"gene","weight","symbol","alias","annotation"
"LOC_Os04g38900",1,"--","None","prohibitin, putative, expressed"
"LOC_Os02g47140",0.0507545980285,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.0507545980285,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os12g05430",0.0491997127516,"--","None","ribosomal protein L24, putative, expressed"
"LOC_Os12g05430",0.0491997127516,"--","None","ribosomal protein L24, putative, expressed"
"LOC_Os05g06310",0.0480396395587,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.0480396395587,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os03g29460",0.0455813322135,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.0455813322135,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os08g02410",0.0453790660409,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.0453790660409,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os02g13530",0.0449335864725,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.0449335864725,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os01g60790",0.0436368718752,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g60790",0.0436368718752,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os08g44480",0.0428225935596,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.0428225935596,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os03g04750",0.0426057187661,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os03g04750",0.0426057187661,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os01g22490",0.0415916505507,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.0415916505507,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os03g58050",0.0415499009503,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.0415499009503,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os12g38000",0.0407284628185,"--","None","60S ribosomal protein L8, putative, expressed"
"LOC_Os12g38000",0.0407284628185,"--","None","60S ribosomal protein L8, putative, expressed"
"LOC_Os12g03090",0.0405948986548,"--","None","ribosomal protein, putative, expressed"
"LOC_Os12g03090",0.0405948986548,"--","None","ribosomal protein, putative, expressed"
"LOC_Os08g23710",0.0404430631935,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.0404430631935,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os02g18380",0.0403729630987,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.0403729630987,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os11g03400",0.0398221872244,"OsRP1","None","ribosomal protein, putative, expressed"
"LOC_Os11g03400",0.0398221872244,"OsRP1","None","ribosomal protein, putative, expressed"
"LOC_Os10g41470",0.0396698458873,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os10g41470",0.0396698458873,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os05g11710",0.0393749310515,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.0393749310515,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os07g42170",0.0385672046055,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os07g42170",0.0385672046055,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0379078919488,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0379078919488,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os03g37970",0.0376383257519,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.0376383257519,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os08g13690",0.0374980950534,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.0374980950534,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os07g08330",0.0369732548298,"--","None","ribosomal protein L4, putative, expressed"
"LOC_Os07g08330",0.0369732548298,"--","None","ribosomal protein L4, putative, expressed"
"LOC_Os06g02510",0.0365393761136,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os06g02510",0.0365393761136,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os04g50990",0.0341678135969,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os04g50990",0.0341678135969,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g27190",0.0339639859968,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os10g27190",0.0339639859968,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os02g07890",0.0339439285638,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.0339439285638,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os05g39960",0.0333369874586,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.0333369874586,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os03g54890",0.0332948486492,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g54890",0.0332948486492,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os02g37862",0.0328992642473,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os02g37862",0.0328992642473,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os02g33140",0.0328240182556,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g33140",0.0328240182556,"--","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.0324969507602,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.0324969507602,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os07g47710",0.0310005431014,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.0310005431014,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os02g40880",0.0305171040728,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.0305171040728,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g27760",0.0297758912964,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os02g27760",0.0297758912964,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.0297387658762,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.0297387658762,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os02g01560",0.0289534793167,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os02g01560",0.0289534793167,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os01g49290",0.0283464192189,"OsRACK1A","None","WD repeat-containing protein, putative, expressed"
"LOC_Os01g49290",0.0283464192189,"OsRACK1A","None","WD repeat-containing protein, putative, expressed"
"LOC_Os06g36160",0.0281819204462,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os06g36160",0.0281819204462,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os01g54870",0.0281640420453,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os01g54870",0.0281640420453,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os03g18570",0.0280481995774,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os03g18570",0.0280481995774,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os03g27260",0.0278293469338,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os03g27260",0.0278293469338,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os04g39700",0.0278218892414,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os04g39700",0.0278218892414,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os02g18550",0.0276068327847,"--","None","40S ribosomal protein S3a, putative, expressed"
"LOC_Os02g18550",0.0276068327847,"--","None","40S ribosomal protein S3a, putative, expressed"
"LOC_Os09g39540",0.0275805637006,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os09g39540",0.0275805637006,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os05g06770",0.0274701778475,"--","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os05g06770",0.0274701778475,"--","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g09510",0.027026565796,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.027026565796,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os02g57540",0.0268393479669,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os02g57540",0.0268393479669,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os05g49030",0.0266151207649,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os05g49030",0.0266151207649,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os11g05370",0.0264510793927,"--","None","60S ribosomal protein L26-1, putative, expressed"
"LOC_Os11g05370",0.0264510793927,"--","None","60S ribosomal protein L26-1, putative, expressed"
