"gene","weight","symbol","alias","annotation"
"LOC_Os02g29400",1,"--","None","expressed protein"
"LOC_Os07g42170",0.0563540903866,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os07g42170",0.0563540903866,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os08g02410",0.0512343397584,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.0512343397584,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os02g47140",0.0486141557407,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.0486141557407,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os05g11710",0.0478549655582,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.0478549655582,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os12g05430",0.0476731888448,"--","None","ribosomal protein L24, putative, expressed"
"LOC_Os12g05430",0.0476731888448,"--","None","ribosomal protein L24, putative, expressed"
"LOC_Os06g48780",0.0468321415519,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os06g48780",0.0468321415519,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os02g13530",0.0461530643516,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.0461530643516,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os03g22340",0.0459885768397,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22340",0.0459885768397,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os01g60790",0.0458832382104,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g60790",0.0458832382104,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os02g07890",0.0454776684072,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.0454776684072,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os10g27190",0.0452972192427,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os10g27190",0.0452972192427,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os03g29460",0.0449877369451,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.0449877369451,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os05g06310",0.0446989409074,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.0446989409074,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os10g41470",0.0446472413612,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os10g41470",0.0446472413612,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os08g44480",0.0435050885142,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.0435050885142,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os02g40880",0.0428988667306,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.0428988667306,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g18380",0.0424635156309,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.0424635156309,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os03g58050",0.0414346785715,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.0414346785715,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g42799",0.0407521023865,"--","None","expressed protein"
"LOC_Os03g42799",0.0407521023865,"--","None","expressed protein"
"LOC_Os02g33140",0.0398118387814,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g33140",0.0398118387814,"--","None","ribosomal protein, putative, expressed"
"LOC_Os05g39960",0.039103717276,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.039103717276,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os08g06040",0.0381791407246,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g06040",0.0381791407246,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os12g03090",0.037987099559,"--","None","ribosomal protein, putative, expressed"
"LOC_Os12g03090",0.037987099559,"--","None","ribosomal protein, putative, expressed"
"LOC_Os01g22490",0.0376635810116,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.0376635810116,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os02g56990",0.0376162939319,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os02g56990",0.0376162939319,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os07g47710",0.0365750476469,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.0365750476469,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g04750",0.0364469655048,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os03g04750",0.0364469655048,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os02g54470",0.0359275612867,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os02g54470",0.0359275612867,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os03g54890",0.0352177670416,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g54890",0.0352177670416,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os11g05370",0.0345215544661,"--","None","60S ribosomal protein L26-1, putative, expressed"
"LOC_Os11g05370",0.0345215544661,"--","None","60S ribosomal protein L26-1, putative, expressed"
"LOC_Os01g13080",0.0343535623492,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g13080",0.0343535623492,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os08g13690",0.0342275733703,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.0342275733703,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g23710",0.0338890884335,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.0338890884335,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os03g37970",0.0338415624314,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.0338415624314,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os02g48660",0.0336154384464,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.0336154384464,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os06g02510",0.0332768691603,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os06g02510",0.0332768691603,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os05g38520",0.0330044372001,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.0330044372001,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os11g03400",0.0328340441018,"OsRP1","None","ribosomal protein, putative, expressed"
"LOC_Os11g03400",0.0328340441018,"OsRP1","None","ribosomal protein, putative, expressed"
"LOC_Os10g27174",0.0324307783728,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g27174",0.0324307783728,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g08930",0.0323718477346,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0323718477346,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.0322313812763,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.0322313812763,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os02g57540",0.0321710768255,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os02g57540",0.0321710768255,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os08g03520",0.0319737515362,"OsCSP2","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os08g03520",0.0319737515362,"OsCSP2","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os08g41300",0.0312763508733,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os08g41300",0.0312763508733,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os01g09510",0.0309173242533,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.0309173242533,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os03g18570",0.0305918597282,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os03g18570",0.0305918597282,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os12g38000",0.0305350715869,"--","None","60S ribosomal protein L8, putative, expressed"
"LOC_Os12g38000",0.0305350715869,"--","None","60S ribosomal protein L8, putative, expressed"
"LOC_Os05g48310",0.030182439307,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os05g48310",0.030182439307,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os09g39540",0.0293327395542,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os09g39540",0.0293327395542,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os03g22460",0.0292838197041,"--","None","expressed protein"
"LOC_Os03g22460",0.0292838197041,"--","None","expressed protein"
