"gene","weight","symbol","alias","annotation"
"LOC_Os01g48770",1,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os02g48660",0.18889485584,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.18889485584,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os05g38520",0.17679389108,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.17679389108,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os02g40880",0.166997655215,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.166997655215,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os08g02410",0.161719063709,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.161719063709,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g44480",0.153580940423,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.153580940423,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os03g58050",0.152723668197,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.152723668197,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os08g02340",0.149287377324,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os08g02340",0.149287377324,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os05g39960",0.146725200077,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.146725200077,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g22490",0.144908634479,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.144908634479,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os05g06310",0.143628328055,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.143628328055,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os08g06040",0.143594666584,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g06040",0.143594666584,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os03g37970",0.143238385621,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.143238385621,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os10g27174",0.142518801875,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g27174",0.142518801875,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g32920",0.142443689974,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.142443689974,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os03g22340",0.140818532968,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22340",0.140818532968,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22460",0.136363022809,"--","None","expressed protein"
"LOC_Os03g22460",0.136363022809,"--","None","expressed protein"
"LOC_Os04g28180",0.13239633275,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.13239633275,"--","None","ribosomal protein, putative, expressed"
"LOC_Os08g41300",0.129617142198,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os08g41300",0.129617142198,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os08g13690",0.129616966703,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.129616966703,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os03g04590",0.129357457212,"--","None","ribosomal protein, putative, expressed"
"LOC_Os03g04590",0.129357457212,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.129257964434,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.129257964434,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os07g47710",0.127811391878,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.127811391878,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os02g54470",0.12706363592,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os02g54470",0.12706363592,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os08g03579",0.126839877756,"--","None","expressed protein"
"LOC_Os08g03579",0.126839877756,"--","None","expressed protein"
"LOC_Os01g09510",0.125425423625,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.125425423625,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os04g42270",0.124763632661,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os04g42270",0.124763632661,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os07g12650",0.123771803796,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os07g12650",0.123771803796,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os02g18380",0.123555438359,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.123555438359,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os07g10720",0.121062943562,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.121062943562,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os03g29460",0.117152231369,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.117152231369,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os01g24690",0.116914999109,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os01g24690",0.116914999109,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os10g08930",0.116586383516,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.116586383516,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os01g19840",0.116459872881,"--","None","60S ribosomal protein L29-2, putative, expressed"
"LOC_Os01g19840",0.116459872881,"--","None","60S ribosomal protein L29-2, putative, expressed"
"LOC_Os02g13530",0.1145562593,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.1145562593,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g07890",0.113984383541,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.113984383541,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os08g33920",0.112148682467,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g33920",0.112148682467,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os05g48320",0.111723959612,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os05g48320",0.111723959612,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os02g56990",0.111184385802,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os02g56990",0.111184385802,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os03g21940",0.111031517193,"--","None","60S ribosomal protein L19-3, putative, expressed"
"LOC_Os03g21940",0.111031517193,"--","None","60S ribosomal protein L19-3, putative, expressed"
"LOC_Os01g16890",0.110568305912,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os01g16890",0.110568305912,"--","None","ribosomal protein L7Ae, putative, expressed"
