"gene","weight","symbol","alias","annotation"
"LOC_Os07g42170",1,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os08g02410",0.132989683496,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.132989683496,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os05g06310",0.131096659186,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.131096659186,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os08g44480",0.125958125461,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.125958125461,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os02g47140",0.12423904241,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.12423904241,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os03g58050",0.119855362315,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.119855362315,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g29460",0.116444596628,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.116444596628,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os02g13530",0.114520468323,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.114520468323,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os01g22490",0.114441766566,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.114441766566,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os02g18380",0.109782184451,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.109782184451,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g40880",0.109772561721,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.109772561721,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os05g11710",0.108780505669,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.108780505669,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os03g37970",0.108446677157,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.108446677157,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g04750",0.108405199843,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os03g04750",0.108405199843,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os08g13690",0.106297804435,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.106297804435,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g23710",0.105926731359,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.105926731359,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os05g39960",0.102694494694,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.102694494694,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g60790",0.102628353888,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g60790",0.102628353888,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os10g08930",0.0999876544665,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0999876544665,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g07890",0.0999624048277,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.0999624048277,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os12g05430",0.0991751190402,"--","None","ribosomal protein L24, putative, expressed"
"LOC_Os12g05430",0.0991751190402,"--","None","ribosomal protein L24, putative, expressed"
"LOC_Os02g48660",0.0981724557537,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.0981724557537,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os10g32920",0.0977675770118,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.0977675770118,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os12g03090",0.0968228287508,"--","None","ribosomal protein, putative, expressed"
"LOC_Os12g03090",0.0968228287508,"--","None","ribosomal protein, putative, expressed"
"LOC_Os10g27190",0.0966945011212,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os10g27190",0.0966945011212,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os08g06040",0.0958604870872,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g06040",0.0958604870872,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os03g22340",0.0939690866868,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22340",0.0939690866868,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.0926703245611,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.0926703245611,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os10g41470",0.0918380964726,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os10g41470",0.0918380964726,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os12g38000",0.0915466399623,"--","None","60S ribosomal protein L8, putative, expressed"
"LOC_Os12g38000",0.0915466399623,"--","None","60S ribosomal protein L8, putative, expressed"
"LOC_Os05g38520",0.0909608352144,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.0909608352144,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os02g33140",0.0908524082196,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g33140",0.0908524082196,"--","None","ribosomal protein, putative, expressed"
"LOC_Os06g02510",0.0902380684316,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os06g02510",0.0902380684316,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os01g09510",0.0898981642098,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.0898981642098,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os07g10720",0.0890155869538,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.0890155869538,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os11g03400",0.0882958120847,"OsRP1","None","ribosomal protein, putative, expressed"
"LOC_Os11g03400",0.0882958120847,"OsRP1","None","ribosomal protein, putative, expressed"
"LOC_Os03g54890",0.0864489134101,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g54890",0.0864489134101,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os08g41300",0.0855367841994,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os08g41300",0.0855367841994,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os03g18570",0.0852969927512,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os03g18570",0.0852969927512,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os11g05370",0.0836995240813,"--","None","60S ribosomal protein L26-1, putative, expressed"
"LOC_Os11g05370",0.0836995240813,"--","None","60S ribosomal protein L26-1, putative, expressed"
"LOC_Os04g28180",0.0834853201186,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.0834853201186,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g57540",0.0831043312779,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os02g57540",0.0831043312779,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os09g39540",0.0814006746193,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os09g39540",0.0814006746193,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os02g01560",0.0809579325522,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os02g01560",0.0809579325522,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os07g01870",0.0803924540255,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os07g01870",0.0803924540255,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g05980",0.0803214242746,"--","None","40S ribosomal protein S9-2, putative, expressed"
"LOC_Os03g05980",0.0803214242746,"--","None","40S ribosomal protein S9-2, putative, expressed"
"LOC_Os08g02340",0.0801958159333,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os08g02340",0.0801958159333,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os02g54470",0.0798281722157,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os02g54470",0.0798281722157,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os06g36160",0.079291862697,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os06g36160",0.079291862697,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g56990",0.0787670551132,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os02g56990",0.0787670551132,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os02g27760",0.077759187324,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os02g27760",0.077759187324,"--","None","40S ribosomal protein S15a, putative, expressed"
