"gene","weight","symbol","alias","annotation"
"LOC_Os12g02589",1,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os11g17290",0.0285738087433,"--","None","expressed protein"
"LOC_Os11g17290",0.0285738087433,"--","None","expressed protein"
"LOC_Os07g26000",0.0274145618511,"--","None","OsFBX235 - F-box domain containing protein, expressed"
"LOC_Os07g26000",0.0274145618511,"--","None","OsFBX235 - F-box domain containing protein, expressed"
"LOC_Os04g15660",0.0269677833226,"--","None","receptor kinase, putative, expressed"
"LOC_Os04g15660",0.0269677833226,"--","None","receptor kinase, putative, expressed"
"LOC_Os01g69904",0.0239133146061,"--","None","expressed protein"
"LOC_Os01g69904",0.0239133146061,"--","None","expressed protein"
"LOC_Os03g56740",0.0198640400538,"--","None","expressed protein"
"LOC_Os12g02570",0.0192042510421,"--","None","expressed protein"
"LOC_Os03g63870",0.0190937228516,"--","None","expressed protein"
"LOC_Os03g52230",0.0184436420982,"--","None","dynamin-2B, putative, expressed"
"LOC_Os11g06934",0.0180984417922,"--","None","expressed protein"
"LOC_Os01g25920",0.0180376460269,"--","None","expressed protein"
"LOC_Os11g37759",0.0177075597012,"--","None","stripe rust resistance protein Yr10, putative, expressed"
"LOC_Os09g17049",0.0142055192843,"--","None","expressed protein"
"LOC_Os10g04342",0.0141951748432,"--","None","stripe rust resistance protein Yr10, putative, expressed"
"LOC_Os12g35460",0.0136232240727,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os05g36994",0.0135747871152,"--","None","expressed protein"
"LOC_Os10g39510",0.0133316304632,"--","None","expressed protein"
"LOC_Os09g11890",0.0133069644174,"--","None","expressed protein"
"LOC_Os10g42730",0.0132570778154,"--","None","expressed protein"
"LOC_Os01g62100",0.0132182562295,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os10g29170",0.0128311310288,"--","None","transposon protein, putative, Ac/Ds sub-class, expressed"
"LOC_Os07g05440",0.0123619041896,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os02g56360",0.012218021658,"--","None","expressed protein"
"LOC_Os01g08890",0.0121997233309,"--","None","expressed protein"
"LOC_Os11g15010",0.0120829728401,"--","None","transposon protein, putative, Mutator sub-class, expressed"
"LOC_Os12g15222",0.0118365846005,"--","None","expressed protein"
"LOC_Os08g32440",0.0115300800457,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os07g13234",0.0111520085314,"--","None","expressed protein"
"LOC_Os12g07940",0.0110707097718,"--","None","expressed protein"
"LOC_Os05g46954",0.0109298316095,"--","None","expressed protein"
"LOC_Os06g08884",0.0108168290775,"--","None","expressed protein"
"LOC_Os06g41660",0.0107832055122,"--","None","CC-NBS-LRR protein, putative, expressed"
"LOC_Os10g29274",0.0104102291419,"--","None","Leucine rich repeat N-terminal domain containing protein, putative, expressed"
"LOC_Os12g09584",0.0103593195409,"--","None","expressed protein"
"LOC_Os02g06790",0.0103098029439,"--","None","expressed protein"
"LOC_Os04g14170",0.0100165163185,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os02g14520",0.00969435936581,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os12g01290",0.0095455787254,"--","None","ulp1 protease family protein, putative, expressed"
"LOC_Os05g05530",0.00930824493077,"--","None","expressed protein"
"LOC_Os01g51370",0.00926991939907,"--","None","expressed protein"
"LOC_Os02g23939",0.00916192653569,"--","None","expressed protein"
"LOC_Os01g16124",0.00912827939308,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os10g13694",0.00896510760018,"--","None","expressed protein"
"LOC_Os08g20500",0.00872032295397,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os09g27734",0.00869539133941,"--","None","expressed protein"
"LOC_Os07g27140",0.0086686473285,"--","None","AT hook motif family protein, expressed"
"LOC_Os12g35465",0.00859606442218,"--","None","expressed protein"
"LOC_Os03g01442",0.00859508206303,"--","None","expressed protein"
"LOC_Os12g16280",0.00856448625404,"--","None","expressed protein"
"LOC_Os02g38780",0.00819731675837,"--","None","protein phosphatase 2C containing protein, expressed"
"LOC_Os04g16940",0.00817204960988,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os06g28840",0.00816095302344,"--","None","expressed protein"
"LOC_Os02g14500",0.00793511114525,"--","None","expressed protein"
"LOC_Os09g26530",0.00788383741209,"--","None","expressed protein"
"LOC_Os12g14840",0.00786652951416,"--","None","expressed protein"
"LOC_Os02g54930",0.00777346300461,"--","None","expressed protein"
"LOC_Os11g10540",0.0076418280479,"--","None","expressed protein"
"LOC_Os04g17479",0.00752801294416,"--","None","expressed protein"
"LOC_Os02g12490",0.0075101309448,"--","None","expressed protein"
"LOC_Os01g57480",0.00747867354901,"SDS2","None","serine/threonine-protein kinase receptor precursor, putative, expressed"
"LOC_Os10g24940",0.00739524588425,"--","None","expressed protein"
"LOC_Os04g12744",0.00729926593506,"--","None","expressed protein"
"LOC_Os02g22580",0.0072943986567,"--","None","expressed protein"
"LOC_Os06g29640",0.00716798029842,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os01g16130",0.0071557177042,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os03g27340",0.00713773041442,"--","None","expressed protein"
"LOC_Os01g71620",0.00708338993764,"--","None","expressed protein"
"LOC_Os01g12340",0.0070512215006,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os06g24910",0.00689837150416,"--","None","expressed protein"
"LOC_Os12g04880",0.00685640184838,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os11g25130",0.00684095686915,"--","None","expressed protein"
"LOC_Os10g37880",0.00672483565796,"--","None","oxidoreductase, putative, expressed"
"LOC_Os01g14770",0.00666162964481,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os09g25880",0.00665939141832,"--","None","expressed protein"
"LOC_Os11g09864",0.00661775253705,"--","None","wali7, putative, expressed"
"LOC_Os10g30970",0.00657647770025,"--","None","expressed protein"
"LOC_Os09g07640",0.00655642912469,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os07g12570",0.00653820702563,"--","None","expressed protein"
"LOC_Os04g24294",0.00642907922682,"--","None","OsWAK35d - OsWAK short gene, expressed"
"LOC_Os01g37280",0.00642340550866,"--","None","expressed protein"
"LOC_Os09g19820",0.00639718865001,"--","None","aminopeptidase, putative, expressed"
"LOC_Os11g25090",0.00635445259106,"--","None","expressed protein"
"LOC_Os02g29300",0.00630355529101,"--","None","expressed protein"
"LOC_Os06g09090",0.00622210625363,"--","None","glutamate receptor 2.8 precursor, putative, expressed"
"LOC_Os12g27370",0.00614297659883,"--","None","expressed protein"
"LOC_Os01g31810",0.00611292870042,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os09g38777",0.0060819466245,"--","None","MOSC domain-containing protein, mitochondrial precursor, putative, expressed"
"LOC_Os01g70720",0.00601990856636,"--","None","expressed protein"
"LOC_Os06g17970",0.00599897737271,"--","None","NBS-LRR disease resistance protein, putative, expressed"
"LOC_Os03g20140",0.00594791864698,"--","None","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"LOC_Os12g09550",0.00590818744397,"--","None","expressed protein"
"LOC_Os06g12170",0.00583503257537,"--","None","expressed protein"
"LOC_Os09g06634",0.00579801045714,"--","None","transposon protein, putative, Pong sub-class, expressed"
"LOC_Os06g08890",0.00573020077091,"--","None","glutamate receptor 3.4 precursor, putative, expressed"
"LOC_Os08g07774",0.00569902433854,"--","None","disease resistance protein RPM1, putative, expressed"
"LOC_Os05g30720",0.00566833390454,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os09g33740",0.00546404324084,"--","None","Zinc finger, ZZ type domain containing protein, expressed"
