"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os11g26190",1,"--","None","RALFL23 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os05g48270",0.0729994240101,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os05g48270",0.0729994240101,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os06g03640",0.0525215251028,"--","None","BAG domain containing protein, expressed"
"LOC_Os06g03640",0.0525215251028,"--","None","BAG domain containing protein, expressed"
"LOC_Os07g44090",0.049304163273,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os07g44090",0.049304163273,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os09g07350",0.0480357106362,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os09g07350",0.0480357106362,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os03g03600",0.0464104732417,"--","None","fasciclin-like arabinogalactan protein, putative, expressed"
"LOC_Os03g03600",0.0464104732417,"--","None","fasciclin-like arabinogalactan protein, putative, expressed"
"LOC_Os06g06250",0.0462003908896,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os06g06250",0.0462003908896,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os08g43270",0.0453713194982,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os08g43270",0.0453713194982,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os09g32080",0.0430289796125,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os09g32080",0.0430289796125,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os06g34120",0.042967397042,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os06g34120",0.042967397042,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os09g36350",0.0419771817577,"--","None","endoglucanase, putative, expressed"
"LOC_Os09g36350",0.0419771817577,"--","None","endoglucanase, putative, expressed"
"LOC_Os03g63540",0.0418591170778,"--","None","lysine-rich arabinogalactan protein 19 precursor, putative, expressed"
"LOC_Os03g63540",0.0418591170778,"--","None","lysine-rich arabinogalactan protein 19 precursor, putative, expressed"
"LOC_Os05g11990",0.0413358312009,"--","None","TTL1, putative, expressed"
"LOC_Os05g11990",0.0413358312009,"--","None","TTL1, putative, expressed"
"LOC_Os06g30950",0.0396876853361,"--","None","transporter-related, putative, expressed"
"LOC_Os06g30950",0.0396876853361,"--","None","transporter-related, putative, expressed"
"LOC_Os05g32500",0.0394604092969,"--","None","expressed protein"
"LOC_Os05g32500",0.0394604092969,"--","None","expressed protein"
"LOC_Os02g33550",0.0393220183624,"--","None","harpin-induced protein 1 domain containing protein, expressed"
