"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os09g10274",1,"--","None","expressed protein"
"LOC_Os01g22370",0.00884515323356,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os11g42960",0.00818718930359,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os04g58570",0.00784292470538,"--","None","C2 domain containing protein, putative, expressed"
"LOC_Os01g25560",0.00618801954697,"--","None","RALFL7 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os01g19020",0.00590865407058,"OsPOD|prx11","None","peroxidase precursor, putative, expressed"
"LOC_Os09g07350",0.00566590728929,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os03g01700",0.00558656331193,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os02g30810",0.0053484938611,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os03g25330",0.00534005331434,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04380",0.00504063838269,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g68730",0.00501574374945,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os02g33550",0.00499252302454,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os06g06160",0.0048827629953,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os10g40710",0.00482441499917,"OsEXPB2","None","expansin precursor, putative, expressed"
"LOC_Os02g43660",0.00454398191016,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g44080",0.00440284467722,"--","None","aquaporin protein, putative, expressed"
"LOC_Os05g51780",0.00421498975503,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os08g16050",0.00402640566586,"--","None","tetraspanin family protein, putative, expressed"
"LOC_Os04g52370",0.00380793493113,"--","None","UTP--glucose-1-phosphate uridylyltransferase, putative, expressed"
"LOC_Os08g37250",0.00375940476003,"--","None","patatin, putative, expressed"
"LOC_Os10g11500",0.00375897571582,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os02g36350",0.00353617250565,"--","None","expressed protein"
"LOC_Os04g50030",0.00353067085394,"--","None","DNA binding protein, putative, expressed"
"LOC_Os11g35350",0.00349052199591,"--","None","expressed protein"
"LOC_Os08g44830",0.00343855722331,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os01g48710",0.00342958493653,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os04g35750",0.00340832192763,"--","None","expressed protein"
"LOC_Os06g03640",0.00339597295915,"--","None","BAG domain containing protein, expressed"
"LOC_Os01g18744",0.00335670753196,"--","None","transferase family protein, putative, expressed"
"LOC_Os04g33990",0.00332519417877,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os05g48270",0.0032921725236,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os03g08470",0.00327665661883,"OsRAF|OsLG3","None","AP2 domain containing protein, expressed"
"LOC_Os01g68720",0.00327578797515,"--","None","keratin, type I cytoskeletal 9, putative, expressed"
"LOC_Os03g03600",0.00326098385352,"--","None","fasciclin-like arabinogalactan protein, putative, expressed"
"LOC_Os08g38170",0.00324966764508,"--","None","methyladenine glycosylase, putative, expressed"
"LOC_Os08g37300",0.00319939323644,"--","None","expressed protein"
"LOC_Os01g02150",0.00317045725271,"--","None","sulfated surface glycoprotein 185 precursor, putative, expressed"
"LOC_Os04g01300",0.00315507799363,"--","None","OsRhmbd10 - Putative Rhomboid homologue, expressed"
"LOC_Os07g45080",0.00313801025892,"--","None","expressed protein"
"LOC_Os08g44220",0.00313322070491,"--","None","GLTP domain containing protein, putative, expressed"
"LOC_Os06g29804",0.00313211473578,"--","None","expressed protein"
"LOC_Os10g39980",0.00312070445125,"Lsi3","None","expressed protein"
"LOC_Os09g30486",0.00308688576925,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os01g14520",0.00301646758095,"--","None","C4-dicarboxylate transporter/malic acid transport protein domain containing protein, expressed"
"LOC_Os01g58910",0.00300794511037,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os02g54180",0.00297244364969,"--","None","expressed protein"
"LOC_Os04g28870",0.00295385917658,"--","None","dehydrogenase, putative, expressed"
"LOC_Os02g25020",0.00294648597807,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g58760",0.0028784087185,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os08g36040",0.00287559452375,"--","None","plant viral response family protein, putative, expressed"
"LOC_Os01g09080",0.00283512444292,"--","None","WRKY107, expressed"
"LOC_Os05g04500",0.00282769308651,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os11g05480",0.00276620184122,"OsbZIP79|OsTGA911","None","transcription factor, putative, expressed"
"LOC_Os08g43270",0.00275755763401,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os09g07460",0.00270241178799,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os10g02070",0.00268179437822,"POXA|prx126","None","peroxidase precursor, putative, expressed"
"LOC_Os03g59210",0.00264820060506,"--","None","expressed protein"
"LOC_Os02g15700",0.00264156871627,"--","None","expressed protein"
"LOC_Os10g40510",0.00264106271664,"--","None","LTPL144 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os04g44060",0.00261630153891,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os01g73980",0.0026137661663,"--","None","xylem cysteine proteinase 2 precursor, putative, expressed"
"LOC_Os08g06100",0.00261329348785,"COMT|OsCOMT|OsCAldOMT1","None","O-methyltransferase, putative, expressed"
"LOC_Os06g09350",0.00259416465486,"--","None","expressed protein"
"LOC_Os08g06320",0.00257054235001,"--","None","DNA binding protein, putative, expressed"
"LOC_Os07g46910",0.00255538311105,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os04g47810",0.00254727510718,"--","None","ethylene-responsive protein related, putative, expressed"
"LOC_Os06g06780",0.00254403601029,"--","None","harpin-induced protein, putative, expressed"
"LOC_Os09g10840",0.00253845721383,"--","None","transcription factor, putative, expressed"
"LOC_Os02g51110",0.0025378456043,"Lsi1|OsNIP2;1|OsLsi1","None","aquaporin protein, putative, expressed"
"LOC_Os07g01410",0.00250558840763,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g43670",0.00250113102989,"--","None","ribonuclease T2 family domain containing protein, expressed"
"LOC_Os05g41990",0.00248946955319,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g08970",0.00248312472793,"--","None","Cupin domain containing protein, expressed"
"LOC_Os05g15630",0.00244678541796,"OsBLE3","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os01g40870",0.00244020687219,"--","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os05g06970",0.00243819482211,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g08980",0.00243591999057,"OsGER1","None","cupin domain containing protein, expressed"
"LOC_Os01g07420",0.00243180500187,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os08g37060",0.00242601770077,"--","None","gibberellin receptor GID1L2, putative, expressed"
"LOC_Os03g14150",0.00242595618466,"--","None","expressed protein"
"LOC_Os11g04350",0.00239888671065,"--","None","cell death associated protein, putative, expressed"
"LOC_Os01g11910",0.00238494580021,"--","None","basic helix-loop-helix, putative, expressed"
"LOC_Os01g45720",0.0023682533306,"--","None","expressed protein"
"LOC_Os03g20420",0.00236618861855,"--","None","alpha-N-arabinofuranosidase A, putative, expressed"
"LOC_Os09g32080",0.00236010246737,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os11g16960",0.00235958413709,"--","None","carnitine racemase like protein, putative, expressed"
"LOC_Os12g39220",0.00235351212081,"--","None","ZOS12-08 - C2H2 zinc finger protein, expressed"
"LOC_Os05g48900",0.00233670767608,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os09g33830",0.0023311436805,"--","None","solute carrier family 35 member F1, putative, expressed"
"LOC_Os02g52930",0.00233083129001,"--","None","integral membrane protein DUF6 containing protein, expressed"
"LOC_Os04g28990",0.00232945760184,"--","None","dehydrogenase, putative, expressed"
"LOC_Os01g42880",0.00232160598167,"--","None","transferase family protein, putative, expressed"
"LOC_Os02g37190",0.00230574004159,"--","None","expressed protein"
"LOC_Os11g08380",0.00228484418774,"OsACO4","None","1-aminocyclopropane-1-carboxylate oxidase, putative, expressed"
"LOC_Os06g16350",0.00225689694948,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g01710",0.00225595002627,"--","None","GLTP domain containing protein, putative, expressed"
"LOC_Os01g56030",0.00222711713725,"--","None","EF hand family protein, putative, expressed"
"LOC_Os11g47460",0.0022253407362,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os02g44310",0.00221788182231,"RCc3","None","LTPL112 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os07g44590",0.00221098836585,"--","None","peroxidase precursor, putative, expressed"
