"gene","weight","symbol","alias","annotation"
"LOC_Os11g38010",1,"--","None","targeting protein for Xklp2, putative, expressed"
"LOC_Os08g41890",0.0818997487169,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os08g41890",0.0818997487169,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os06g30950",0.0799163219307,"--","None","transporter-related, putative, expressed"
"LOC_Os06g30950",0.0799163219307,"--","None","transporter-related, putative, expressed"
"LOC_Os06g17390",0.0777325470652,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os06g17390",0.0777325470652,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os05g32500",0.0712683895528,"--","None","expressed protein"
"LOC_Os05g32500",0.0712683895528,"--","None","expressed protein"
"LOC_Os03g56380",0.0696823567608,"--","None","methyltransferase, putative, expressed"
"LOC_Os03g56380",0.0696823567608,"--","None","methyltransferase, putative, expressed"
"LOC_Os01g18240",0.0692061508693,"MYB61|OsMYB61","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g18240",0.0692061508693,"MYB61|OsMYB61","None","MYB family transcription factor, putative, expressed"
"LOC_Os05g06720",0.067926224872,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os05g06720",0.067926224872,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os05g04820",0.0676106657231,"OsMYB2P-1","None","MYB family transcription factor, putative, expressed"
"LOC_Os05g04820",0.0676106657231,"OsMYB2P-1","None","MYB family transcription factor, putative, expressed"
"LOC_Os06g42800",0.065804021855,"--","None","STRUBBELIG-RECEPTOR FAMILY 8 precursor, putative, expressed"
"LOC_Os06g42800",0.065804021855,"--","None","STRUBBELIG-RECEPTOR FAMILY 8 precursor, putative, expressed"
"LOC_Os03g64320",0.0639901357093,"--","None","expressed protein"
"LOC_Os03g64320",0.0639901357093,"--","None","expressed protein"
"LOC_Os07g49240",0.0619228567868,"--","None","MRH1, putative, expressed"
"LOC_Os07g49240",0.0619228567868,"--","None","MRH1, putative, expressed"
"LOC_Os02g40100",0.0601345163252,"--","None","plant protein of unknown function DUF869 domain containing protein, expressed"
"LOC_Os02g40100",0.0601345163252,"--","None","plant protein of unknown function DUF869 domain containing protein, expressed"
"LOC_Os03g18300",0.0582858704487,"--","None","chloroplast unusual positioning protein, putative, expressed"
"LOC_Os03g18300",0.0582858704487,"--","None","chloroplast unusual positioning protein, putative, expressed"
"LOC_Os10g36060",0.0574653134737,"--","None","protein transport protein-related, putative, expressed"
"LOC_Os10g36060",0.0574653134737,"--","None","protein transport protein-related, putative, expressed"
"LOC_Os09g13650",0.05689974025,"--","None","microtubule-associated protein, putative, expressed"
"LOC_Os09g13650",0.05689974025,"--","None","microtubule-associated protein, putative, expressed"
"LOC_Os03g13460",0.0566243227225,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os03g13460",0.0566243227225,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os08g30070",0.0540694240155,"--","None","expressed protein"
"LOC_Os08g30070",0.0540694240155,"--","None","expressed protein"
"LOC_Os04g58130",0.0539935474802,"OsKTN80b|OsWD40-111","None","katanin p80 WD40 repeat-containing subunit B1 homolog 1, putative, expressed"
"LOC_Os04g58130",0.0539935474802,"OsKTN80b|OsWD40-111","None","katanin p80 WD40 repeat-containing subunit B1 homolog 1, putative, expressed"
"LOC_Os04g53760",0.0538751360599,"--","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os04g53760",0.0538751360599,"--","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os09g36350",0.0536616533064,"--","None","endoglucanase, putative, expressed"
"LOC_Os09g36350",0.0536616533064,"--","None","endoglucanase, putative, expressed"
"LOC_Os03g18370",0.0528483071893,"--","None","MRH1, putative, expressed"
"LOC_Os03g18370",0.0528483071893,"--","None","MRH1, putative, expressed"
"LOC_Os11g01740",0.0508892655405,"--","None","serine/threonine-protein kinase, putative, expressed"
