"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os04g28990",1,"--","None","dehydrogenase, putative, expressed"
"LOC_Os01g07420",0.0403812162653,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os01g07420",0.0403812162653,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os05g42190",0.0374203064345,"--","None","NADPH-dependent FMN reductase domain containing protein, expressed"
"LOC_Os05g42190",0.0374203064345,"--","None","NADPH-dependent FMN reductase domain containing protein, expressed"
"LOC_Os02g25020",0.0332546620474,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g25020",0.0332546620474,"--","None","DNA binding protein, putative, expressed"
"LOC_Os07g01440",0.0318020813182,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os07g01440",0.0318020813182,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g43660",0.0307026108437,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g43660",0.0307026108437,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os09g25290",0.028736980634,"--","None","methyladenine glycosylase, putative, expressed"
"LOC_Os09g25290",0.028736980634,"--","None","methyladenine glycosylase, putative, expressed"
"LOC_Os03g21960",0.028199650619,"--","None","aminotransferase, putative, expressed"
"LOC_Os03g21960",0.028199650619,"--","None","aminotransferase, putative, expressed"
"LOC_Os05g41990",0.0279411076998,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g41990",0.0279411076998,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g14150",0.0279358653246,"--","None","expressed protein"
"LOC_Os03g14150",0.0279358653246,"--","None","expressed protein"
"LOC_Os05g15630",0.0276945175383,"OsBLE3","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os05g15630",0.0276945175383,"OsBLE3","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os08g24790",0.0265534140054,"--","None","AIR12, putative, expressed"
"LOC_Os08g24790",0.0265534140054,"--","None","AIR12, putative, expressed"
"LOC_Os01g18744",0.0261605578408,"--","None","transferase family protein, putative, expressed"
"LOC_Os01g18744",0.0261605578408,"--","None","transferase family protein, putative, expressed"
"LOC_Os03g18640",0.0257939559117,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os03g18640",0.0257939559117,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os12g15920",0.0256961515873,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os12g15920",0.0256961515873,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os03g25150",0.0256589133012,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os03g25150",0.0256589133012,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os03g22600",0.0254274512529,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os03g22600",0.0254274512529,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os09g30486",0.0252628032121,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os09g30486",0.0252628032121,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os05g20930",0.0250700511869,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os05g20930",0.0250700511869,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os11g31090",0.0250112386282,"--","None","transferase family protein, putative, expressed"
"LOC_Os11g31090",0.0250112386282,"--","None","transferase family protein, putative, expressed"
"LOC_Os03g17350",0.0248504104889,"Rcn1|OsABCG5","None","white-brown complex homolog protein, putative, expressed"
"LOC_Os03g17350",0.0248504104889,"Rcn1|OsABCG5","None","white-brown complex homolog protein, putative, expressed"
"LOC_Os07g44280",0.024360119857,"--","None","dirigent, putative, expressed"
"LOC_Os07g44280",0.024360119857,"--","None","dirigent, putative, expressed"
"LOC_Os04g38860",0.0240083937542,"--","None","expressed protein"
"LOC_Os04g38860",0.0240083937542,"--","None","expressed protein"
"LOC_Os04g43760",0.0239555921005,"--","None","phenylalanine ammonia-lyase, putative, expressed"
"LOC_Os04g43760",0.0239555921005,"--","None","phenylalanine ammonia-lyase, putative, expressed"
"LOC_Os06g12410",0.0238811348773,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os06g12410",0.0238811348773,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os10g40700",0.0238786724892,"--","None","expansin precursor, putative, expressed"
"LOC_Os10g40700",0.0238786724892,"--","None","expansin precursor, putative, expressed"
"LOC_Os03g57980",0.0237733012944,"--","None","LTPL99 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os03g57980",0.0237733012944,"--","None","LTPL99 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g33920",0.0237026622938,"--","None","transporter-related, putative, expressed"
"LOC_Os10g33920",0.0237026622938,"--","None","transporter-related, putative, expressed"
"LOC_Os01g61160",0.0233010899319,"OsChI1","None","laccase precursor protein, putative, expressed"
"LOC_Os01g61160",0.0233010899319,"OsChI1","None","laccase precursor protein, putative, expressed"
"LOC_Os03g25330",0.0232996145478,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g25330",0.0232996145478,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g03270",0.0232811809133,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os02g03270",0.0232811809133,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os10g38880",0.023184965296,"--","None","DUF623 domain containing protein, expressed"
"LOC_Os10g38880",0.023184965296,"--","None","DUF623 domain containing protein, expressed"
"LOC_Os03g43400",0.0229434056442,"OsIAA11","None","OsIAA11 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os03g43400",0.0229434056442,"OsIAA11","None","OsIAA11 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os06g16350",0.0229102739184,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os06g16350",0.0229102739184,"--","None","peroxidase precursor, putative, expressed"
