"gene","weight","symbol","alias","annotation"
"LOC_Os08g02340",1,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os02g48660",0.186695860303,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.186695860303,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os05g38520",0.182752889427,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.182752889427,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os08g02410",0.178047812274,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.178047812274,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os01g22490",0.172076487204,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.172076487204,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os08g44480",0.17000898248,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.17000898248,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os02g40880",0.168424869509,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.168424869509,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os03g58050",0.167934505112,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.167934505112,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os05g06310",0.167216053847,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.167216053847,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os03g37970",0.164532608265,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.164532608265,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os05g39960",0.159615879889,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.159615879889,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os10g32920",0.157418433371,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.157418433371,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os08g13690",0.152401011651,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.152401011651,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os03g04590",0.151951070313,"--","None","ribosomal protein, putative, expressed"
"LOC_Os03g04590",0.151951070313,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.151744902186,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.151744902186,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g42270",0.151196525748,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os04g42270",0.151196525748,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os02g47140",0.149692505919,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.149692505919,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os01g48770",0.149287377324,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os01g48770",0.149287377324,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os08g41300",0.145337319058,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os08g41300",0.145337319058,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os02g54470",0.143014267392,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os02g54470",0.143014267392,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os01g16890",0.142788434668,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os01g16890",0.142788434668,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os02g18380",0.142191301686,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.142191301686,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os08g03579",0.141962826057,"--","None","expressed protein"
"LOC_Os08g03579",0.141962826057,"--","None","expressed protein"
"LOC_Os03g21940",0.141508581866,"--","None","60S ribosomal protein L19-3, putative, expressed"
"LOC_Os03g21940",0.141508581866,"--","None","60S ribosomal protein L19-3, putative, expressed"
"LOC_Os08g06040",0.141421586037,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g06040",0.141421586037,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os03g29460",0.140299539753,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.140299539753,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.139585466618,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.139585466618,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os01g24690",0.137884709639,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os01g24690",0.137884709639,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os03g22460",0.137562908802,"--","None","expressed protein"
"LOC_Os03g22460",0.137562908802,"--","None","expressed protein"
"LOC_Os03g22340",0.137553397002,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22340",0.137553397002,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g13170",0.136990778752,"UBQ","None","ubiquitin fusion protein, putative, expressed"
"LOC_Os03g13170",0.136990778752,"UBQ","None","ubiquitin fusion protein, putative, expressed"
"LOC_Os10g27174",0.136768572931,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g27174",0.136768572931,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os07g47710",0.134026408761,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.134026408761,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g12650",0.133725406497,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os07g12650",0.133725406497,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os02g07890",0.132584632523,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.132584632523,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os10g27190",0.132034422648,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os10g27190",0.132034422648,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os07g10720",0.131841995206,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.131841995206,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os08g23710",0.131600059358,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.131600059358,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os12g03090",0.12986544478,"--","None","ribosomal protein, putative, expressed"
"LOC_Os12g03090",0.12986544478,"--","None","ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.129148667706,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.129148667706,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os03g01910",0.12798923953,"--","None","transcription factor BTF3, putative, expressed"
"LOC_Os03g01910",0.12798923953,"--","None","transcription factor BTF3, putative, expressed"
"LOC_Os02g13530",0.127900242595,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.127900242595,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g30050",0.126758597563,"--","None","ribosomal protein L29, putative, expressed"
