"gene","weight","symbol","alias","annotation"
"LOC_Os08g08980",1,"OsGER1","None","cupin domain containing protein, expressed"
"LOC_Os08g08970",0.0712299023496,"--","None","Cupin domain containing protein, expressed"
"LOC_Os08g08970",0.0712299023496,"--","None","Cupin domain containing protein, expressed"
"LOC_Os11g42960",0.059253243697,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g42960",0.059253243697,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os02g30810",0.0540355657811,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os02g30810",0.0540355657811,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os01g68730",0.0480083383875,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os01g68730",0.0480083383875,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os03g01700",0.0421146276221,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os03g01700",0.0421146276221,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os02g44080",0.0404317505639,"--","None","aquaporin protein, putative, expressed"
"LOC_Os02g44080",0.0404317505639,"--","None","aquaporin protein, putative, expressed"
"LOC_Os08g37250",0.040161879449,"--","None","patatin, putative, expressed"
"LOC_Os08g37250",0.040161879449,"--","None","patatin, putative, expressed"
"LOC_Os04g35750",0.0401066595253,"--","None","expressed protein"
"LOC_Os04g35750",0.0401066595253,"--","None","expressed protein"
"LOC_Os02g54180",0.0390908084781,"--","None","expressed protein"
"LOC_Os02g54180",0.0390908084781,"--","None","expressed protein"
"LOC_Os07g45080",0.0382243835197,"--","None","expressed protein"
"LOC_Os07g45080",0.0382243835197,"--","None","expressed protein"
"LOC_Os05g51780",0.0359928529589,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g51780",0.0359928529589,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os11g35350",0.0342093096644,"--","None","expressed protein"
"LOC_Os11g35350",0.0342093096644,"--","None","expressed protein"
"LOC_Os11g08380",0.034038149994,"OsACO4","None","1-aminocyclopropane-1-carboxylate oxidase, putative, expressed"
"LOC_Os11g08380",0.034038149994,"OsACO4","None","1-aminocyclopropane-1-carboxylate oxidase, putative, expressed"
"LOC_Os10g11500",0.0313500681564,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os10g11500",0.0313500681564,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os08g44220",0.0308266824367,"--","None","GLTP domain containing protein, putative, expressed"
"LOC_Os08g44220",0.0308266824367,"--","None","GLTP domain containing protein, putative, expressed"
"LOC_Os04g44060",0.0304607295756,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os04g44060",0.0304607295756,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os08g44830",0.0294946655221,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os08g44830",0.0294946655221,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os04g50030",0.0292326634466,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0292326634466,"--","None","DNA binding protein, putative, expressed"
"LOC_Os11g05480",0.0287657730718,"OsbZIP79|OsTGA911","None","transcription factor, putative, expressed"
"LOC_Os11g05480",0.0287657730718,"OsbZIP79|OsTGA911","None","transcription factor, putative, expressed"
"LOC_Os02g36350",0.0279921584775,"--","None","expressed protein"
"LOC_Os02g36350",0.0279921584775,"--","None","expressed protein"
"LOC_Os01g58910",0.0276963966083,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os01g58910",0.0276963966083,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os01g68720",0.0272744671085,"--","None","keratin, type I cytoskeletal 9, putative, expressed"
