"gene","weight","symbol","alias","annotation"
"LOC_Os08g04460",1,"--","None","NADPH-dependent FMN reductase domain containing protein, expressed"
"LOC_Os01g65090",0.00450200322089,"--","None","aminotransferase, classes I and II, domain containing protein, expressed"
"LOC_Os09g36860",0.00374140937981,"--","None","acyl carrier protein, putative, expressed"
"LOC_Os01g12650",0.00343037524077,"--","None","reticulon domain containing protein, putative, expressed"
"LOC_Os06g09630",0.00342336352531,"OsKASI","None","3-oxoacyl-synthase, putative, expressed"
"LOC_Os08g35710",0.00338261133768,"--","None","expressed protein"
"LOC_Os07g41360",0.00325383778632,"OsUAM3","None","alpha-1,4-glucan-protein synthase, putative, expressed"
"LOC_Os08g23810",0.00324231323569,"--","None","enoyl-acyl-carrier-protein reductase NADH, chloroplast precursor, expressed"
"LOC_Os11g06740",0.00301740281536,"--","None","syntaxin 6, putative, expressed"
"LOC_Os01g40570",0.00295504624623,"--","None","outer mitochondrial membrane porin, putative, expressed"
"LOC_Os05g42330",0.00284861856913,"--","None","secretory carrier-associated membrane protein, putative, expressed"
"LOC_Os01g16030",0.00277097924192,"--","None","ADP-ribosylation factor, putative, expressed"
"LOC_Os05g45930",0.00272125261802,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os07g45060",0.00270872751883,"--","None","uncharacterized GPI-anchored protein At5g19240 precursor, putative, expressed"
"LOC_Os09g36350",0.00266566660083,"--","None","endoglucanase, putative, expressed"
"LOC_Os05g46550",0.00264765941509,"--","None","adaptor complexes medium subunit family domain containing protein, expressed"
"LOC_Os09g07830",0.00261640629067,"--","None","acetyl-CoA acetyltransferase, cytosolic, putative, expressed"
"LOC_Os11g48040",0.00261058473943,"OsUCP2","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os06g08080",0.00253461413995,"OVP2","None","inorganic H+ pyrophosphatase, putative, expressed"
"LOC_Os07g46170",0.00250243338626,"--","None","OsRhmbd13 - Putative Rhomboid homologue, expressed"
"LOC_Os12g32620",0.00247546860608,"--","None","OsWLIM1 - LIM domain protein, putative actin-binding protein and transcription factor, expressed"
"LOC_Os07g27810",0.00244493524452,"--","None","fiber protein Fb34, putative, expressed"
"LOC_Os12g13380",0.00244318192266,"Adk-a","None","adenylate kinase, putative, expressed"
"LOC_Os02g47010",0.00243700419965,"--","None","secretory carrier-associated membrane protein, putative, expressed"
"LOC_Os03g44560",0.00237162742104,"--","None","expp1 protein precursor, putative, expressed"
"LOC_Os05g44070",0.00228285466452,"--","None","ras-related protein, putative, expressed"
"LOC_Os08g13350",0.00226406467738,"--","None","expressed protein"
"LOC_Os03g56380",0.00226393950941,"--","None","methyltransferase, putative, expressed"
"LOC_Os01g27750",0.00222253332587,"--","None","bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase,chloroplast precursor, putative, expressed"
"LOC_Os01g59150",0.00219115508305,"Ostub16","None","tubulin/FtsZ domain containing protein, putative, expressed"
"LOC_Os09g32250",0.00217989148035,"--","None","DNA repair ATPase-related, putative, expressed"
"LOC_Os01g18050",0.00215713784495,"--","None","tubulin/FtsZ domain containing protein, putative, expressed"
"LOC_Os05g45740",0.00213933093228,"--","None","mitochondrial ATP synthase g subunit family protein, putative, expressed"
"LOC_Os07g43990",0.00211133335355,"--","None","expressed protein"
"LOC_Os10g37520",0.00210037065379,"--","None","major facilitator superfamily domain-containing protein 5, putative, expressed"
"LOC_Os11g06880",0.0020928711585,"--","None","acyl-CoA synthetase, putative, expressed"
"LOC_Os05g23620",0.00205964374564,"--","None","cytochrome c1-1, heme protein, mitochondrial precursor, putative, expressed"
"LOC_Os01g21960",0.0020579268713,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os02g21250",0.00205311304122,"--","None","clathrin adaptor complex small chain domain containing protein, expressed"
"LOC_Os08g10410",0.00203609984003,"--","None","expressed protein"
"LOC_Os01g70200",0.00202716977972,"OsIRX10","None","exostosin family domain containing protein, expressed"
"LOC_Os02g48360",0.00202557630792,"--","None","pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha, putative, expressed"
"LOC_Os09g20820",0.00202449728753,"OsEno1","None","enolase, putative, expressed"
"LOC_Os05g32500",0.00200542794266,"--","None","expressed protein"
"LOC_Os09g36976",0.0018978494023,"--","None","trafficking protein particle complex subunit, putative, expressed"
"LOC_Os07g14850",0.00188376055279,"--","None","CESA6 - cellulose synthase, expressed"
"LOC_Os08g39490",0.00188008473757,"--","None","expressed protein"
"LOC_Os03g56820",0.00187442784278,"OsFAH2","None","fatty acid hydroxylase, putative, expressed"
"LOC_Os01g71220",0.00185926616607,"--","None","zinc finger protein, putative, expressed"
"LOC_Os09g32080",0.00185748177113,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os02g02840",0.00183906303081,"OsRacB","None","ras-related protein, putative, expressed"
"LOC_Os05g32110",0.00181037269322,"OsBC1L4","None","COBRA, putative, expressed"
"LOC_Os07g30810",0.00180740968999,"--","None","nucleobase-ascorbate transporter, putative, expressed"
"LOC_Os03g61010",0.00180209269556,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os03g62090",0.00180189553075,"--","None","CESA5 - cellulose synthase, expressed"
"LOC_Os05g48270",0.00179217390501,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os03g57460",0.00177795624056,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os01g70390",0.00176846514215,"--","None","expressed protein"
"LOC_Os12g25700",0.00176547889632,"--","None","UDP-glucose 6-dehydrogenase, putative, expressed"
"LOC_Os05g07790",0.00173743686692,"BC10|FC116","None","DNA binding protein, putative, expressed"
"LOC_Os07g02200",0.00172785406405,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os06g11990",0.00169682963703,"OsCSIL1","None","expressed protein"
"LOC_Os03g53650",0.00169164183305,"OsOASTL-A1","None","cysteine synthase, putative, expressed"
"LOC_Os12g40890",0.00169056491664,"--","None","OsIAA30 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os05g30750",0.00168523471751,"OsFTIP7","None","anthranilate phosphoribosyltransferase, putative, expressed"
"LOC_Os02g07410",0.0016797875889,"--","None","glycine cleavage system H protein, putative, expressed"
"LOC_Os06g49810",0.00167614564779,"--","None","glycosyl transferase family 8, putative, expressed"
"LOC_Os04g58470",0.00166211768802,"--","None","choline transporter-related, putative, expressed"
"LOC_Os03g49610",0.00164844034668,"Os3BGlu8","None","Os3bglu8 - beta-glucosidase, exo-beta-glucansase, high similarity to Os3bglu7, expressed"
"LOC_Os06g42800",0.00163979899388,"--","None","STRUBBELIG-RECEPTOR FAMILY 8 precursor, putative, expressed"
"LOC_Os01g55190",0.0016283988284,"--","None","expressed protein"
"LOC_Os03g50520",0.00162619552643,"--","None","dynamin family protein, putative, expressed"
"LOC_Os01g60330",0.00161667804347,"--","None","inactive receptor kinase At2g26730 precursor, putative, expressed"
"LOC_Os12g07220",0.00160722430652,"--","None","bacterial transferase hexapeptide domain containing protein, expressed"
"LOC_Os07g38490",0.00159179702075,"--","None","GDP-fucose protein-O-fucosyltransferase 2, putative, expressed"
"LOC_Os11g47330",0.0015871997013,"EDT1","None","ATP-grasp domain containing protein, expressed"
"LOC_Os10g22330",0.00158213484657,"--","None","clathrin adaptor complex small chain domain containing protein, expressed"
"LOC_Os10g36060",0.00157925421445,"--","None","protein transport protein-related, putative, expressed"
"LOC_Os01g51840",0.00157767080258,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os02g34430",0.00156129114667,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os10g25090",0.0015567308937,"--","None","STRUBBELIG-RECEPTOR FAMILY 6 precursor, putative, expressed"
"LOC_Os07g10770",0.00155486715064,"OsCesA8","None","CESA8 - cellulose synthase, expressed"
"LOC_Os02g42660",0.00155444326796,"--","None","sphingolipid delta desaturase, putative, expressed"
"LOC_Os04g58130",0.00154345490758,"OsKTN80b|OsWD40-111","None","katanin p80 WD40 repeat-containing subunit B1 homolog 1, putative, expressed"
"LOC_Os09g26830",0.00153814920773,"--","None","lung seven transmembrane domain containing protein, putative, expressed"
"LOC_Os09g30486",0.00153807906586,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os01g70100",0.00153419476212,"--","None","zinc finger DHHC domain-containing protein, putative, expressed"
"LOC_Os04g33690",0.0015282050849,"--","None","sec23/Sec24 trunk domain containing protein, expressed"
"LOC_Os10g41370",0.00152231224632,"--","None","WD repeat-containing protein 8, putative, expressed"
"LOC_Os05g03190",0.00151670904317,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os11g30360",0.00149660622259,"--","None","expressed protein"
"LOC_Os03g30830",0.0014916071356,"--","None","X8 domain containing protein, expressed"
"LOC_Os02g53520",0.00148514975135,"K16","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os02g50550",0.00147918090262,"BC3|OsDRP2B","None","dynamin, putative, expressed"
"LOC_Os05g08370",0.00147620079273,"--","None","CESA1 - cellulose synthase, expressed"
"LOC_Os01g23620",0.00147079502902,"OsSar1a","None","miro, putative, expressed"
"LOC_Os06g17390",0.00145553407681,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os01g70190",0.00145431257822,"OsGT47A","None","exostosin family domain containing protein, expressed"
"LOC_Os04g38310",0.00144585657387,"HN1L","None","expressed protein"
"LOC_Os01g09560",0.00142629630892,"--","None","mitochondrial-processing peptidase subunit alpha, mitochondrial precursor, putative, expressed"
"LOC_Os02g32760",0.0014245559323,"--","None","60S acidic ribosomal protein, putative, expressed"
