"gene","weight","symbol","alias","annotation"
"LOC_Os04g46280",1,"--","None","hydrolase, NUDIX family, domain containing protein, expressed"
"LOC_Os07g07540",0.074062526136,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os07g07540",0.074062526136,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os09g39390",0.0735658200979,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os09g39390",0.0735658200979,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os08g06530",0.0677481090565,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os08g06530",0.0677481090565,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os03g36750",0.067691109896,"--","None","cbbY, putative, expressed"
"LOC_Os03g36750",0.067691109896,"--","None","cbbY, putative, expressed"
"LOC_Os03g62780",0.0675163969608,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os03g62780",0.0675163969608,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os02g13970",0.0671916526387,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os02g13970",0.0671916526387,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os01g53020",0.0668235618548,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os01g53020",0.0668235618548,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os01g17240",0.0645028087623,"--","None","transporter, major facilitator family, putative, expressed"
"LOC_Os01g17240",0.0645028087623,"--","None","transporter, major facilitator family, putative, expressed"
"LOC_Os03g64020",0.0641055092715,"--","None","expressed protein"
"LOC_Os03g64020",0.0641055092715,"--","None","expressed protein"
"LOC_Os02g57030",0.0640259557261,"--","None","expressed protein"
"LOC_Os02g57030",0.0640259557261,"--","None","expressed protein"
"LOC_Os08g27010",0.0628265133977,"--","None","APE1, putative, expressed"
"LOC_Os08g27010",0.0628265133977,"--","None","APE1, putative, expressed"
"LOC_Os08g06630",0.0627761484829,"OsSIG1","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os08g06630",0.0627761484829,"OsSIG1","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os03g62510",0.0613235758236,"--","None","amine oxidase, flavin-containing, domain containing protein, expressed"
"LOC_Os03g62510",0.0613235758236,"--","None","amine oxidase, flavin-containing, domain containing protein, expressed"
"LOC_Os05g51450",0.0609450831842,"--","None","OsClp8 - Putative Clp protease homologue, expressed"
"LOC_Os05g51450",0.0609450831842,"--","None","OsClp8 - Putative Clp protease homologue, expressed"
"LOC_Os06g13660",0.0606621718932,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os06g13660",0.0606621718932,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os01g67120",0.0594721455352,"--","None","rhodanese-like domain containing protein, putative, expressed"
"LOC_Os01g67120",0.0594721455352,"--","None","rhodanese-like domain containing protein, putative, expressed"
"LOC_Os03g19760",0.0594092752132,"--","None","HAD-superfamily hydrolase, subfamily IA, variant 3 containing protein, expressed"
"LOC_Os03g19760",0.0594092752132,"--","None","HAD-superfamily hydrolase, subfamily IA, variant 3 containing protein, expressed"
"LOC_Os11g05260",0.0584723521775,"--","None","phosphoglycerate mutase, putative, expressed"
"LOC_Os11g05260",0.0584723521775,"--","None","phosphoglycerate mutase, putative, expressed"
"LOC_Os09g33470",0.0583217211015,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os09g33470",0.0583217211015,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os08g16570",0.057958374924,"--","None","expressed protein"
"LOC_Os08g16570",0.057958374924,"--","None","expressed protein"
"LOC_Os04g51792",0.057540236092,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os04g51792",0.057540236092,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os01g01302",0.0566986675606,"OsSK4|OsSKL1","None","shikimate kinase, putative, expressed"
"LOC_Os01g01302",0.0566986675606,"OsSK4|OsSKL1","None","shikimate kinase, putative, expressed"
"LOC_Os02g02520",0.0565275074755,"--","None","expressed protein"
"LOC_Os02g02520",0.0565275074755,"--","None","expressed protein"
"LOC_Os01g05800",0.0562880081486,"--","None","inner membrane protein, putative, expressed"
"LOC_Os01g05800",0.0562880081486,"--","None","inner membrane protein, putative, expressed"
"LOC_Os02g17920",0.0547427114968,"--","None","glyoxalase family protein, putative, expressed"
"LOC_Os02g17920",0.0547427114968,"--","None","glyoxalase family protein, putative, expressed"
"LOC_Os06g05390",0.054191990346,"--","None","expressed protein"
"LOC_Os06g05390",0.054191990346,"--","None","expressed protein"
"LOC_Os05g33290",0.0541833054786,"--","None","uncharacterized conserved membrane protein specific to cyanobacteria, putative, expressed"
"LOC_Os05g33290",0.0541833054786,"--","None","uncharacterized conserved membrane protein specific to cyanobacteria, putative, expressed"
"LOC_Os01g55570",0.0539480368029,"--","None","expressed protein"
"LOC_Os01g55570",0.0539480368029,"--","None","expressed protein"
"LOC_Os07g05000",0.0539318144938,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os07g05000",0.0539318144938,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os03g01014",0.0535657666277,"--","None","expressed protein"
"LOC_Os03g01014",0.0535657666277,"--","None","expressed protein"
"LOC_Os04g41340",0.0534325512205,"Os4NPP1","None","4-nitrophenylphosphatase, putative, expressed"
"LOC_Os04g41340",0.0534325512205,"Os4NPP1","None","4-nitrophenylphosphatase, putative, expressed"
"LOC_Os04g37619",0.0532126527664,"OsABA1|OSZEP1","None","zeaxanthin epoxidase, chloroplast precursor, putative, expressed"
"LOC_Os04g37619",0.0532126527664,"OsABA1|OSZEP1","None","zeaxanthin epoxidase, chloroplast precursor, putative, expressed"
"LOC_Os01g48990",0.0530185287824,"--","None","uncharacterized kinase mug58, putative, expressed"
"LOC_Os01g48990",0.0530185287824,"--","None","uncharacterized kinase mug58, putative, expressed"
