"gene","weight","symbol","alias","annotation"
"LOC_Os01g27210",1,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os06g11290",0.0406601255095,"OsOPR1","None","12-oxophytodienoate reductase, putative, expressed"
"LOC_Os06g11290",0.0406601255095,"OsOPR1","None","12-oxophytodienoate reductase, putative, expressed"
"LOC_Os09g28160",0.0391030016997,"--","None","phosphate carrier protein, mitochondrial precursor, putative, expressed"
"LOC_Os09g28160",0.0391030016997,"--","None","phosphate carrier protein, mitochondrial precursor, putative, expressed"
"LOC_Os09g20220",0.0334532146267,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os09g20220",0.0334532146267,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os04g37490",0.0286514811008,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os04g37490",0.0286514811008,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os08g44340",0.0272907244549,"--","None","monodehydroascorbate reductase, putative, expressed"
"LOC_Os08g44340",0.0272907244549,"--","None","monodehydroascorbate reductase, putative, expressed"
"LOC_Os03g09900",0.0228248665349,"--","None","membrane protein, putative, expressed"
"LOC_Os03g09900",0.0228248665349,"--","None","membrane protein, putative, expressed"
"LOC_Os02g50730",0.0219307241945,"OsMMP1","None","metalloendoproteinase 1 precursor, putative, expressed"
"LOC_Os02g50730",0.0219307241945,"OsMMP1","None","metalloendoproteinase 1 precursor, putative, expressed"
"LOC_Os07g44140",0.0212948436717,"--","None","cytochrome P450 72A1, putative, expressed"
"LOC_Os07g44140",0.0212948436717,"--","None","cytochrome P450 72A1, putative, expressed"
"LOC_Os06g11210",0.0211190882313,"--","None","12-oxophytodienoate reductase, putative, expressed"
"LOC_Os06g11210",0.0211190882313,"--","None","12-oxophytodienoate reductase, putative, expressed"
"LOC_Os07g39520",0.0209497859691,"--","None","STE_PAK_Ste20_Slob_Wnk.5 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"LOC_Os07g39520",0.0209497859691,"--","None","STE_PAK_Ste20_Slob_Wnk.5 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"LOC_Os10g38740",0.0204035601368,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os10g38740",0.0204035601368,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os08g04350",0.0201585498991,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os08g04350",0.0201585498991,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os10g38590",0.0194921568103,"--","None","glutathione S-transferase, N-terminal domain containing protein, expressed"
"LOC_Os07g09420",0.019201058867,"--","None","ATPase, putative, expressed"
"LOC_Os10g38340",0.0191130275478,"--","None","glutathione S-transferase GSTU6, putative, expressed"
"LOC_Os11g33120",0.0174570699269,"--","None","respiratory burst oxidase, putative, expressed"
"LOC_Os06g11240",0.0172956939628,"--","None","12-oxophytodienoate reductase, putative, expressed"
"LOC_Os04g58090",0.0161979203096,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os09g27260",0.0161371911938,"--","None","plant viral response family protein, putative, expressed"
"LOC_Os10g38160",0.0158981403242,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os02g07690",0.015773093502,"--","None","VQ domain containing protein, putative, expressed"
"LOC_Os04g51150",0.0157672885467,"AOX1a|OsAOX1a","None","transposon protein, putative, unclassified, expressed"
"LOC_Os04g43680",0.0153682965294,"Osmyb4","None","MYB family transcription factor, putative, expressed"
"LOC_Os10g38360",0.014498204547,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os03g09140",0.0144235828972,"OsRab6a","None","ras-related protein, putative, expressed"
"LOC_Os01g72530",0.0137143391818,"OsMSR2","None","OsCML31 - Calmodulin-related calcium sensor protein, expressed"
"LOC_Os07g17330",0.0135278756749,"--","None","B12D protein, putative, expressed"
"LOC_Os09g39760",0.0129608728906,"--","None","pectinesterase, putative, expressed"
"LOC_Os09g28000",0.0126978232143,"--","None","OsSigP6 - Putative Type I Signal Peptidase homologue; employs a putative Ser/Lys catalytic dyad, expressed"
"LOC_Os07g23570",0.0126308747691,"--","None","cytochrome P450 72A1, putative, expressed"
"LOC_Os05g50100",0.0120852895733,"--","None","expressed protein"
"LOC_Os01g41430",0.0120815814301,"RUGT-5","None","UDP-glucoronosyl and UDP-glucosyl transferase, putative, expressed"
"LOC_Os10g38489",0.0120249722201,"Osgstu4","None","glutathione S-transferase GSTU6, putative, expressed"
"LOC_Os03g06200",0.0119207299867,"--","None","aminotransferase, putative, expressed"
"LOC_Os03g56860",0.0118844215887,"--","None","expressed protein"
"LOC_Os08g34790",0.0115627273311,"Os4CL5","None","AMP-binding domain containing protein, expressed"
"LOC_Os01g45110",0.0109231410878,"--","None","anthocyanin 3-O-beta-glucosyltransferase, putative, expressed"
"LOC_Os09g19970",0.0108219466018,"--","None","expressed protein"
"LOC_Os03g03200",0.0107203237323,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os04g51160",0.0103925980558,"OsAOX1b","None","transposon protein, putative, unclassified, expressed"
"LOC_Os03g62790",0.0101300664358,"--","None","pirin, putative, expressed"
"LOC_Os08g37874",0.0101106529138,"--","None","2-nitropropane dioxygenase family, putative, expressed"
"LOC_Os02g50710",0.00999526082855,"--","None","expressed protein"
"LOC_Os10g39100",0.00983954524985,"--","None","uncharacterized Cys-rich domain containing protein, putative, expressed"
"LOC_Os08g04340",0.00973856931067,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g02600",0.00961552816184,"--","None","serine/threonine-protein kinase Cx32, chloroplast precursor, putative, expressed"
"LOC_Os03g32230",0.00959901407904,"BSR-D1|ZFP36","None","ZOS3-12 - C2H2 zinc finger protein, expressed"
"LOC_Os01g72130",0.00944211606286,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os02g08420",0.00906975941781,"--","None","cinnamoyl CoA reductase, putative, expressed"
"LOC_Os03g20949",0.00886989993169,"--","None","phospholipid-transporting ATPase, putative, expressed"
"LOC_Os10g43060",0.00878578956668,"--","None","expressed protein"
"LOC_Os01g63060",0.00873520750998,"--","None","phosphatidic acid phosphatase-related, putative, expressed"
"LOC_Os07g01560",0.00850342788097,"OsMST3","None","transporter family protein, putative, expressed"
"LOC_Os03g29410",0.00843639214753,"--","None","tyrosine protein kinase domain containing protein, putative, expressed"
"LOC_Os01g45250",0.00842424987679,"--","None","DUF1645 domain containing protein, putative, expressed"
"LOC_Os02g51930",0.00838938099137,"--","None","cytokinin-O-glucosyltransferase 2, putative, expressed"
"LOC_Os04g40310",0.00832652303981,"--","None","dehydrogenase, putative, expressed"
"LOC_Os10g23820",0.00831999422205,"--","None","transferase family protein, putative, expressed"
"LOC_Os01g49820",0.0083118023157,"--","None","lipid phosphatase protein, putative, expressed"
"LOC_Os07g12340",0.00826031938124,"OsNAC3","None","NAC domain-containing protein 67, putative, expressed"
"LOC_Os02g36530",0.00821093787175,"--","None","expressed protein"
"LOC_Os10g30790",0.00815538497246,"OsPht1;8|OsPT8","None","inorganic phosphate transporter, putative, expressed"
"LOC_Os08g03350",0.00814091174368,"OsHT|OsLHT1","None","amino acid transporter, putative, expressed"
"LOC_Os06g27560",0.00805914350421,"--","None","glycosyltransferase protein, putative, expressed"
"LOC_Os03g17700",0.00797992989706,"OsMSRMK2|OsMAP1|OsMPK5|OsMAPK2|OsMAPK5|OsBIMK1|OsMPK3","None","CGMC_MAPKCGMC_2_ERK.2 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed"
"LOC_Os03g62230",0.00796629023456,"--","None","ZOS3-24 - C2H2 zinc finger protein, expressed"
"LOC_Os02g47650",0.00792923941836,"--","None","universal stress protein domain containing protein, putative, expressed"
"LOC_Os03g60650",0.00780810174034,"XB15|PP2C","None","protein phosphatase 2C, putative, expressed"
"LOC_Os03g50130",0.0077167777771,"--","None","microsomal glutathione S-transferase 3, putative, expressed"
"LOC_Os03g12820",0.00765344103068,"OsSRO1c|BOC1","None","ATP8, putative, expressed"
"LOC_Os04g57810",0.00765140606272,"OsDRE2","None","GA18008-PA, putative, expressed"
"LOC_Os04g44910",0.00753617110984,"--","None","receptor like protein kinase, putative, expressed"
"LOC_Os02g27360",0.00745898367108,"OsAP19","None","aspartic proteinase-like protein 2 precursor, putative, expressed"
"LOC_Os04g33390",0.00743824225964,"--","None","prephenate dehydratase domain containing protein, expressed"
"LOC_Os05g44770",0.00742146328865,"--","None","receptor-like protein kinase 5 precursor, putative, expressed"
"LOC_Os06g05470",0.0072512326844,"--","None","expressed protein"
"LOC_Os02g21300",0.00719817708803,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os03g12110",0.00716477814949,"--","None","homocysteine S-methyltransferase protein, putative, expressed"
"LOC_Os03g21030",0.0071466875725,"--","None","no apical meristem protein, putative, expressed"
"LOC_Os03g58150",0.0070122558684,"--","None","transmembrane BAX inhibitor motif-containing protein, putative, expressed"
"LOC_Os02g41510",0.00700371387478,"OsMYB30|OsMYB5P","None","MYB family transcription factor, putative, expressed"
