"gene","weight","symbol","alias","annotation"
"LOC_Os01g52500",1,"NADP-ME2|OsNADP-ME2","None","NADP-dependent malic enzyme, putative, expressed"
"LOC_Os05g35170",0.0147367335228,"IDEF2","None","no apical meristem protein, putative, expressed"
"LOC_Os05g24550",0.0146521592171,"OsCatB","None","Papain family cysteine protease domain containing protein, expressed"
"LOC_Os02g14770",0.00968510561266,"PEPC-1","None","phosphoenolpyruvate carboxylase, putative, expressed"
"LOC_Os12g42850",0.00870647103798,"--","None","amino acid permease, putative, expressed"
"LOC_Os05g04630",0.00838092702825,"OsAP1","None","retrotransposon protein, putative, SINE subclass, expressed"
"LOC_Os11g08300",0.00835698667816,"--","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os02g49800",0.00694094273395,"--","None","eukaryotic aspartyl protease domain containing protein, expressed"
"LOC_Os01g70170",0.00613728248984,"--","None","transaldolase, putative, expressed"
"LOC_Os09g21230",0.00566046173985,"--","None","AMP-binding enzyme, putative, expressed"
"LOC_Os05g51420",0.00462840069306,"OsHIR3","None","hypersensitive-induced response protein, putative, expressed"
"LOC_Os06g02144",0.00342333635752,"Os6PGDH","None","6-phosphogluconate dehydrogenase, decarboxylating, putative, expressed"
"LOC_Os02g17390",0.00318037495328,"MFP|AIM1","None","3-hydroxyacyl-CoA dehydrogenase, putative, expressed"
"LOC_Os06g15990",0.00302264991531,"OsALDH2b|OsALDH2B1|ALDH2b","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os05g46720",0.0027705684371,"--","None","phosphatidylinositol transfer, putative, expressed"
"LOC_Os08g09200",0.00262397121417,"--","None","aconitate hydratase protein, putative, expressed"
"LOC_Os04g52900",0.00255723548037,"OsABCC1|MRP1","None","ABC transporter family protein, putative, expressed"
"LOC_Os12g42876",0.00252129571481,"--","None","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase, putative, expressed"
"LOC_Os01g08700",0.00246110180612,"OsGI","None","GIGANTEA, putative, expressed"
"LOC_Os04g56160",0.00235608578609,"--","None","plasma membrane ATPase, putative, expressed"
"LOC_Os04g55650",0.00210032903082,"--","None","oryzain alpha chain precursor, putative, expressed"
"LOC_Os12g10740",0.00207800739096,"--","None","leucine-rich repeat family protein, putative, expressed"
