"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os07g34589",1,"eIF-1","None","translation initiation factor SUI1, putative, expressed"
"LOC_Os04g57220",0.0518693131899,"--","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os04g57220",0.0518693131899,"--","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os11g43900",0.041753513925,"OsTCTP","None","translationally-controlled tumor protein, putative, expressed"
"LOC_Os11g43900",0.041753513925,"OsTCTP","None","translationally-controlled tumor protein, putative, expressed"
"LOC_Os06g51220",0.0379574583981,"HMGB1|OsHMGB1","None","HMG1/2, putative, expressed"
"LOC_Os06g51220",0.0379574583981,"HMGB1|OsHMGB1","None","HMG1/2, putative, expressed"
"LOC_Os02g02890",0.0324048583409,"OsCYP2|OsCyp2-P|LRT2","None","peptidyl-prolyl cis-trans isomerase, putative, expressed"
"LOC_Os02g02890",0.0324048583409,"OsCYP2|OsCyp2-P|LRT2","None","peptidyl-prolyl cis-trans isomerase, putative, expressed"
"LOC_Os03g59740",0.0283714338432,"--","None","ADP-ribosylation factor, putative, expressed"
"LOC_Os03g59740",0.0283714338432,"--","None","ADP-ribosylation factor, putative, expressed"
"LOC_Os08g27850",0.0272883463829,"--","None","endothelial differentiation-related factor 1, putative, expressed"
"LOC_Os08g27850",0.0272883463829,"--","None","endothelial differentiation-related factor 1, putative, expressed"
"LOC_Os03g27310",0.0240420846521,"--","None","histone H3, putative, expressed"
"LOC_Os03g27310",0.0240420846521,"--","None","histone H3, putative, expressed"
"LOC_Os07g40580",0.0239629069691,"--","None","eukaryotic translation initiation factor 5A, putative, expressed"
"LOC_Os07g40580",0.0239629069691,"--","None","eukaryotic translation initiation factor 5A, putative, expressed"
"LOC_Os06g04030",0.0222213788279,"--","None","histone H3, putative, expressed"
"LOC_Os06g04030",0.0222213788279,"--","None","histone H3, putative, expressed"
"LOC_Os10g33800",0.0212546852691,"FLO16","None","lactate/malate dehydrogenase, putative, expressed"
"LOC_Os10g33800",0.0212546852691,"FLO16","None","lactate/malate dehydrogenase, putative, expressed"
"LOC_Os06g47230",0.0203325568076,"--","None","coiled-coil domain-containing protein 72, putative, expressed"
"LOC_Os06g47230",0.0203325568076,"--","None","coiled-coil domain-containing protein 72, putative, expressed"
"LOC_Os05g38520",0.0186171619713,"--","None","60S ribosomal protein L36-2, putative, expressed"
