"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os01g55830",1,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os02g48660",0.0517721935176,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.0517721935176,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os05g38520",0.0511950362539,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.0511950362539,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os03g37970",0.0504570261491,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.0504570261491,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os01g22490",0.0502251848415,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.0502251848415,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os10g32920",0.0491706349099,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.0491706349099,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.0485740720733,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.0485740720733,"--","None","ribosomal protein, putative, expressed"
"LOC_Os08g02410",0.0481001126734,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.0481001126734,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02340",0.0467492686042,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os08g02340",0.0467492686042,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os05g06310",0.0458452648203,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.0458452648203,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os03g58050",0.0457166451394,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.0457166451394,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os05g39960",0.0449020946485,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.0449020946485,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os08g13690",0.0444350983487,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.0444350983487,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os02g40880",0.0424098728024,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.0424098728024,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os08g44480",0.0422834933909,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.0422834933909,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os12g38000",0.0416988851459,"--","None","60S ribosomal protein L8, putative, expressed"
