"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os06g43930",1,"--","None","OsProCP2 - Putative Lysosomal Pro-x Carboxypeptidase homologue, expressed"
"LOC_Os08g39870",0.00808328381495,"--","None","Os8bglu28 - beta-glucosidase homologue, similar to Os4bglu12 exoglucanase, expressed"
"LOC_Os04g26870",0.00639335263206,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os04g46780",0.00599090947636,"--","None","MSP domain containing protein, expressed"
"LOC_Os05g48270",0.00572977592783,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os05g04500",0.00507870659242,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g11990",0.00480202709785,"--","None","TTL1, putative, expressed"
"LOC_Os04g39880",0.00458583336468,"Os4BGlu12","None","Os4bglu12 - beta-glucosidase, exo-beta-glucanase, expressed"
"LOC_Os11g18044",0.0045124662022,"--","None","peptide transporter PTR2, putative, expressed"
"LOC_Os05g06720",0.00451169147571,"DARX1","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os01g65210",0.00447769568111,"--","None","proton-dependent oligopeptide transport, putative, expressed"
"LOC_Os04g46130",0.00437267944015,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os05g43860",0.00430036892513,"--","None","expressed protein"
"LOC_Os06g30950",0.00422083473542,"--","None","transporter-related, putative, expressed"
"LOC_Os09g33710",0.0041888307822,"Os9BGlu33","None","Os9bglu33 - beta-glucosidase homologue, similar to G. max hydroxyisourate hydrolase, expressed"
"LOC_Os08g43270",0.00418129324062,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os09g07350",0.00409872676153,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os06g03640",0.00402886723855,"--","None","BAG domain containing protein, expressed"
"LOC_Os02g40100",0.00397501600543,"--","None","plant protein of unknown function DUF869 domain containing protein, expressed"
"LOC_Os12g34524",0.00392599662656,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g44090",0.0038957799807,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os07g48420",0.00382840413819,"--","None","expressed protein"
"LOC_Os02g20560",0.00379485153549,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os11g30560",0.00376063718509,"OsHSD1|LGF1","None","dehydrogenase/reductase, putative, expressed"
"LOC_Os01g22640",0.00374249589153,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os02g43280",0.00356783827993,"--","None","aldehyde dehydrogenase, putative, expressed"
"LOC_Os08g43320",0.00356009781455,"--","None","OsRhmbd14 - Putative Rhomboid homologue, expressed"
"LOC_Os06g06250",0.00355195272538,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os03g18370",0.00350277677332,"--","None","MRH1, putative, expressed"
"LOC_Os05g38230",0.00349236236039,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os01g73980",0.00348177387142,"--","None","xylem cysteine proteinase 2 precursor, putative, expressed"
"LOC_Os10g32980",0.00345682297098,"OsCesA7","None","CESA7 - cellulose synthase, expressed"
"LOC_Os03g63540",0.00344558733068,"--","None","lysine-rich arabinogalactan protein 19 precursor, putative, expressed"
"LOC_Os09g37050",0.00343107388593,"--","None","RING-H2 finger protein ATL2B, putative, expressed"
"LOC_Os05g09704",0.00341473192128,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os09g13650",0.00341236251112,"--","None","microtubule-associated protein, putative, expressed"
"LOC_Os05g04820",0.00339556202238,"OsMYB2P-1","None","MYB family transcription factor, putative, expressed"
"LOC_Os05g10210",0.00339438232147,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os03g03164",0.00337535815991,"KNAT7","None","homeobox protein knotted-1, putative, expressed"
"LOC_Os03g22010",0.00335353155767,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g57120",0.00325785476084,"--","None","HEAT repeat family protein, putative, expressed"
"LOC_Os01g18240",0.00324313040248,"MYB61|OsMYB61","None","MYB family transcription factor, putative, expressed"
"LOC_Os10g34480",0.00317194650619,"--","None","cytochrome P450, putative, expressed"
"LOC_Os08g39860",0.00316164221605,"--","None","Os8bglu27 - beta-glucosidase homologue, similar to Os4bglu12 exoglucanase, expressed"
"LOC_Os02g33550",0.00315717212325,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os03g14030",0.00314050767894,"--","None","thaumatin, putative, expressed"
"LOC_Os04g28520",0.00312441195898,"--","None","male sterility protein, putative, expressed"
"LOC_Os01g33160",0.00310645496233,"--","None","stress responsive A/B Barrel domain containing protein, expressed"
"LOC_Os04g33990",0.00305719926216,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os11g30810",0.00299011885553,"--","None","sulfotransferase domain containing protein, expressed"
"LOC_Os06g19530",0.00293155899132,"--","None","oxidoreductase, short chain dehydrogenase/reductase family, putative, expressed"
"LOC_Os03g45619",0.00292108302804,"--","None","cytochrome P450, putative, expressed"
"LOC_Os09g20540",0.00289623910077,"--","None","expressed protein"
"LOC_Os11g02070",0.00287858313986,"--","None","BTB8 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain, expressed"
"LOC_Os06g21250",0.00284714238374,"--","None","glycine rich protein family protein, putative, expressed"
"LOC_Os11g03440",0.00284028299553,"--","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os09g39410",0.00280738278634,"--","None","male sterility protein, putative, expressed"
"LOC_Os01g41730",0.00277634381237,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os01g54620",0.00276703837107,"OsCesA4|Bc7|bc11","None","CESA4 - cellulose synthase, expressed"
"LOC_Os06g34120",0.00276491963758,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os11g26190",0.00275580154848,"--","None","RALFL23 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os06g17390",0.0027022781421,"--","None","auxin-independent growth promoter protein, putative, expressed"
"LOC_Os05g50800",0.00269071007829,"--","None","expressed protein"
"LOC_Os09g20880",0.00266236307291,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os03g56380",0.00264606610965,"--","None","methyltransferase, putative, expressed"
"LOC_Os10g33520",0.00264098891314,"--","None","alcohol oxidase, putative, expressed"
"LOC_Os10g12750",0.00263973585184,"--","None","expressed protein"
"LOC_Os01g59819",0.00260642944124,"--","None","Os1bglu2 - beta-glucosidase homologue, similar to G. max isohydroxyurate hydrolase, expressed"
"LOC_Os01g01650",0.00258803211327,"--","None","isoflavone reductase homolog IRL, putative, expressed"
"LOC_Os03g03600",0.00252790755575,"--","None","fasciclin-like arabinogalactan protein, putative, expressed"
"LOC_Os07g01370",0.00250518940067,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os11g18730",0.00249307965475,"--","None","glycosyl hydrolase family 3 protein, putative, expressed"
"LOC_Os05g32500",0.00248153010874,"--","None","expressed protein"
"LOC_Os01g72290",0.00246228616615,"--","None","expressed protein"
"LOC_Os05g09740",0.00245551143551,"--","None","HAD superfamily phosphatase, putative, expressed"
"LOC_Os09g25490",0.00245357308936,"Bc6|OsCesA9","None","CESA9 - cellulose synthase, expressed"
"LOC_Os03g13200",0.00243075684986,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os09g36350",0.00238423489215,"--","None","endoglucanase, putative, expressed"
"LOC_Os01g64860",0.00237289077617,"--","None","OsSub11 - Putative Subtilisin homologue, expressed"
"LOC_Os01g67090",0.00236811399658,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os03g57970",0.00236757368088,"--","None","LTPL73 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os11g42500",0.00235913478729,"--","None","dirigent, putative, expressed"
"LOC_Os10g16974",0.0023465711607,"--","None","cytochrome P450, putative, expressed"
