"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os11g44810",1,"--","None","auxin-repressed protein, putative, expressed"
"LOC_Os12g43600",0.0310519276162,"Osgr-rbp4|Osgrp1","None","RNA recognition motif containing protein, expressed"
"LOC_Os12g43600",0.0310519276162,"Osgr-rbp4|Osgrp1","None","RNA recognition motif containing protein, expressed"
"LOC_Os06g51220",0.03019460998,"HMGB1|OsHMGB1","None","HMG1/2, putative, expressed"
"LOC_Os06g51220",0.03019460998,"HMGB1|OsHMGB1","None","HMG1/2, putative, expressed"
"LOC_Os03g46770",0.0175758986139,"--","None","RNA recognition motif containing protein, expressed"
"LOC_Os11g43900",0.0123418185815,"OsTCTP","None","translationally-controlled tumor protein, putative, expressed"
"LOC_Os01g15270",0.0121911856553,"RAMY","None","expressed protein"
"LOC_Os11g06720",0.010104258679,"ASR5|OsAsr1|OsASR2","None","abscisic stress-ripening, putative, expressed"
"LOC_Os03g52690",0.00992576256786,"OsCBSX4","None","CBS domain containing membrane protein, putative, expressed"
"LOC_Os04g57220",0.00903496246553,"--","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os08g02340",0.0086162038666,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os05g38520",0.00848598208453,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os04g28180",0.00836742105879,"--","None","ribosomal protein, putative, expressed"
"LOC_Os12g32240",0.00834030593857,"--","None","eukaryotic translation initiation factor 5A, putative, expressed"
"LOC_Os01g22490",0.00820380802843,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os03g13170",0.00768460078761,"UBQ","None","ubiquitin fusion protein, putative, expressed"
"LOC_Os03g21940",0.00760891926572,"--","None","60S ribosomal protein L19-3, putative, expressed"
"LOC_Os03g10620",0.00748278887064,"HTD2|D88|D14","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
