"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os07g30970",1,"OsNDPK1","None","nucleoside diphosphate kinase, putative, expressed"
"LOC_Os01g05490",0.0178568327782,"TPI|OsTPI1.1","None","triosephosphate isomerase, cytosolic, putative, expressed"
"LOC_Os03g27310",0.0126708301725,"--","None","histone H3, putative, expressed"
"LOC_Os08g27850",0.0126480799099,"--","None","endothelial differentiation-related factor 1, putative, expressed"
"LOC_Os08g03290",0.0110162196305,"OsGAPC3","None","glyceraldehyde-3-phosphate dehydrogenase, putative, expressed"
"LOC_Os01g54240",0.00989380985136,"--","None","nucleoporin, putative, expressed"
"LOC_Os03g12450",0.00974671196941,"--","None","nucleoporin, putative, expressed"
"LOC_Os01g72780",0.00919784821808,"--","None","expressed protein"
"LOC_Os09g19940",0.00893078965253,"--","None","cwfJ-like family protein, putative, expressed"
"LOC_Os04g51900",0.00886741810768,"--","None","expressed protein"
"LOC_Os03g22570",0.00874807089764,"--","None","MIF4G domain containing protein, putative, expressed"
"LOC_Os02g04970",0.00872344240629,"--","None","expressed protein"
"LOC_Os05g41640",0.00858808878775,"--","None","phosphoglycerate kinase protein, putative, expressed"
"LOC_Os07g27180",0.00849979798532,"S7","None","tetratricopeptide repeat domain containing protein, expressed"
"LOC_Os04g56400",0.00825911254892,"OsGS2|lambdaGS31","None","glutamine synthetase, catalytic domain containing protein, expressed"
"LOC_Os04g41340",0.00819561363585,"Os4NPP1","None","4-nitrophenylphosphatase, putative, expressed"
"LOC_Os03g58640",0.00818193879322,"--","None","FHA domain containing protein, putative, expressed"
"LOC_Os02g47020",0.00804417765148,"OsPrk","None","phosphoribulokinase/Uridine kinase family protein, expressed"
"LOC_Os04g31190",0.00801878549341,"--","None","dynamin family protein, putative, expressed"
"LOC_Os10g06610",0.00791492513951,"--","None","expressed protein"
"LOC_Os03g07300",0.00785036517478,"RPE","None","ribulose-phosphate 3-epimerase, chloroplast precursor, putative, expressed"
"LOC_Os05g43374",0.00772109658629,"--","None","pseudouridylate synthase, putative, expressed"
"LOC_Os03g02110",0.00771270520651,"--","None","WD domain, G-beta repeat domain containing protein, expressed"
"LOC_Os06g43690",0.00760497117428,"--","None","WD repeat-containing protein, putative, expressed"
"LOC_Os03g08140",0.00759666424232,"--","None","tubulin--tyrosine ligase-like protein 12, putative, expressed"
"LOC_Os04g39280",0.00754894218259,"--","None","ATPOT1, putative, expressed"
"LOC_Os03g52840",0.00752954296924,"OsSHM1|OsSHMT1","None","serine hydroxymethyltransferase, mitochondrial precursor, putative, expressed"
"LOC_Os12g23180",0.00751076340667,"CSP41b|LGL1","None","3-beta hydroxysteroid dehydrogenase/isomerase family protein, putative, expressed"
"LOC_Os04g41490",0.00742610844462,"--","None","DNA-directed RNA polymerase III subunit RPC1, putative, expressed"
"LOC_Os07g10350",0.00740599436983,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os03g03720",0.00740091846386,"GADPH","None","glyceraldehyde-3-phosphate dehydrogenase, putative, expressed"
"LOC_Os06g13020",0.00736500258397,"OsPollambda","None","DNA polymerase lambda, putative, expressed"
"LOC_Os02g37920",0.00730106152559,"OsPMS1","None","expressed protein"
"LOC_Os09g29630",0.0072473922247,"OsNSUN2","None","NOL1/NOP2/sun family protein, putative, expressed"
"LOC_Os02g04660",0.00724074278179,"--","None","arginine N-methyltransferase 5, putative, expressed"
"LOC_Os07g37640",0.00720089405703,"--","None","IKI3 family protein, expressed"
"LOC_Os08g09250",0.00719637055978,"--","None","glyoxalase family protein, putative, expressed"
"LOC_Os04g54840",0.00716404455649,"--","None","DNA-directed RNA polymerase subunit, putative, expressed"
"LOC_Os07g08050",0.00716050600654,"--","None","expressed protein"
"LOC_Os10g35290",0.00711455753215,"--","None","DNA-directed RNA polymerase I subunit RPA2, putative, expressed"
"LOC_Os11g42420",0.00707304001349,"--","None","nuclear pore protein 84/107 containing protein, expressed"
"LOC_Os09g07120",0.00703870446478,"OsRpoTm","None","DNA-directed RNA polymerase 1B, mitochondrial precursor, putative, expressed"
"LOC_Os10g34750",0.00702873058804,"--","None","LIG1 - Putative DNA ligase I, expressed"
"LOC_Os03g17070",0.00702670282491,"--","None","ATP synthase B chain, chloroplast precursor, putative, expressed"
"LOC_Os02g34810",0.0069178253919,"OsAPx8","None","OsAPx8 - Thylakoid-bound Ascorbate Peroxidase encoding gene 5,8, expressed"
"LOC_Os06g04270",0.00687139717751,"OsTK","None","transketolase, chloroplast precursor, putative, expressed"
"LOC_Os10g35030",0.00686020758761,"--","None","IAP100, putative, expressed"
"LOC_Os04g16680",0.0068558433682,"--","None","fructose-1,6-bisphosphatase, putative, expressed"
"LOC_Os03g56390",0.0068432879858,"--","None","tRNA wybutosine-synthesizing protein 1, putative, expressed"
"LOC_Os07g48850",0.0068184372418,"--","None","PPR repeat containing protein, expressed"
"LOC_Os05g44320",0.00669058821897,"--","None","WD domain, G-beta repeat domain containing protein, expressed"
"LOC_Os08g06530",0.00665758817429,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os03g10600",0.00664538233991,"--","None","expressed protein"
"LOC_Os05g48630",0.00661934378207,"--","None","expressed protein"
"LOC_Os07g02340",0.00659731323637,"--","None","expressed protein"
"LOC_Os03g52700",0.00651955155208,"OsHOS1","None","expressed protein"
"LOC_Os08g27824",0.00649568494346,"--","None","NOL1/NOP2/sun family protein, putative, expressed"
"LOC_Os09g29790",0.00647478622677,"--","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os12g06910",0.00647320112407,"--","None","nucleolar protein family 6, putative, expressed"
"LOC_Os09g09470",0.00641822181853,"--","None","WD domain, G-beta repeat domain containing protein, expressed"
"LOC_Os10g31856",0.00640797689073,"--","None","midasin-related, putative, expressed"
"LOC_Os09g39590",0.0063639164806,"--","None","metallo-beta-lactamase, putative, expressed"
"LOC_Os02g01340",0.00634821405501,"OsLFNR1|LFNR1","None","ferredoxin--NADP reductase, chloroplast precursor, putative, expressed"
"LOC_Os03g56280",0.00634657289575,"--","None","lactate/malate dehydrogenase, putative, expressed"
"LOC_Os03g36750",0.00633510624919,"--","None","cbbY, putative, expressed"
"LOC_Os07g07540",0.00630371274025,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os03g17950",0.0063028677692,"--","None","expressed protein"
"LOC_Os07g08030",0.0062982411129,"--","None","ribose-5-phosphate isomerase A, putative, expressed"
"LOC_Os07g05820",0.00628669452319,"GLO3","None","hydroxyacid oxidase 1, putative, expressed"
"LOC_Os01g19548",0.00628362652526,"--","None","pentatricopeptide, putative, expressed"
"LOC_Os12g41620",0.00626733163981,"--","None","WD domain, G-beta repeat domain containing protein, expressed"
"LOC_Os07g37240",0.00626236566512,"CP29|OsLhcb4","None","chlorophyll A-B binding protein, putative, expressed"
"LOC_Os03g57220",0.00624586135573,"GLO1","None","hydroxyacid oxidase 1, putative, expressed"
"LOC_Os05g01910",0.00623527114393,"--","None","pumilio-family RNA binding protein, putative, expressed"
"LOC_Os12g19040",0.00618399868286,"--","None","expressed protein"
"LOC_Os10g36490",0.00618025306976,"--","None","HEAT repeat family protein, putative, expressed"
"LOC_Os03g61560",0.00615963886792,"--","None","expressed protein"
"LOC_Os10g37180",0.00613952184182,"OsGDCH","None","glycine cleavage system H protein, putative, expressed"
"LOC_Os09g34010",0.00611200594834,"--","None","expressed protein"
"LOC_Os12g23760",0.00609659597657,"--","None","growth regulator related protein, putative, expressed"
"LOC_Os04g35420",0.00609243487941,"OsRecQl4","None","helicase conserved C-terminal domain containing protein, expressed"
"LOC_Os04g46310",0.00607001179863,"--","None","HEAT repeat family protein, putative, expressed"
"LOC_Os02g10790",0.00603548658856,"--","None","expressed protein"
"LOC_Os02g51080",0.00600925691581,"LYL1|OsChlP|OsGGR","None","FAD binding domain containing protein, expressed"
"LOC_Os01g55570",0.00600685224726,"--","None","expressed protein"
"LOC_Os03g51900",0.00599981551909,"--","None","DEAD-box ATP-dependent RNA helicase, putative, expressed"
"LOC_Os12g06560",0.00599884702448,"--","None","expressed protein"
"LOC_Os10g30100",0.00596327208531,"--","None","3-5 exonuclease family protein, putative, expressed"
"LOC_Os05g22990",0.0059098391476,"--","None","expressed protein"
"LOC_Os11g11340",0.00589167325933,"--","None","CIP111, putative, expressed"
"LOC_Os01g40980",0.00587600683427,"--","None","helicase, putative, expressed"
"LOC_Os01g12540",0.00587483553043,"--","None","GTPase of unknown function domain containing protein, putative, expressed"
"LOC_Os03g64020",0.00587046646606,"--","None","expressed protein"
"LOC_Os07g23110",0.00586999872774,"--","None","poly synthetase 1, putative, expressed"
