"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os01g02139",1,"--","None","expressed protein"
"LOC_Os01g02150",0.0329090534479,"--","None","sulfated surface glycoprotein 185 precursor, putative, expressed"
"LOC_Os01g02150",0.0329090534479,"--","None","sulfated surface glycoprotein 185 precursor, putative, expressed"
"LOC_Os03g03600",0.0282514991527,"--","None","fasciclin-like arabinogalactan protein, putative, expressed"
"LOC_Os03g03600",0.0282514991527,"--","None","fasciclin-like arabinogalactan protein, putative, expressed"
"LOC_Os11g26190",0.0270609937802,"--","None","RALFL23 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os11g26190",0.0270609937802,"--","None","RALFL23 - Rapid ALkalinization Factor RALF family protein precursor, expressed"
"LOC_Os02g33550",0.0269854820243,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os02g33550",0.0269854820243,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os05g48270",0.0268342648208,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os05g48270",0.0268342648208,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os07g27810",0.0227650921553,"--","None","fiber protein Fb34, putative, expressed"
"LOC_Os07g27810",0.0227650921553,"--","None","fiber protein Fb34, putative, expressed"
"LOC_Os09g07350",0.0204453785364,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os09g07350",0.0204453785364,"--","None","fasciclin-like arabinogalactan protein 8 precursor, putative, expressed"
"LOC_Os10g12750",0.0182892087298,"--","None","expressed protein"
"LOC_Os03g60340",0.018004036573,"--","None","leaf senescence related protein, putative, expressed"
"LOC_Os06g03640",0.0172750944752,"--","None","BAG domain containing protein, expressed"
"LOC_Os07g44090",0.0170562186393,"--","None","myb-related protein Hv33, putative, expressed"
"LOC_Os07g01370",0.0169001639012,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os09g30486",0.0167948249376,"--","None","fasciclin domain containing protein, expressed"
