"gene","weight","symbol","alias","annotation"
"LOC_Os07g01870",1,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os08g02410",0.149596501733,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.149596501733,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os02g47140",0.148726692733,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.148726692733,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os05g06310",0.147658238453,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.147658238453,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os08g44480",0.145907827711,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.145907827711,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os03g29460",0.13435511432,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.13435511432,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g58050",0.133961143616,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.133961143616,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os01g22490",0.133739042391,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.133739042391,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os02g18380",0.129649826154,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.129649826154,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g13530",0.127470631659,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.127470631659,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g40880",0.125187920998,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.125187920998,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os05g39960",0.123285089203,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.123285089203,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os02g48660",0.119624019628,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.119624019628,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os03g37970",0.118842403147,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.118842403147,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os08g13690",0.118358120292,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.118358120292,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os05g11710",0.117861119712,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.117861119712,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os03g04750",0.116735056888,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os03g04750",0.116735056888,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os02g07890",0.11550351765,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.11550351765,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os10g27190",0.114022132074,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os10g27190",0.114022132074,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os08g06040",0.113700738945,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g06040",0.113700738945,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os03g22340",0.112375313486,"--","None","60S ribosomal protein L22-2, putative, expressed"
