"gene","weight","symbol","alias","annotation"
"LOC_Os04g38690",1,"--","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os02g02370",0.0552875046453,"--","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os02g02370",0.0552875046453,"--","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os07g01440",0.0502175109077,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os07g01440",0.0502175109077,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os03g05140",0.0498109611539,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os03g05140",0.0498109611539,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os05g04450",0.0472009635219,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04450",0.0472009635219,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g11730",0.0446494976915,"--","None","LTPL88 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g11730",0.0446494976915,"--","None","LTPL88 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os05g20930",0.0432006143168,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os05g20930",0.0432006143168,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os02g02160",0.0424333525249,"--","None","expressed protein"
"LOC_Os02g02160",0.0424333525249,"--","None","expressed protein"
"LOC_Os01g06250",0.0421220791506,"--","None","dirigent, putative, expressed"
"LOC_Os01g06250",0.0421220791506,"--","None","dirigent, putative, expressed"
"LOC_Os03g43400",0.041703223177,"OsIAA11","None","OsIAA11 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os03g43400",0.041703223177,"OsIAA11","None","OsIAA11 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os03g18640",0.0411664265495,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os03g18640",0.0411664265495,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os05g44990",0.0401061593997,"--","None","light repressible receptor protein kinase, putative, expressed"
"LOC_Os05g44990",0.0401061593997,"--","None","light repressible receptor protein kinase, putative, expressed"
"LOC_Os03g05030",0.0397957219935,"--","None","dirigent, putative, expressed"
"LOC_Os03g05030",0.0397957219935,"--","None","dirigent, putative, expressed"
"LOC_Os03g22600",0.037820554449,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os03g22600",0.037820554449,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os12g15920",0.0361573967236,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os12g15920",0.0361573967236,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os08g38560",0.0353723760014,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os08g38560",0.0353723760014,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os03g02939",0.0352550087619,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g02939",0.0352550087619,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g07700",0.0347775531244,"--","None","AP2 domain containing protein, expressed"
"LOC_Os08g07700",0.0347775531244,"--","None","AP2 domain containing protein, expressed"
"LOC_Os05g04440",0.034223232414,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04440",0.034223232414,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g06000",0.0340017423391,"--","None","expansin precursor, putative, expressed"
"LOC_Os03g06000",0.0340017423391,"--","None","expansin precursor, putative, expressed"
"LOC_Os05g19570",0.0326841442309,"--","None","expansin precursor, putative, expressed"
"LOC_Os05g19570",0.0326841442309,"--","None","expansin precursor, putative, expressed"
"LOC_Os03g60300",0.0325182621861,"--","None","expressed protein"
"LOC_Os03g60300",0.0325182621861,"--","None","expressed protein"
"LOC_Os07g01420",0.031529087484,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g01420",0.031529087484,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os06g20570",0.0307466085736,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os06g20570",0.0307466085736,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os06g15600",0.0301183948939,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os06g15600",0.0301183948939,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os12g05380",0.0300318534171,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os12g05380",0.0300318534171,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os01g16770",0.0296533432006,"--","None","expansin precursor, putative, expressed"
"LOC_Os01g16770",0.0296533432006,"--","None","expansin precursor, putative, expressed"
"LOC_Os10g41720",0.0287690253348,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g41720",0.0287690253348,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g15320",0.0282244655798,"--","None","leaf senescence related protein, putative, expressed"
"LOC_Os07g15320",0.0282244655798,"--","None","leaf senescence related protein, putative, expressed"
