"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os02g54180",1,"--","None","expressed protein"
"LOC_Os02g30810",0.0755687905672,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os02g30810",0.0755687905672,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os11g42960",0.0576345686334,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g42960",0.0576345686334,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os01g68730",0.0559198941606,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os01g68730",0.0559198941606,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os01g58910",0.0523332275732,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os01g58910",0.0523332275732,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os08g36040",0.0519202627895,"--","None","plant viral response family protein, putative, expressed"
"LOC_Os08g36040",0.0519202627895,"--","None","plant viral response family protein, putative, expressed"
"LOC_Os11g08380",0.0469008126713,"OsACO4","None","1-aminocyclopropane-1-carboxylate oxidase, putative, expressed"
"LOC_Os11g08380",0.0469008126713,"OsACO4","None","1-aminocyclopropane-1-carboxylate oxidase, putative, expressed"
"LOC_Os05g51780",0.0467326727598,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g51780",0.0467326727598,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os01g14520",0.045666482527,"--","None","C4-dicarboxylate transporter/malic acid transport protein domain containing protein, expressed"
"LOC_Os01g14520",0.045666482527,"--","None","C4-dicarboxylate transporter/malic acid transport protein domain containing protein, expressed"
"LOC_Os10g39980",0.0452013398151,"Lsi3","None","expressed protein"
"LOC_Os10g39980",0.0452013398151,"Lsi3","None","expressed protein"
"LOC_Os03g01700",0.0441008593632,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os03g01700",0.0441008593632,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os05g06970",0.0432793374939,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g06970",0.0432793374939,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g44830",0.0429971329914,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os08g44830",0.0429971329914,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os06g09350",0.0413661668672,"--","None","expressed protein"
"LOC_Os06g09350",0.0413661668672,"--","None","expressed protein"
"LOC_Os08g02110",0.0397482202801,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g02110",0.0397482202801,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g72140",0.0395893539122,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os01g72140",0.0395893539122,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os08g08980",0.0390908084781,"OsGER1","None","cupin domain containing protein, expressed"
"LOC_Os08g08980",0.0390908084781,"OsGER1","None","cupin domain containing protein, expressed"
"LOC_Os01g56030",0.0390057974755,"--","None","EF hand family protein, putative, expressed"
"LOC_Os01g56030",0.0390057974755,"--","None","EF hand family protein, putative, expressed"
"LOC_Os11g38790",0.0388685939533,"--","None","expressed protein"
"LOC_Os11g38790",0.0388685939533,"--","None","expressed protein"
"LOC_Os05g08390",0.0385845128008,"--","None","expressed protein"
"LOC_Os05g08390",0.0385845128008,"--","None","expressed protein"
"LOC_Os01g64700",0.0379890263515,"--","None","OsFBT3 - F-box and tubby domain containing protein, expressed"
"LOC_Os01g64700",0.0379890263515,"--","None","OsFBT3 - F-box and tubby domain containing protein, expressed"
"LOC_Os11g47460",0.0372243556066,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os11g47460",0.0372243556066,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os03g52360",0.036982031141,"--","None","PIII3 - Proteinase inhibitor II family protein precursor, putative, expressed"
"LOC_Os03g52360",0.036982031141,"--","None","PIII3 - Proteinase inhibitor II family protein precursor, putative, expressed"
"LOC_Os08g08970",0.0368101523405,"--","None","Cupin domain containing protein, expressed"
"LOC_Os08g08970",0.0368101523405,"--","None","Cupin domain containing protein, expressed"
"LOC_Os05g12280",0.0362726971266,"--","None","clumping factor A precursor, putative, expressed"
"LOC_Os05g12280",0.0362726971266,"--","None","clumping factor A precursor, putative, expressed"
"LOC_Os04g44060",0.0356557077013,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os04g44060",0.0356557077013,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os04g50030",0.0355114924934,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0355114924934,"--","None","DNA binding protein, putative, expressed"
"LOC_Os01g58970",0.0354962162906,"--","None","cytochrome P450, putative, expressed"
"LOC_Os01g58970",0.0354962162906,"--","None","cytochrome P450, putative, expressed"
"LOC_Os10g11500",0.0343002308336,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os10g11500",0.0343002308336,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os05g07280",0.0339204242705,"--","None","expressed protein"
"LOC_Os05g07280",0.0339204242705,"--","None","expressed protein"
