"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g15920",1,"--","None","expressed protein"
"LOC_Os03g47610",0.0760072439771,"--","None","thiamine biosynthesis protein thiC, putative, expressed"
"LOC_Os03g47610",0.0760072439771,"--","None","thiamine biosynthesis protein thiC, putative, expressed"
"LOC_Os08g04450",0.0710955586953,"--","None","DAG protein, chloroplast precursor, putative, expressed"
"LOC_Os08g04450",0.0710955586953,"--","None","DAG protein, chloroplast precursor, putative, expressed"
"LOC_Os08g32930",0.070377349905,"--","None","expressed protein"
"LOC_Os08g32930",0.070377349905,"--","None","expressed protein"
"LOC_Os07g30670",0.0690489768918,"--","None","2Fe-2S iron-sulfur cluster binding domain containing protein, expressed"
"LOC_Os07g30670",0.0690489768918,"--","None","2Fe-2S iron-sulfur cluster binding domain containing protein, expressed"
"LOC_Os02g53400",0.0628188955697,"--","None","thioredoxin, putative, expressed"
"LOC_Os02g53400",0.0628188955697,"--","None","thioredoxin, putative, expressed"
"LOC_Os07g34570",0.059562851515,"OsDR8","None","FAD dependent oxidoreductase domain containing protein, expressed"
"LOC_Os07g34570",0.059562851515,"OsDR8","None","FAD dependent oxidoreductase domain containing protein, expressed"
"LOC_Os03g53710",0.0570520305511,"--","None","aldose 1-epimerase, putative, expressed"
"LOC_Os03g53710",0.0570520305511,"--","None","aldose 1-epimerase, putative, expressed"
"LOC_Os02g53350",0.0561899171921,"--","None","expressed protein"
"LOC_Os02g53350",0.0561899171921,"--","None","expressed protein"
"LOC_Os02g36850",0.0474597167653,"--","None","oxygen evolving enhancer protein 3, identical, putative, expressed"
"LOC_Os02g36850",0.0474597167653,"--","None","oxygen evolving enhancer protein 3, identical, putative, expressed"
"LOC_Os05g51150",0.0446421461249,"--","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os05g51150",0.0446421461249,"--","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os01g50622",0.0381256823506,"OsBBD1","None","DNA-binding protein DSP1, putative, expressed"
"LOC_Os01g50622",0.0381256823506,"OsBBD1","None","DNA-binding protein DSP1, putative, expressed"
"LOC_Os03g50080",0.0343603489,"--","None","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed"
"LOC_Os03g50080",0.0343603489,"--","None","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed"
"LOC_Os06g28194",0.0308374098529,"--","None","expressed protein"
"LOC_Os06g28194",0.0308374098529,"--","None","expressed protein"
"LOC_Os09g13600",0.028251351921,"--","None","expressed protein"
"LOC_Os09g13600",0.028251351921,"--","None","expressed protein"
"LOC_Os07g43810",0.0275422577433,"RNP29","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os07g43810",0.0275422577433,"RNP29","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os10g36860",0.0270752128457,"--","None","CRS1/YhbY domain containing protein, expressed"
"LOC_Os10g36860",0.0270752128457,"--","None","CRS1/YhbY domain containing protein, expressed"
"LOC_Os07g01480",0.0258097775717,"--","None","oxygen evolving enhancer protein 3 domain containing protein, expressed"
"LOC_Os07g01480",0.0258097775717,"--","None","oxygen evolving enhancer protein 3 domain containing protein, expressed"
"LOC_Os01g16620",0.0252969271857,"--","None","expressed protein"
"LOC_Os01g16620",0.0252969271857,"--","None","expressed protein"
"LOC_Os02g33610",0.0249916402608,"GRY79","None","metallo-beta-lactamase, putative, expressed"
"LOC_Os02g33610",0.0249916402608,"GRY79","None","metallo-beta-lactamase, putative, expressed"
"LOC_Os05g47850",0.0245137036177,"--","None","chloroplastic group IIA intron splicing facilitator CRS1, chloroplast precursor, putative, expressed"
"LOC_Os05g47850",0.0245137036177,"--","None","chloroplastic group IIA intron splicing facilitator CRS1, chloroplast precursor, putative, expressed"
"LOC_Os04g02880",0.0244712001768,"--","None","expressed protein"
"LOC_Os04g02880",0.0244712001768,"--","None","expressed protein"
"LOC_Os08g37700",0.0232062739354,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os08g37700",0.0232062739354,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os04g52100",0.0220406748107,"--","None","peptidase, M24 family protein, putative, expressed"
"LOC_Os04g52100",0.0220406748107,"--","None","peptidase, M24 family protein, putative, expressed"
"LOC_Os03g63910",0.0212706162032,"--","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os03g63910",0.0212706162032,"--","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os01g69840",0.0202583165816,"--","None","expressed protein"
"LOC_Os01g69840",0.0202583165816,"--","None","expressed protein"
"LOC_Os01g74020",0.0201469486256,"OsPCL1","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g74020",0.0201469486256,"OsPCL1","None","MYB family transcription factor, putative, expressed"
"LOC_Os03g57840",0.0199633595909,"--","None","peptidase M50, mammalian sterol-regulatory element binding protein, putative, expressed"
"LOC_Os05g45920",0.0198672301454,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os11g32880",0.0193377846049,"--","None","DEAD-box ATP-dependent RNA helicase, putative, expressed"
"LOC_Os02g07360",0.0189960054587,"--","None","pentatricopeptide containing protein, putative, expressed"
"LOC_Os03g29950",0.0187968387412,"--","None","glucose-6-phosphate 1-dehydrogenase, chloroplast precursor, putative, expressed"
"LOC_Os03g06230",0.0175798317932,"--","None","galactose mutarotase-like, putative, expressed"
"LOC_Os06g28050",0.0174847480848,"--","None","expressed protein"
"LOC_Os01g48500",0.0172398015917,"--","None","expressed protein"
"LOC_Os01g59510",0.0168323412265,"--","None","chloroplast ribonuclease III domain protein, putative, expressed"
"LOC_Os04g57880",0.0157130660343,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os01g48300",0.0152628374325,"--","None","ATP synthase protein I related, putative, expressed"
"LOC_Os02g02400",0.0147107262138,"OsCATA","None","catalase isozyme A, putative, expressed"
"LOC_Os01g04130",0.0145018828344,"OsCRS2","None","peptidyl-tRNA hydrolase, mitochondrial precursor protein, putative, expressed"
"LOC_Os09g30466",0.0142954672281,"--","None","nuclear ribonuclease Z, putative, expressed"
"LOC_Os11g34130",0.0140660676867,"--","None","expressed protein"
"LOC_Os08g42100",0.0136667119032,"--","None","ACT domain containing protein, expressed"
"LOC_Os09g10760",0.0129863354832,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os01g43120",0.0128284758864,"--","None","DEAD/DEAH box helicase, putative, expressed"
"LOC_Os05g49060",0.0123168980555,"--","None","uncharacterized protein ycf23, putative, expressed"
"LOC_Os03g52640",0.012305326855,"--","None","expressed protein"
"LOC_Os03g17174",0.0120432004023,"--","None","PsbP, putative, expressed"
