"gene","weight","symbol","alias","annotation"
"LOC_Os06g09450",1,"--","None","sucrose synthase, putative, expressed"
"LOC_Os10g08550",0.0435132661329,"OsEE1|OsEno4","None","enolase, putative, expressed"
"LOC_Os10g08550",0.0435132661329,"OsEE1|OsEno4","None","enolase, putative, expressed"
"LOC_Os05g49200",0.0296388425516,"Oryzasin","None","aspartic proteinase oryzasin-1 precursor, putative, expressed"
"LOC_Os05g49200",0.0296388425516,"Oryzasin","None","aspartic proteinase oryzasin-1 precursor, putative, expressed"
"LOC_Os06g51150",0.0236492953073,"OsCATB","None","catalase isozyme B, putative, expressed"
"LOC_Os06g51150",0.0236492953073,"OsCATB","None","catalase isozyme B, putative, expressed"
"LOC_Os02g38920",0.0191156596353,"OsGAPDH1","None","glyceraldehyde-3-phosphate dehydrogenase, putative, expressed"
"LOC_Os01g67860",0.0167750620796,"--","None","fructose-bisphospate aldolase isozyme, putative, expressed"
"LOC_Os02g48720",0.0144732110406,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os04g38870",0.0141762809859,"GF14b|OsGF14b","None","14-3-3 protein, putative, expressed"
"LOC_Os02g32030",0.0138010356976,"--","None","elongation factor, putative, expressed"
"LOC_Os09g33810",0.0137871411014,"OsBIANK1|XB25","None","ankyrin repeat domain containing protein, putative, expressed"
"LOC_Os08g25720",0.0135297376042,"--","None","pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha, putative, expressed"
"LOC_Os01g46610",0.0135218420133,"--","None","dehydrogenase, putative, expressed"
"LOC_Os08g09200",0.0128902297671,"--","None","aconitate hydratase protein, putative, expressed"
"LOC_Os04g40950",0.0128480409996,"OsGapC2","None","glyceraldehyde-3-phosphate dehydrogenase, putative, expressed"
"LOC_Os01g60190",0.0123663649101,"--","None","2,3-bisphosphoglycerate-independent phosphoglycerate mutase, putative, expressed"
"LOC_Os02g32350",0.0122222719337,"OsTudor-SN","None","TUDOR protein with multiple SNc domains, putative, expressed"
"LOC_Os03g50885",0.0110241051744,"OsACT1|OsActin-1","None","actin, putative, expressed"
"LOC_Os03g16980",0.0108813901293,"UXS","None","NAD dependent epimerase/dehydratase family domain containing protein, expressed"
"LOC_Os06g13810",0.0108089148197,"PFP1","None","pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta, putative, expressed"
"LOC_Os12g42876",0.0106742168163,"--","None","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase, putative, expressed"
"LOC_Os11g09280",0.0105609040772,"OsPDIL1;1","None","OsPDIL1-1  protein disulfide isomerase PDIL1-1, expressed"
"LOC_Os05g47980",0.0103719491016,"--","None","ATP synthase, putative, expressed"
