"gene","weight","symbol","alias","annotation"
"LOC_Os02g30050",1,"--","None","ribosomal protein L29, putative, expressed"
"LOC_Os05g38520",0.15645479889,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.15645479889,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os02g40880",0.147052472524,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.147052472524,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os08g02410",0.145282531924,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.145282531924,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os02g48660",0.144393040611,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.144393040611,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os03g22460",0.141137483454,"--","None","expressed protein"
"LOC_Os03g22460",0.141137483454,"--","None","expressed protein"
"LOC_Os02g54470",0.14020008549,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os02g54470",0.14020008549,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os03g22340",0.139843417548,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22340",0.139843417548,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os10g27174",0.135170501803,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g27174",0.135170501803,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os05g39960",0.127618045979,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g39960",0.127618045979,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os08g02340",0.126758597563,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os08g02340",0.126758597563,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os03g58050",0.126490841266,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.126490841266,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os08g06040",0.12602692927,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g06040",0.12602692927,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os08g44480",0.121994965764,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.121994965764,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os10g32920",0.119641081409,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os10g32920",0.119641081409,"HLL","None","ribosomal protein, putative, expressed"
"LOC_Os05g06310",0.119071415622,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.119071415622,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os03g37970",0.118780619799,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.118780619799,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os01g22490",0.117616632779,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.117616632779,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os08g41300",0.115299745539,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os08g41300",0.115299745539,"rpL32_8.1","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os02g07890",0.113924967734,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os02g07890",0.113924967734,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os10g27190",0.112598186327,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os10g27190",0.112598186327,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os08g13690",0.110157289096,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.110157289096,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os02g47140",0.109526051724,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.109526051724,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g56990",0.10817411312,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os02g56990",0.10817411312,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os02g18380",0.106274507582,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os02g18380",0.106274507582,"--","None","60S ribosomal protein L27-3, putative, expressed"
"LOC_Os04g28180",0.105559694791,"--","None","ribosomal protein, putative, expressed"
"LOC_Os04g28180",0.105559694791,"--","None","ribosomal protein, putative, expressed"
"LOC_Os07g47710",0.104837745233,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os07g47710",0.104837745233,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os01g48770",0.104255423823,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os01g48770",0.104255423823,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os01g24690",0.101565253301,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os01g24690",0.101565253301,"--","None","60S ribosomal protein L23A, putative, expressed"
"LOC_Os03g29460",0.101481834603,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os03g29460",0.101481834603,"--","None","60S ribosomal protein, putative, expressed"
"LOC_Os02g13530",0.100789299808,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.100789299808,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os01g09510",0.100345967773,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g09510",0.100345967773,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0942850102269,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0942850102269,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os07g10720",0.0937300916683,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.0937300916683,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os06g48780",0.0923340947524,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os06g48780",0.0923340947524,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os08g23710",0.0905473888556,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.0905473888556,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os05g11710",0.0889233515272,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.0889233515272,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os02g57540",0.0888168171877,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os02g57540",0.0888168171877,"--","None","60S ribosomal protein L28-1, putative, expressed"
"LOC_Os03g04590",0.0883947448807,"--","None","ribosomal protein, putative, expressed"
"LOC_Os03g04590",0.0883947448807,"--","None","ribosomal protein, putative, expressed"
"LOC_Os01g16890",0.0883684742586,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os01g16890",0.0883684742586,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os05g48320",0.0875253239446,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os05g48320",0.0875253239446,"--","None","60S ribosomal protein L37a, putative, expressed"
