"gene","weight","symbol","alias","annotation"
"LOC_Os02g48870",1,"--","None","aspartic proteinase nepenthesin-2 precursor, putative, expressed"
"LOC_Os01g51570",0.0140041299763,"--","None","glycosyl hydrolases family 17, putative, expressed"
"LOC_Os04g41970",0.01216294027,"OsGLU3|RT","None","endoglucanase, putative, expressed"
"LOC_Os01g61460",0.0112744856175,"--","None","leaf senescence related protein, putative, expressed"
"LOC_Os03g58110",0.0112415582654,"--","None","uncharacterized protein At4g06744 precursor, putative, expressed"
"LOC_Os12g15920",0.0112337234365,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os11g31090",0.0111540612139,"--","None","transferase family protein, putative, expressed"
"LOC_Os06g27560",0.0100859345457,"--","None","glycosyltransferase protein, putative, expressed"
"LOC_Os07g07790",0.0100833449416,"--","None","LTPL75 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os01g02920",0.0100322502424,"--","None","glycosyltransferase protein, putative, expressed"
"LOC_Os06g12410",0.00966690462319,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os03g17350",0.00950505911988,"Rcn1|OsABCG5","None","white-brown complex homolog protein, putative, expressed"
"LOC_Os06g35630",0.00906733687936,"--","None","reticuline oxidase-like protein precursor, putative, expressed"
"LOC_Os12g16010",0.00897985005552,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os07g01440",0.00882568275547,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os01g18744",0.00875392881065,"--","None","transferase family protein, putative, expressed"
"LOC_Os03g25150",0.00858729081476,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os02g47780",0.00848465115574,"--","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
"LOC_Os05g20930",0.00843621318771,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os02g25020",0.00830749889179,"--","None","DNA binding protein, putative, expressed"
"LOC_Os03g25330",0.00820503610957,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g18660",0.00809130293836,"--","None","aminotransferase, putative, expressed"
"LOC_Os05g06710",0.00809092239314,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os05g19570",0.0080812995974,"--","None","expansin precursor, putative, expressed"
"LOC_Os05g04440",0.00799781175797,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g20100",0.00776917113522,"--","None","glycerol-3-phosphate acyltransferase, putative, expressed"
"LOC_Os02g04250",0.00757564556516,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os03g27590",0.00750227173433,"--","None","OsSCP18 - Putative Serine Carboxypeptidase homologue, expressed"
"LOC_Os03g22600",0.00746920741678,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os08g14760",0.00735535247945,"Os4CL1","None","AMP-binding domain containing protein, expressed"
"LOC_Os01g61160",0.00723967196908,"OsChI1","None","laccase precursor protein, putative, expressed"
"LOC_Os01g09080",0.00718570811628,"--","None","WRKY107, expressed"
"LOC_Os02g03270",0.00704746347003,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os02g02370",0.00696838702795,"--","None","myb-like DNA-binding domain containing protein, putative, expressed"
"LOC_Os03g18640",0.0069269562541,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os06g22290",0.00690284055975,"--","None","legume lectins beta domain containing protein, expressed"
"LOC_Os04g28990",0.00679037430115,"--","None","dehydrogenase, putative, expressed"
"LOC_Os05g04450",0.00678639794266,"--","None","peroxidase precursor, putative, expressed"
