"gene","weight","symbol","alias","annotation"
"LOC_Os01g65100",1,"--","None","peptide transporter, putative, expressed"
"LOC_Os03g54000",0.0200450781551,"OPT|OsOPT7","None","oligopeptide transporter, putative, expressed"
"LOC_Os03g54000",0.0200450781551,"OPT|OsOPT7","None","oligopeptide transporter, putative, expressed"
"LOC_Os07g15460",0.0141360030269,"OsNRAMP1","None","metal transporter Nramp6, putative, expressed"
"LOC_Os01g72370",0.00701016813823,"OsIRO2|OsbHLH056","None","helix-loop-helix DNA-binding domain containing protein, expressed"
"LOC_Os12g18410",0.00673938173767,"MIR","None","expressed protein"
"LOC_Os03g52680",0.00563071397524,"--","None","expressed protein"
"LOC_Os01g46720",0.00537842837832,"--","None","expressed protein"
"LOC_Os03g26210",0.00497024241627,"OsIRO3|OsOsbHLH063","None","helix-loop-helix DNA-binding domain containing protein, expressed"
"LOC_Os01g65110",0.00358505834396,"--","None","POT family protein, expressed"
"LOC_Os07g04930",0.00335974391002,"gp1","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os04g48930",0.00256818573411,"OsFRO1","None","ferric-chelate reductase, putative, expressed"
"LOC_Os09g04360",0.00216845093947,"--","None","expressed protein"
"LOC_Os05g47780",0.00145432403656,"OsHRZ2","None","E3 ubiquitin ligase, putative, expressed"
"LOC_Os11g15624",0.00136806643426,"--","None","expressed protein"
"LOC_Os02g43370",0.00126842936351,"OsYSL2","None","transposon protein, putative, unclassified, expressed"
"LOC_Os03g18250",0.00119656749968,"--","None","expressed protein"
"LOC_Os06g19095",0.0011318465022,"--","None","expressed protein"
"LOC_Os01g49470",0.00106364361076,"--","None","E3 ubiquitin ligase, putative, expressed"
"LOC_Os12g13350",0.0009861171541,"--","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os12g13340",0.00086814234794,"--","None","expressed protein"
"LOC_Os03g31730",0.000707075770626,"--","None","expressed protein"
"LOC_Os03g51530",0.000649959240017,"--","None","expressed protein"
"LOC_Os10g11889",0.000434625492327,"--","None","expressed protein"
"LOC_Os01g45914",0.000347279498429,"--","None","expressed protein"
"LOC_Os01g39290",0.00023379596667,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os04g58160",0.000220683667361,"--","None","fiber protein Fb34, putative, expressed"
"LOC_Os09g04370",0.000203476208916,"--","None","expressed protein"
"LOC_Os12g10320",0.000190945789862,"--","None","plant-specific domain TIGR01627 family protein, expressed"
"LOC_Os03g32490",0.000190417721457,"--","None","DUF1230 domain containing protein, expressed"
"LOC_Os06g12660",0.000186774022465,"--","None","NHL repeat-containing protein, putative, expressed"
"LOC_Os03g48180",0.000150232345586,"OsNPF2.4","None","peptide transporter PTR2, putative, expressed"
"LOC_Os09g04380",0.000129219483793,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os05g28520",0.000128953702822,"--","None","MRH1, putative, expressed"
"LOC_Os10g33550",0.00012169867813,"--","None","alcohol oxidase-related, putative, expressed"
"LOC_Os03g13390",0.000118285591101,"OsDMAS1","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os01g31050",0.000116857118391,"--","None","expressed protein"
"LOC_Os12g25200",0.000115926888255,"--","None","chloride transporter, chloride channel family, putative, expressed"
"LOC_Os10g37770",0.000113656935516,"--","None","dehydration response related protein, putative, expressed"
"LOC_Os12g18400",0.000109970234492,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os08g20570",0.000108003539046,"--","None","chloride channel protein, putative, expressed"
"LOC_Os08g32160",0.000102011859554,"--","None","oxidoreductase, 2OG-FeII oxygenase domain containing protein, putative, expressed"
"LOC_Os07g32620",0.000100351975749,"--","None","anthocyanidin 5,3-O-glucosyltransferase, putative, expressed"
"LOC_Os04g21350",0.000100228255897,"OsFPFL4","None","flowering promoting factor-like 1, putative, expressed"
"LOC_Os03g06930",9.8546646729e-05,"OsBLH6","None","homeodomain protein, putative, expressed"
"LOC_Os01g10950",9.83431288462e-05,"--","None","peptide-N4-asparagine amidase A, putative, expressed"
"LOC_Os04g01600",9.65135008312e-05,"--","None","erythronate-4-phosphate dehydrogenase domain containing protein, expressed"
"LOC_Os09g19830",9.50413122585e-05,"--","None","histone-lysine N-methyltransferase, putative, expressed"
"LOC_Os02g53860",9.3313198529e-05,"--","None","OsSub22 - Putative Subtilisin homologue, expressed"
"LOC_Os10g33540",9.1412529018e-05,"--","None","alcohol oxidase, putative, expressed"
