"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os04g44240",1,"--","None","cytokinin-O-glucosyltransferase 3, putative, expressed"
"LOC_Os02g25020",0.0125837989331,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g03270",0.0120388848318,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os08g06320",0.0107696013463,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0106557979168,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g52140",0.0102465967943,"OsCTR3","None","protein kinase domain containing protein, expressed"
"LOC_Os03g14150",0.00901935463992,"--","None","expressed protein"
"LOC_Os05g51780",0.00879711994757,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os04g38860",0.00833785418659,"--","None","expressed protein"
"LOC_Os04g41970",0.00801373073247,"OsGLU3|RT","None","endoglucanase, putative, expressed"
"LOC_Os01g18660",0.00801253060324,"--","None","aminotransferase, putative, expressed"
"LOC_Os01g09080",0.00786865065629,"--","None","WRKY107, expressed"
"LOC_Os10g23090",0.00767862384197,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os02g36350",0.00760824139775,"--","None","expressed protein"
"LOC_Os07g40020",0.00747889335063,"--","None","GRAS family transcription factor domain containing protein, expressed"
"LOC_Os03g22600",0.00733667285507,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os03g18640",0.00731654129,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os04g28990",0.00709087982928,"--","None","dehydrogenase, putative, expressed"
"LOC_Os02g30100",0.00694081030541,"--","None","cytochrome P450, putative, expressed"
"LOC_Os12g15920",0.00690513759351,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os01g18744",0.00673069422258,"--","None","transferase family protein, putative, expressed"
"LOC_Os07g46910",0.00646936452243,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os12g16010",0.00635667094392,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os05g04470",0.00628712107038,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g56090",0.00623789484134,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os06g22290",0.00616186463029,"--","None","legume lectins beta domain containing protein, expressed"
"LOC_Os06g04540",0.00611430771375,"DP1","None","DNA binding protein, putative, expressed"
"LOC_Os03g05500",0.00611248901663,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os02g43660",0.00609675670303,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os07g01440",0.0060398297081,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os03g43410",0.00601461264974,"OsIAA12","None","OsIAA12 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os12g44320",0.005986123371,"--","None","carbohydrate binding protein, putative, expressed"
"LOC_Os02g15700",0.00596712033251,"--","None","expressed protein"
"LOC_Os04g58760",0.0059630514192,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os05g20930",0.00589899125969,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os11g42960",0.00587954321128,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g31090",0.00587217842921,"--","None","transferase family protein, putative, expressed"
"LOC_Os05g33110",0.0058237828872,"--","None","endo-1,3;1,4-beta-D-glucanase precursor, putative, expressed"
"LOC_Os04g34630",0.0057298725902,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g06680",0.00572405704412,"--","None","expressed protein"
"LOC_Os11g16960",0.00568639721113,"--","None","carnitine racemase like protein, putative, expressed"
"LOC_Os09g25560",0.00566446333873,"--","None","BT1 family protein, putative, expressed"
"LOC_Os05g19570",0.0056048468312,"--","None","expansin precursor, putative, expressed"
"LOC_Os09g12240",0.00553546234863,"OsBRL1","None","serine/threonine-protein kinase BRI1-like 1 precursor, putative, expressed"
"LOC_Os07g44590",0.00550666917542,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os09g07460",0.00524694280288,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os03g25330",0.00524255264018,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g01180",0.00521818747738,"--","None","ZOS7-01 - C2H2 zinc finger protein, expressed"
"LOC_Os08g01950",0.00521600701069,"--","None","transferase family protein, putative, expressed"
"LOC_Os04g28870",0.00518765696622,"--","None","dehydrogenase, putative, expressed"
"LOC_Os05g38690",0.00512625557634,"--","None","expressed protein"
"LOC_Os07g09520",0.00510896883214,"--","None","expressed protein"
"LOC_Os11g04350",0.00507438581886,"--","None","cell death associated protein, putative, expressed"
"LOC_Os03g43400",0.00506368436467,"OsIAA11","None","OsIAA11 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os01g70590",0.00503972885312,"--","None","DUF567 domain containing protein, putative, expressed"
"LOC_Os02g04700",0.00501502521696,"--","None","tRNA synthetases class II domain containing protein, expressed"
"LOC_Os02g12690",0.00501450386824,"OsAOS4|OsHPL1","None","cytochrome P450, putative, expressed"
"LOC_Os08g38560",0.00501214705356,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os03g08720",0.00500917686638,"--","None","transferase family protein, putative, expressed"
"LOC_Os08g37050",0.00498391208925,"--","None","gibberellin receptor GID1L2, putative, expressed"
"LOC_Os12g42200",0.00497251629013,"--","None","ATCHX, putative, expressed"
"LOC_Os11g05480",0.00497032640641,"OsbZIP79|OsTGA911","None","transcription factor, putative, expressed"
"LOC_Os05g04440",0.00495899282716,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g07420",0.00494682013664,"--","None","hydrolase, alpha/beta fold family protein, putative, expressed"
"LOC_Os08g42030",0.00486532064194,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g38880",0.00484766469022,"--","None","DUF623 domain containing protein, expressed"
"LOC_Os02g52850",0.0047680118516,"--","None","receptor-like protein kinase like protein, putative, expressed"
"LOC_Os07g43670",0.00476125581488,"--","None","ribonuclease T2 family domain containing protein, expressed"
"LOC_Os08g14760",0.00474450568358,"Os4CL1","None","AMP-binding domain containing protein, expressed"
"LOC_Os03g05570",0.00471155447246,"--","None","RING-H2 finger protein ATL3F, putative, expressed"
"LOC_Os07g12900",0.00470616111484,"qCdT7|OsHMA3","None","cadmium/zinc-transporting ATPase, putative, expressed"
"LOC_Os06g13660",0.00469129956222,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os02g10140",0.00468838604231,"--","None","bZIP transcription factor domain containing protein, expressed"
"LOC_Os07g07790",0.00467833732647,"--","None","LTPL75 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os02g48320",0.00464638231901,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g52930",0.00462905772995,"--","None","integral membrane protein DUF6 containing protein, expressed"
"LOC_Os08g06120",0.00458995197091,"--","None","B3 DNA binding domain containing protein, expressed"
"LOC_Os02g54520",0.00458493461608,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os02g03870",0.00454253466409,"--","None","periplasmic beta-glucosidase precursor, putative, expressed"
"LOC_Os06g47700",0.00454191840546,"--","None","serine/threonine-protein kinase BRI1-like 2 precursor, putative, expressed"
"LOC_Os06g12410",0.00454185495768,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os11g29630",0.00452710383903,"--","None","expressed protein"
"LOC_Os05g42190",0.00447069643298,"--","None","NADPH-dependent FMN reductase domain containing protein, expressed"
"LOC_Os06g15600",0.00442826855407,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os08g44830",0.00439644959949,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os02g56510",0.00439391115354,"OsPHO1;2","None","phosphate transporter 1, putative, expressed"
"LOC_Os03g17350",0.00437511976482,"Rcn1|OsABCG5","None","white-brown complex homolog protein, putative, expressed"
"LOC_Os04g12010",0.00433277712216,"--","None","glycosyltransferase, putative, expressed"
"LOC_Os06g50480",0.0042546881697,"--","None","bZIP transcription factor domain containing protein, expressed"
"LOC_Os08g24390",0.00425135135662,"--","None","expressed protein"
"LOC_Os01g07450",0.00424490187399,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os06g50240",0.00422744290865,"--","None","thaumatin, putative, expressed"
"LOC_Os09g33470",0.00416907101212,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os02g02490",0.00415926426839,"--","None","phytosulfokine receptor precursor, putative, expressed"
"LOC_Os01g14650",0.00414960748861,"OsEXPA8","None","expansin precursor, putative, expressed"
"LOC_Os02g13970",0.00413357845091,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os02g47780",0.00410471109686,"--","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
"LOC_Os01g48530",0.00404611214185,"--","None","expressed protein"
"LOC_Os05g49970",0.0040389882605,"--","None","translation initiation factor IF-2, chloroplast precursor, putative, expressed"
"LOC_Os05g34325",0.00402106963419,"--","None","cytochrome P450 51, putative, expressed"
"LOC_Os01g45720",0.00400885506246,"--","None","expressed protein"
