"gene","weight","symbol","alias","annotation"
"LOC_Os03g50030",1,"--","None","phospholipase A2, putative, expressed"
"LOC_Os02g13970",0.0242910747841,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os02g13970",0.0242910747841,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os06g13660",0.0236735924515,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os06g13660",0.0236735924515,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os07g07540",0.0226950660665,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os07g07540",0.0226950660665,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os09g39390",0.0218704926238,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os09g39390",0.0218704926238,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os03g12250",0.021044467797,"--","None","atypical receptor-like kinase MARK, putative, expressed"
"LOC_Os03g12250",0.021044467797,"--","None","atypical receptor-like kinase MARK, putative, expressed"
"LOC_Os01g46400",0.0208583669671,"--","None","expressed protein"
"LOC_Os01g46400",0.0208583669671,"--","None","expressed protein"
"LOC_Os03g62780",0.0208357442935,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os03g62780",0.0208357442935,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os03g19760",0.0206052315867,"--","None","HAD-superfamily hydrolase, subfamily IA, variant 3 containing protein, expressed"
"LOC_Os03g19760",0.0206052315867,"--","None","HAD-superfamily hydrolase, subfamily IA, variant 3 containing protein, expressed"
"LOC_Os08g17410",0.0202455955086,"--","None","BRASSINOSTEROID INSENSITIVE 1 precursor, putative, expressed"
"LOC_Os08g17410",0.0202455955086,"--","None","BRASSINOSTEROID INSENSITIVE 1 precursor, putative, expressed"
"LOC_Os09g33470",0.0201668372246,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os09g33470",0.0201668372246,"--","None","mitochondrial carrier protein, putative, expressed"
"LOC_Os05g51450",0.0200950926019,"--","None","OsClp8 - Putative Clp protease homologue, expressed"
"LOC_Os05g51450",0.0200950926019,"--","None","OsClp8 - Putative Clp protease homologue, expressed"
"LOC_Os03g62510",0.0199574868789,"--","None","amine oxidase, flavin-containing, domain containing protein, expressed"
"LOC_Os08g27010",0.0198847746555,"--","None","APE1, putative, expressed"
"LOC_Os02g10350",0.0197473811527,"--","None","MLO domain containing protein, putative, expressed"
"LOC_Os06g39690",0.019157226692,"--","None","SOUL heme-binding protein, putative, expressed"
"LOC_Os03g01014",0.0191539049847,"--","None","expressed protein"
"LOC_Os08g06630",0.0189773141716,"OsSIG1","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os05g47560",0.0188489287261,"Stn7","None","serine/threonine-protein kinase SNT7, chloroplast precursor, putative, expressed"
"LOC_Os01g68890",0.0188339639824,"--","None","P21-Rho-binding domain containing protein, putative, expressed"
"LOC_Os10g41430",0.0186915141117,"CYCU4;1|OsCYCP4;1","None","cyclin, putative, expressed"
"LOC_Os08g06530",0.0186621566569,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os04g41810",0.0185236199354,"--","None","expressed protein"
"LOC_Os07g05000",0.0184387242242,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os03g10180",0.0182684383137,"--","None","expressed protein"
"LOC_Os01g52170",0.018258911712,"--","None","expressed protein"
"LOC_Os03g36750",0.0180293122066,"--","None","cbbY, putative, expressed"
"LOC_Os01g11946",0.0179743435236,"--","None","ABC transporter, ATP-binding protein, putative, expressed"
"LOC_Os05g33620",0.0179528940878,"--","None","expressed protein"
"LOC_Os03g57460",0.0178907113614,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os01g03040",0.0178893933395,"--","None","expressed protein"
"LOC_Os04g55180",0.0178437597706,"--","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
"LOC_Os12g19530",0.0177653199728,"--","None","ATP-binding region, ATPase-like domain-containing protein, putative, expressed"
"LOC_Os01g48850",0.0176998466113,"--","None","auxin-responsive protein, putative, expressed"
"LOC_Os03g30830",0.0176968958283,"--","None","X8 domain containing protein, expressed"
"LOC_Os01g16450",0.0176399392,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g36570",0.0175390028585,"OsABC1-2","None","ABC1 family domain containing protein, putative, expressed"
"LOC_Os05g49970",0.0175297204906,"--","None","translation initiation factor IF-2, chloroplast precursor, putative, expressed"
"LOC_Os03g53300",0.0174849464139,"--","None","expressed protein"
"LOC_Os02g06300",0.0171344368315,"--","None","GTP-binding protein lepA, putative, expressed"
"LOC_Os02g47800",0.0169586049655,"--","None","monodehydroascorbate reductase, putative, expressed"
"LOC_Os02g14160",0.0169448725713,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g23890",0.0169363067743,"OsNPH1b","None","AGC_PVPK_like_kin82y.10 - ACG kinases include homologs to PKA, PKG and PKC, expressed"
"LOC_Os12g07190",0.0168637109287,"OsCBSCBSPB4","None","CBS domain-containing protein, putative, expressed"
"LOC_Os01g70180",0.0168149780445,"--","None","exostosin family domain containing protein, expressed"
"LOC_Os03g44560",0.0167180604396,"--","None","expp1 protein precursor, putative, expressed"
"LOC_Os02g09930",0.0167074942759,"--","None","CSLA1 - cellulose synthase-like family A; mannan synthase, expressed"
"LOC_Os12g40890",0.0167021755665,"--","None","OsIAA30 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os10g39170",0.0166273810075,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g02520",0.0166263712332,"--","None","expressed protein"
"LOC_Os01g67120",0.016615964366,"--","None","rhodanese-like domain containing protein, putative, expressed"
"LOC_Os02g38020",0.0166129053909,"OsPHT2;1","None","inorganic phosphate transporter 2-1, chloroplast precursor, putative, expressed"
"LOC_Os03g64020",0.0166089803297,"--","None","expressed protein"
"LOC_Os01g05800",0.0165534946439,"--","None","inner membrane protein, putative, expressed"
"LOC_Os06g05390",0.0164866671238,"--","None","expressed protein"
"LOC_Os11g39020",0.0164495906794,"--","None","ABC transporter, ATP-binding protein, putative, expressed"
"LOC_Os03g17760",0.0162846259629,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os06g43800",0.0161564350531,"--","None","methyltransferase domain containing protein, putative, expressed"
"LOC_Os03g02920",0.016139254871,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g44000",0.0160677228552,"--","None","uncharacterized protein ycf39, putative, expressed"
"LOC_Os04g57970",0.0159760129322,"--","None","expressed protein"
"LOC_Os05g33290",0.015975854939,"--","None","uncharacterized conserved membrane protein specific to cyanobacteria, putative, expressed"
"LOC_Os02g43350",0.0159625754325,"--","None","OsFtsH7  FtsH protease, homologue of AtFtsH7, expressed"
"LOC_Os03g17600",0.0159466715168,"--","None","expressed protein"
"LOC_Os08g02210",0.0158670716684,"--","None","expressed protein"
"LOC_Os03g02400",0.0158429579172,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os08g24390",0.0158341640569,"--","None","expressed protein"
"LOC_Os03g49720",0.0158236808978,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os02g42960",0.0157082747713,"--","None","thylakoid lumenal protein, putative, expressed"
"LOC_Os06g04870",0.0156600624608,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os11g11000",0.0156348415852,"--","None","ELMO/CED-12 family protein, putative, expressed"
"LOC_Os04g56230",0.0155877473467,"--","None","polyprenyl synthetase, putative, expressed"
"LOC_Os04g41340",0.015581223743,"Os4NPP1","None","4-nitrophenylphosphatase, putative, expressed"
"LOC_Os04g54640",0.015552434924,"--","None","peptidase, cysteine peptidase active site, putative, expressed"
"LOC_Os12g17320",0.0154954808247,"--","None","polyprenyl synthetase, putative, expressed"
"LOC_Os01g37130",0.0154949003999,"--","None","protein phosphatase 2C, putative, expressed"
"LOC_Os04g45490",0.0154712659065,"--","None","elongation factor, putative, expressed"
"LOC_Os02g18450",0.0154004374088,"--","None","GTP-binding protein typA/bipA, putative, expressed"
"LOC_Os04g51792",0.0153857045701,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os04g46660",0.015353786206,"--","None","cyclin, putative, expressed"
"LOC_Os01g43150",0.0151395195011,"--","None","OsFtsH9  FtsH protease, homologue of AtFtsH11, expressed"
"LOC_Os01g48990",0.0150948559368,"--","None","uncharacterized kinase mug58, putative, expressed"
"LOC_Os01g45700",0.0150254657632,"--","None","expressed protein"
"LOC_Os11g42490",0.0149493641364,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os02g57030",0.0149425640451,"--","None","expressed protein"
"LOC_Os10g35030",0.0147920938767,"--","None","IAP100, putative, expressed"
"LOC_Os04g38640",0.0147710357167,"--","None","OsDegp5 - Putative Deg protease homologue, expressed"
"LOC_Os08g41290",0.0147006463234,"--","None","AIR12, putative, expressed"
"LOC_Os02g22100",0.0146998691516,"--","None","OsRhmbd6 - Putative Rhomboid homologue, expressed"
"LOC_Os11g24450",0.0146956712528,"--","None","mitochondrial carrier protein, putative, expressed"
