"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os05g04700",1,"OsLti6b|ddOs32","None","OsRCI2-6 - Hydrophobic protein LTI6B, expressed"
"LOC_Os03g16690",0.00847336843201,"--","None","oxysterol-binding protein, putative, expressed"
"LOC_Os08g10480",0.00687289939408,"OsATX1","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os09g25760",0.00670487438713,"--","None","tetraspanin family protein, putative, expressed"
"LOC_Os02g57260",0.00589260100258,"Osl57","None","3-ketoacyl-CoA thiolase, peroxisomal precursor, putative, expressed"
"LOC_Os02g41820",0.00565865942632,"--","None","expressed protein"
"LOC_Os02g54990",0.00564124495657,"--","None","TMS membrane protein/tumour differentially expressed protein, putative, expressed"
"LOC_Os01g37800",0.00523666457138,"--","None","ras-related protein, putative, expressed"
"LOC_Os04g55650",0.00517127882655,"--","None","oryzain alpha chain precursor, putative, expressed"
"LOC_Os06g02470",0.00456438690665,"--","None","ATOZI1, putative, expressed"
"LOC_Os12g42850",0.00447283073251,"--","None","amino acid permease, putative, expressed"
"LOC_Os04g53620",0.00393336116506,"RUBI3","None","ubiquitin family protein, putative, expressed"
"LOC_Os05g41900",0.00376175761852,"--","None","translation initiation factor SUI1, putative, expressed"
"LOC_Os04g58850",0.00364087964722,"--","None","harpin-induced protein 1 domain containing protein, expressed"
"LOC_Os03g28940",0.00294044616101,"--","None","ZIM domain containing protein, putative, expressed"
"LOC_Os05g34070",0.0028579476783,"--","None","DIP1, putative, expressed"
"LOC_Os05g41060",0.00281458142943,"--","None","ADP-ribosylation factor, putative, expressed"
"LOC_Os01g46980",0.00254368130191,"v-ATP-E","None","vacuolar ATP synthase subunit E, putative, expressed"
"LOC_Os05g27730",0.00250420478027,"OsWRKY53","None","WRKY53, expressed"
"LOC_Os04g38870",0.00247761206368,"GF14b|OsGF14b","None","14-3-3 protein, putative, expressed"
"LOC_Os03g59360",0.00243982856417,"--","None","remorin, putative, expressed"
"LOC_Os03g60080",0.00236583729145,"OsNAC19|SNAC1|OsNAC9","None","NAC domain-containing protein 67, putative, expressed"
"LOC_Os05g02780",0.00232799734597,"--","None","glycine-rich protein A3, putative, expressed"
"LOC_Os08g10500",0.00221244000876,"--","None","expressed protein"
"LOC_Os03g58840",0.00219101828159,"--","None","vesicle-associated membrane protein, putative, expressed"
"LOC_Os01g51120",0.00212619194726,"--","None","vesicle transport v-SNARE protein, putative, expressed"
"LOC_Os06g02144",0.00194323618388,"Os6PGDH","None","6-phosphogluconate dehydrogenase, decarboxylating, putative, expressed"
"LOC_Os03g09900",0.00192365402197,"--","None","membrane protein, putative, expressed"
"LOC_Os02g38050",0.00181275065167,"--","None","joka2, putative, expressed"
"LOC_Os03g55320",0.00180788054187,"OsBIERF1|OsPP2C34","None","protein phosphatase 2C, putative, expressed"
"LOC_Os05g51590",0.00178801169075,"--","None","N-rich protein, putative, expressed"
"LOC_Os02g13840",0.0017501696672,"--","None","citrate synthase, putative, expressed"
"LOC_Os01g70170",0.00174580638174,"--","None","transaldolase, putative, expressed"
"LOC_Os05g51670",0.00168875188318,"--","None","NAD dependent epimerase/dehydratase family protein, putative, expressed"
"LOC_Os01g04814",0.0016718507595,"OsSKD1","None","vacuolar protein sorting-associating protein 4B, putative, expressed"
"LOC_Os07g04690",0.00165709766877,"--","None","UDP-arabinose 4-epimerase 1, putative, expressed"
