"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os05g04630",1,"OsAP1","None","retrotransposon protein, putative, SINE subclass, expressed"
"LOC_Os05g24550",0.0178470071788,"OsCatB","None","Papain family cysteine protease domain containing protein, expressed"
"LOC_Os10g42110",0.0177001986683,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os01g37910",0.0170831297127,"OsVPE2","None","vacuolar-processing enzyme precursor, putative, expressed"
"LOC_Os10g09870",0.0170117196061,"--","None","HVA22, putative, expressed"
"LOC_Os05g32760",0.0168488183914,"--","None","BZIP protein, putative, expressed"
"LOC_Os02g47150",0.0161611948494,"--","None","DNA topoisomerase 2, putative, expressed"
"LOC_Os08g44420",0.0158451219795,"--","None","kinesin-related protein, putative, expressed"
"LOC_Os03g02290",0.0156649111539,"--","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os10g41370",0.0154904496536,"--","None","WD repeat-containing protein 8, putative, expressed"
"LOC_Os04g35420",0.0153299107611,"OsRecQl4","None","helicase conserved C-terminal domain containing protein, expressed"
"LOC_Os06g14460",0.0152687887066,"--","None","chromosome condensation protein like, putative, expressed"
"LOC_Os07g32390",0.015207282326,"--","None","targeting protein-related, putative, expressed"
"LOC_Os03g17960",0.015125876564,"--","None","expressed protein"
"LOC_Os11g37100",0.0150855235177,"--","None","expressed protein"
"LOC_Os01g49200",0.0150833944125,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os03g19080",0.0150806538425,"SSD1","None","expressed protein"
"LOC_Os02g55410",0.0150399406445,"--","None","MCM5 - Putative minichromosome maintenance MCM complex subunit 5, expressed"
"LOC_Os12g39210",0.0150306403958,"--","None","cyclin, putative, expressed"
"LOC_Os03g56070",0.0150098563181,"--","None","expressed protein"
"LOC_Os09g37510",0.014983293386,"--","None","DUF292 domain containing protein, expressed"
"LOC_Os05g30750",0.0149801898758,"OsFTIP7","None","anthranilate phosphoribosyltransferase, putative, expressed"
"LOC_Os03g45760",0.0149720798859,"--","None","expressed protein"
"LOC_Os04g43230",0.0149593552188,"--","None","expressed protein"
"LOC_Os04g28260",0.014945645596,"PAKRP1|OsKRP1","None","Kinesin motor domain domain containing protein, expressed"
"LOC_Os03g38010",0.0149064809016,"--","None","nuf2 family protein, expressed"
"LOC_Os02g51540",0.0147012568638,"--","None","eukaryotic aspartyl protease domain containing protein, expressed"
"LOC_Os03g17164",0.0144811635751,"--","None","kinesin-related protein, putative, expressed"
"LOC_Os05g07980",0.0143768078212,"--","None","DUF630/DUF632 domains containing protein, putative, expressed"
"LOC_Os10g01570",0.0143489735245,"OsCMT3a","None","C-5 cytosine-specific DNA methylase, putative, expressed"
"LOC_Os03g21730",0.0143112078714,"--","None","receptor-like protein kinase precursor, putative, expressed"
"LOC_Os07g46540",0.014289646035,"--","None","condensin complex subunit 1, putative, expressed"
"LOC_Os04g58504",0.0142111394796,"--","None","choline transporter-related, putative, expressed"
"LOC_Os01g12860",0.014209591198,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os04g47580",0.0141383289835,"--","None","cyclin, putative, expressed"
"LOC_Os05g33030",0.0141158185852,"--","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os03g08620",0.0140689870064,"--","None","B3 DNA binding domain containing protein, expressed"
"LOC_Os05g39850",0.0140212013907,"--","None","MCM3 - Putative minichromosome maintenance MCM complex subunit 3, expressed"
"LOC_Os01g15480",0.0139391601392,"--","None","EMB3013, putative, expressed"
"LOC_Os01g42040",0.0139050278239,"--","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os12g37400",0.0138602221617,"--","None","MCM7 - Putative minichromosome maintenance MCM complex subunit 7, expressed"
"LOC_Os05g14590",0.013858799536,"--","None","MCM6 - Putative minichromosome maintenance MCM complex subunit 6, expressed"
"LOC_Os03g39020",0.0138427627329,"--","None","Kinesin motor domain domain containing protein, expressed"
"LOC_Os03g53920",0.0138192204066,"--","None","kinesin motor domain containing protein, putative, expressed"
