"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os05g12630",1,"--","None","expressed protein"
"LOC_Os05g12410",0.094398200529,"--","None","BURP domain containing protein, expressed"
"LOC_Os05g12410",0.094398200529,"--","None","BURP domain containing protein, expressed"
"LOC_Os07g07540",0.0072011208766,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os01g67120",0.0068313633014,"--","None","rhodanese-like domain containing protein, putative, expressed"
"LOC_Os08g06530",0.00634452091141,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os03g36750",0.00632877593312,"--","None","cbbY, putative, expressed"
"LOC_Os09g39390",0.00628686182399,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os03g62780",0.00592956401836,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os08g16570",0.00587626575903,"--","None","expressed protein"
"LOC_Os09g39180",0.00543650049401,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os01g01302",0.00538643420299,"OsSK4|OsSKL1","None","shikimate kinase, putative, expressed"
"LOC_Os03g63480",0.00530202202828,"--","None","ankyrin repeat domain containing protein, expressed"
"LOC_Os01g68450",0.00529290942451,"--","None","expressed protein"
"LOC_Os01g55570",0.00529229347648,"--","None","expressed protein"
"LOC_Os06g49160",0.00525860994238,"--","None","thylakoid lumenal 16.5 kDa protein, chloroplast precursor, putative, expressed"
"LOC_Os04g41340",0.00520405402842,"Os4NPP1","None","4-nitrophenylphosphatase, putative, expressed"
"LOC_Os01g48990",0.00518125699321,"--","None","uncharacterized kinase mug58, putative, expressed"
"LOC_Os06g05390",0.00511929810791,"--","None","expressed protein"
"LOC_Os03g19760",0.00502536541674,"--","None","HAD-superfamily hydrolase, subfamily IA, variant 3 containing protein, expressed"
"LOC_Os04g51792",0.00500904765839,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os02g02520",0.00497830219963,"--","None","expressed protein"
"LOC_Os08g06630",0.00494660431949,"OsSIG1","None","RNA polymerase sigma factor, putative, expressed"
"LOC_Os02g57030",0.00494253437165,"--","None","expressed protein"
"LOC_Os02g17920",0.00493771455277,"--","None","glyoxalase family protein, putative, expressed"
"LOC_Os12g23180",0.00493094088545,"CSP41b|LGL1","None","3-beta hydroxysteroid dehydrogenase/isomerase family protein, putative, expressed"
"LOC_Os02g13970",0.00488808219514,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os02g51080",0.0048839877733,"LYL1|OsChlP|OsGGR","None","FAD binding domain containing protein, expressed"
"LOC_Os02g49680",0.00488368023499,"--","None","arsenate reductase, putative, expressed"
