"gene","weight","symbol","alias","annotation"
"LOC_Os11g38790",1,"--","None","expressed protein"
"LOC_Os10g39980",0.0894877655436,"Lsi3","None","expressed protein"
"LOC_Os10g39980",0.0894877655436,"Lsi3","None","expressed protein"
"LOC_Os02g30810",0.0787203505402,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os02g30810",0.0787203505402,"--","None","OsSAUR10 - Auxin-responsive SAUR gene family member, expressed"
"LOC_Os01g58910",0.077099879126,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os01g58910",0.077099879126,"--","None","auxin-induced protein 5NG4, putative, expressed"
"LOC_Os03g01700",0.07446596307,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os03g01700",0.07446596307,"Lsi2|OsLsi2","None","expressed protein"
"LOC_Os01g68730",0.0660276382123,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os01g68730",0.0660276382123,"--","None","RNA-binding protein FUS, putative, expressed"
"LOC_Os02g51110",0.0635036507458,"Lsi1|OsNIP2;1|OsLsi1","None","aquaporin protein, putative, expressed"
"LOC_Os02g51110",0.0635036507458,"Lsi1|OsNIP2;1|OsLsi1","None","aquaporin protein, putative, expressed"
"LOC_Os01g14520",0.0627133077809,"--","None","C4-dicarboxylate transporter/malic acid transport protein domain containing protein, expressed"
"LOC_Os01g14520",0.0627133077809,"--","None","C4-dicarboxylate transporter/malic acid transport protein domain containing protein, expressed"
"LOC_Os08g36040",0.0596718305563,"--","None","plant viral response family protein, putative, expressed"
"LOC_Os08g36040",0.0596718305563,"--","None","plant viral response family protein, putative, expressed"
"LOC_Os11g47460",0.0594171179016,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os11g47460",0.0594171179016,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g74410",0.0571090188325,"OsMYB48-1","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g74410",0.0571090188325,"OsMYB48-1","None","MYB family transcription factor, putative, expressed"
"LOC_Os01g56030",0.0541760662323,"--","None","EF hand family protein, putative, expressed"
"LOC_Os01g56030",0.0541760662323,"--","None","EF hand family protein, putative, expressed"
"LOC_Os08g02110",0.0535798213039,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g02110",0.0535798213039,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g11500",0.0533880392757,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os10g11500",0.0533880392757,"--","None","SCP-like extracellular protein, expressed"
"LOC_Os05g02420",0.0522075386913,"--","None","expressed protein"
"LOC_Os05g02420",0.0522075386913,"--","None","expressed protein"
"LOC_Os02g52930",0.0518864276385,"--","None","integral membrane protein DUF6 containing protein, expressed"
"LOC_Os02g52930",0.0518864276385,"--","None","integral membrane protein DUF6 containing protein, expressed"
"LOC_Os11g42960",0.0499254721257,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g42960",0.0499254721257,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os10g02070",0.0478702990611,"POXA|prx126","None","peroxidase precursor, putative, expressed"
"LOC_Os10g02070",0.0478702990611,"POXA|prx126","None","peroxidase precursor, putative, expressed"
"LOC_Os05g51780",0.0473266884488,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g51780",0.0473266884488,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g06970",0.0464686211561,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g06970",0.0464686211561,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g47810",0.0457829084007,"--","None","ethylene-responsive protein related, putative, expressed"
"LOC_Os04g47810",0.0457829084007,"--","None","ethylene-responsive protein related, putative, expressed"
"LOC_Os02g32009",0.0435682168176,"--","None","expressed protein"
"LOC_Os02g32009",0.0435682168176,"--","None","expressed protein"
"LOC_Os03g13210",0.0397846531042,"POXN|prx38","None","peroxidase precursor, putative, expressed"
"LOC_Os03g13210",0.0397846531042,"POXN|prx38","None","peroxidase precursor, putative, expressed"
"LOC_Os01g64700",0.0390259265425,"--","None","OsFBT3 - F-box and tubby domain containing protein, expressed"
"LOC_Os01g64700",0.0390259265425,"--","None","OsFBT3 - F-box and tubby domain containing protein, expressed"
"LOC_Os03g42259",0.038987865732,"--","None","hypervariable Bacillus group-specific protein, putative, expressed"
"LOC_Os03g42259",0.038987865732,"--","None","hypervariable Bacillus group-specific protein, putative, expressed"
"LOC_Os02g54180",0.0388685939533,"--","None","expressed protein"
"LOC_Os02g54180",0.0388685939533,"--","None","expressed protein"
"LOC_Os02g36350",0.0387168851794,"--","None","expressed protein"
"LOC_Os02g36350",0.0387168851794,"--","None","expressed protein"
"LOC_Os04g50030",0.0385987388976,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0385987388976,"--","None","DNA binding protein, putative, expressed"
"LOC_Os08g44830",0.0382236279155,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os08g44830",0.0382236279155,"--","None","ZOS8-14 - C2H2 zinc finger protein, expressed"
"LOC_Os12g39220",0.0380051328336,"--","None","ZOS12-08 - C2H2 zinc finger protein, expressed"
"LOC_Os12g39220",0.0380051328336,"--","None","ZOS12-08 - C2H2 zinc finger protein, expressed"
"LOC_Os03g05530",0.0378790297417,"--","None","nodulin, putative, expressed"
"LOC_Os03g05530",0.0378790297417,"--","None","nodulin, putative, expressed"
"LOC_Os01g72140",0.0375542084122,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os01g72140",0.0375542084122,"--","None","glutathione S-transferase, putative, expressed"
"LOC_Os12g06490",0.0359386612156,"OsWNK9","None","STE_PAK_Ste20_Slob_Wnk.6 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"LOC_Os12g06490",0.0359386612156,"OsWNK9","None","STE_PAK_Ste20_Slob_Wnk.6 - STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed"
"LOC_Os04g44060",0.0357479529894,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os04g44060",0.0357479529894,"OsPIP2;3","None","aquaporin protein, putative, expressed"
"LOC_Os01g68720",0.034157736392,"--","None","keratin, type I cytoskeletal 9, putative, expressed"
"LOC_Os01g68720",0.034157736392,"--","None","keratin, type I cytoskeletal 9, putative, expressed"
"LOC_Os11g05480",0.0340694135081,"OsbZIP79|OsTGA911","None","transcription factor, putative, expressed"
