"gene","weight","symbol","alias","annotation"
"LOC_Os03g14150",1,"--","None","expressed protein"
"LOC_Os10g06680",0.0799984796788,"--","None","expressed protein"
"LOC_Os10g06680",0.0799984796788,"--","None","expressed protein"
"LOC_Os04g58760",0.0759733785685,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os04g58760",0.0759733785685,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os09g36490",0.0674119546009,"--","None","expressed protein"
"LOC_Os09g36490",0.0674119546009,"--","None","expressed protein"
"LOC_Os02g25020",0.0665428375101,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g25020",0.0665428375101,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g34630",0.0611991891251,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g34630",0.0611991891251,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g17220",0.0588848656156,"--","None","dirigent, putative, expressed"
"LOC_Os03g17220",0.0588848656156,"--","None","dirigent, putative, expressed"
"LOC_Os02g43660",0.0551240752782,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g43660",0.0551240752782,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os03g05500",0.0525571627046,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os03g05500",0.0525571627046,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os07g44550",0.0496711174403,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g44550",0.0496711174403,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g15810",0.0482828044723,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g15810",0.0482828044723,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os10g31500",0.0481374915327,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os10g31500",0.0481374915327,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os05g04470",0.0479483265101,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04470",0.0479483265101,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g50030",0.0472258423661,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0472258423661,"--","None","DNA binding protein, putative, expressed"
"LOC_Os03g18640",0.0466518381835,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os03g18640",0.0466518381835,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os07g47990",0.0465473380335,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g47990",0.0465473380335,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g46810",0.0450070532954,"--","None","LTPL120 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os04g46810",0.0450070532954,"--","None","LTPL120 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os07g44590",0.0438143428778,"--","None","peroxidase precursor, putative, expressed"
