"gene","weight","symbol","alias","annotation"
"LOC_Os01g55410",1,"--","None","expressed protein"
"LOC_Os05g45930",0.0253127072478,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os05g45930",0.0253127072478,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os03g49720",0.0234666444437,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os03g49720",0.0234666444437,"--","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os08g27010",0.0229195744073,"--","None","APE1, putative, expressed"
"LOC_Os08g27010",0.0229195744073,"--","None","APE1, putative, expressed"
"LOC_Os02g42960",0.0227170202145,"--","None","thylakoid lumenal protein, putative, expressed"
"LOC_Os02g42960",0.0227170202145,"--","None","thylakoid lumenal protein, putative, expressed"
"LOC_Os07g06660",0.0218036482245,"--","None","glyoxalase family protein, putative, expressed"
"LOC_Os07g06660",0.0218036482245,"--","None","glyoxalase family protein, putative, expressed"
"LOC_Os01g03040",0.0217252031063,"--","None","expressed protein"
"LOC_Os01g03040",0.0217252031063,"--","None","expressed protein"
"LOC_Os03g50270",0.0214508068505,"--","None","expressed protein"
"LOC_Os03g50270",0.0214508068505,"--","None","expressed protein"
"LOC_Os11g13850",0.021144482696,"--","None","rieske domain containing protein, expressed"
"LOC_Os11g13850",0.021144482696,"--","None","rieske domain containing protein, expressed"
"LOC_Os03g64020",0.0207200819141,"--","None","expressed protein"
"LOC_Os03g64020",0.0207200819141,"--","None","expressed protein"
"LOC_Os01g54080",0.02042937807,"--","None","kinesin motor protein-related, putative, expressed"
"LOC_Os01g54080",0.02042937807,"--","None","kinesin motor protein-related, putative, expressed"
"LOC_Os03g61010",0.0204240452744,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os03g61010",0.0204240452744,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os06g04560",0.0203805346125,"--","None","kinesin motor domain containing protein, expressed"
"LOC_Os06g04560",0.0203805346125,"--","None","kinesin motor domain containing protein, expressed"
"LOC_Os02g53520",0.0201988687879,"K16","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os02g53520",0.0201988687879,"K16","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os11g39020",0.0199112847036,"--","None","ABC transporter, ATP-binding protein, putative, expressed"
"LOC_Os03g01014",0.0198818812997,"--","None","expressed protein"
"LOC_Os07g07540",0.019796975376,"--","None","SHOOT1 protein, putative, expressed"
"LOC_Os04g37580",0.0197699083865,"--","None","cation transport regulator-like protein 1, putative, expressed"
"LOC_Os01g53640",0.0196933427296,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os03g07300",0.0196067845669,"RPE","None","ribulose-phosphate 3-epimerase, chloroplast precursor, putative, expressed"
"LOC_Os03g17600",0.0195160187626,"--","None","expressed protein"
"LOC_Os10g35450",0.0194592536456,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os12g44340",0.019429432992,"--","None","ATMAP70 protein, putative, expressed"
"LOC_Os08g06530",0.01941590908,"--","None","rubredoxin family protein, putative, expressed"
"LOC_Os06g08670",0.0189396361187,"--","None","glutathione peroxidase, putative, expressed"
"LOC_Os09g39390",0.0188794365806,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os07g43330",0.0188491907788,"--","None","heat shock protein DnaJ, putative, expressed"
"LOC_Os07g46330",0.0186925883856,"--","None","uncharacterized UPF0114 domain containing protein, expressed"
