"gene","weight","symbol","alias","annotation"
"LOC_Os03g46060",1,"OsLP|PR-5","None","thaumatin family domain containing protein, expressed"
"LOC_Os06g13660",0.00819131499138,"--","None","alanyl-tRNA synthetase, putative, expressed"
"LOC_Os11g05556",0.00766168440829,"--","None","signal recognition particle 54 kDa protein, putative, expressed"
"LOC_Os01g25600",0.00732001638977,"--","None","tetratricopeptide repeat domain containing protein, expressed"
"LOC_Os08g24390",0.00726163307431,"--","None","expressed protein"
"LOC_Os01g21820",0.00716998040783,"--","None","preprotein translocase subunit secA, chloroplast precursor, putative, expressed"
"LOC_Os05g49970",0.0071579418115,"--","None","translation initiation factor IF-2, chloroplast precursor, putative, expressed"
"LOC_Os08g19140",0.00695858397367,"--","None","adenylate kinase family protein, putative, expressed"
"LOC_Os02g13970",0.00693424748352,"--","None","Complex I intermediate-associated protein 30 domain containing protein, putative, expressed"
"LOC_Os02g50560",0.00664731020682,"--","None","DSHCT domain containing protein, expressed"
"LOC_Os04g38640",0.00634941337482,"--","None","OsDegp5 - Putative Deg protease homologue, expressed"
"LOC_Os11g38020",0.00619608540614,"--","None","GTPase of unknown function domain containing protein, putative, expressed"
"LOC_Os03g62510",0.00603976117782,"--","None","amine oxidase, flavin-containing, domain containing protein, expressed"
"LOC_Os12g19530",0.00602064039286,"--","None","ATP-binding region, ATPase-like domain-containing protein, putative, expressed"
"LOC_Os01g69060",0.0060106928706,"--","None","hydrolase, alpha/beta fold family domain containing protein, expressed"
"LOC_Os03g19760",0.00600736443385,"--","None","HAD-superfamily hydrolase, subfamily IA, variant 3 containing protein, expressed"
"LOC_Os02g33500",0.00599329764292,"LAS","None","threonyl-tRNA synthetase, putative, expressed"
"LOC_Os03g62780",0.00585961173989,"--","None","S1 RNA binding domain containing protein, expressed"
"LOC_Os01g01302",0.00581628119955,"OsSK4|OsSKL1","None","shikimate kinase, putative, expressed"
"LOC_Os02g06300",0.00569185910898,"--","None","GTP-binding protein lepA, putative, expressed"
"LOC_Os04g34460",0.00566760491343,"OsFBN5","None","PAP fibrillin family domain containing protein, expressed"
"LOC_Os07g46410",0.00561542358287,"NTRC","None","bifunctional thioredoxin reductase/thioredoxin, putative, expressed"
"LOC_Os05g33290",0.00554020102625,"--","None","uncharacterized conserved membrane protein specific to cyanobacteria, putative, expressed"
"LOC_Os10g10170",0.00552541473531,"--","None","PPR repeat domain containing protein, putative, expressed"
"LOC_Os01g72800",0.00548714458237,"--","None","signal recognition particle receptor, putative, expressed"
"LOC_Os04g58780",0.00544788779607,"WSL5|OsPPR4","None","pentatricopeptide repeat protein, putative, expressed"
"LOC_Os04g50110",0.00543929027921,"--","None","RNA recognition motif containing protein, putative, expressed"
"LOC_Os05g32390",0.00543041480518,"--","None","FZL, putative, expressed"
"LOC_Os01g52170",0.0054299321047,"--","None","expressed protein"
"LOC_Os02g36570",0.00542208369448,"OsABC1-2","None","ABC1 family domain containing protein, putative, expressed"
"LOC_Os11g37990",0.00538691667286,"--","None","chloroplastic group IIA intron splicing facilitator CRS1, chloroplast precursor, putative, expressed"
"LOC_Os04g47020",0.00535128084678,"--","None","genetic modifier, putative, expressed"
"LOC_Os09g39680",0.00532186434676,"--","None","transporter, major facilitator family, putative, expressed"
"LOC_Os09g39390",0.00528599643826,"--","None","oxidoreductase, aldo/keto reductase family protein, putative, expressed"
"LOC_Os01g05800",0.00528042569017,"--","None","inner membrane protein, putative, expressed"
