"gene","weight","symbol","alias","annotation"
"LOC_Os04g57330",1,"--","None","expressed protein"
"LOC_Os01g54080",0.00299787753442,"--","None","kinesin motor protein-related, putative, expressed"
"LOC_Os03g17840",0.00297451637823,"--","None","expressed protein"
"LOC_Os10g35450",0.00282673202816,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os03g06940",0.00264109204568,"OsBGal1","None","beta-galactosidase, putative, expressed"
"LOC_Os03g19520",0.00241901656893,"SRL2|AVB|NRL2|NRL3","None","cyclin-related protein, putative, expressed"
"LOC_Os07g38060",0.00237848469733,"--","None","expressed protein"
"LOC_Os07g31840",0.00235271711459,"--","None","leucine-rich repeat family protein, putative, expressed"
"LOC_Os04g59320",0.00230933920458,"--","None","protein kinase domain containing protein, expressed"
"LOC_Os01g09860",0.00226036887179,"--","None","retrotransposon protein, putative, unclassified, expressed"
"LOC_Os01g53840",0.00221650689713,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os05g48150",0.00212525672603,"--","None","transposon protein, putative, unclassified, expressed"
"LOC_Os02g57140",0.00210162032479,"--","None","expressed protein"
"LOC_Os03g43670",0.00205599679896,"OsCR4|MIS2","None","TKL_IRAK_CR4L.1 - The CR4L subfamily has homology with Crinkly4, expressed"
"LOC_Os03g05020",0.00202622000561,"LPL2","None","PIR, putative, expressed"
"LOC_Os05g45930",0.00201905337737,"--","None","IQ calmodulin-binding motif family protein, putative, expressed"
"LOC_Os02g48830",0.00201524827568,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os07g05190",0.00200281080728,"--","None","leucine-rich repeat family protein, putative, expressed"
"LOC_Os06g03970",0.00197431391657,"OsSIK1|OsERL","None","receptor-like protein kinase 5 precursor, putative, expressed"
"LOC_Os11g20360",0.00196880376052,"--","None","expressed protein"
"LOC_Os08g09170",0.00195473489632,"--","None","expressed protein"
"LOC_Os11g43590",0.00193692139465,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os12g41910",0.00192452975878,"--","None","BTBN25 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os08g43130",0.00187584616289,"LPL3|DS8","None","NAP1, putative, expressed"
"LOC_Os02g52810",0.00187024720582,"--","None","remorin C-terminal domain containing protein, putative, expressed"
"LOC_Os03g21730",0.00186159998642,"--","None","receptor-like protein kinase precursor, putative, expressed"
"LOC_Os09g38440",0.00174629680574,"--","None","ATXR, putative, expressed"
"LOC_Os01g44110",0.00174544336136,"--","None","serine/threonine-protein kinase, putative, expressed"
"LOC_Os02g52280",0.00171489605626,"--","None","expressed protein"
"LOC_Os12g44340",0.00170233873667,"--","None","ATMAP70 protein, putative, expressed"
"LOC_Os03g21080",0.00170062666189,"OsSPK1","None","guanine nucleotide exchange factor, putative, expressed"
"LOC_Os02g50640",0.00169006004989,"--","None","HEAT repeat family protein, putative, expressed"
"LOC_Os05g34760",0.00168413030424,"--","None","expressed protein"
"LOC_Os05g02670",0.00165503586649,"--","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os06g18830",0.00163910023681,"G11A","None","AGC_PVPK_like_kin82y.13 - ACG kinases include homologs to PKA, PKG and PKC, expressed"
"LOC_Os02g53520",0.00162115768846,"K16","None","kinesin motor domain containing protein, putative, expressed"
"LOC_Os02g47420",0.00160838974809,"--","None","ATROPGEF7/ROPGEF7, putative, expressed"
"LOC_Os03g20450",0.00157651921426,"--","None","expressed protein"
"LOC_Os09g19930",0.00157570791778,"ONI3","None","HOTHEAD precursor, putative, expressed"
"LOC_Os06g20370",0.00155234257131,"--","None","microtubule associated protein, putative, expressed"
"LOC_Os03g16070",0.00154753783877,"--","None","expressed protein"
"LOC_Os06g04560",0.00154364937266,"--","None","kinesin motor domain containing protein, expressed"
"LOC_Os06g10560",0.00154322009022,"--","None","leaf senescence related protein, putative, expressed"
"LOC_Os03g11110",0.00154227084352,"--","None","zinc finger family protein, putative, expressed"
"LOC_Os01g56320",0.00153741429761,"--","None","OsSub4 - Putative Subtilisin homologue, expressed"
"LOC_Os05g41910",0.00149834037434,"--","None","expressed protein"
"LOC_Os03g48600",0.0014881475742,"--","None","domain of unknown function DUF966 domain containing protein, expressed"
"LOC_Os03g63660",0.00146282424473,"--","None","expressed protein"
"LOC_Os08g13350",0.00145600578663,"--","None","expressed protein"
"LOC_Os06g10230",0.00144626849362,"OsER1","None","receptor-like protein kinase 5 precursor, putative, expressed"
"LOC_Os07g01860",0.0014456454496,"--","None","expressed protein"
"LOC_Os03g44420",0.00143806323941,"FtsZ2-1","None","tubulin/FtsZ domain containing protein, putative, expressed"
"LOC_Os01g22660",0.00143280367505,"--","None","GDSL-like lipase/acylhydrolase, putative, expressed"
"LOC_Os02g50820",0.00143209005491,"--","None","nucleobase-ascorbate transporter, putative, expressed"
"LOC_Os07g33630",0.00142506520539,"--","None","HEAT repeat family protein, putative, expressed"
"LOC_Os02g53720",0.00142365720953,"OsER2","None","phytosulfokine receptor precursor, putative, expressed"
"LOC_Os01g07630",0.0014145206187,"--","None","BRASSINOSTEROID INSENSITIVE 1-associated receptor kinase 1 precursor, putative, expressed"
"LOC_Os04g33690",0.00141014922578,"--","None","sec23/Sec24 trunk domain containing protein, expressed"
"LOC_Os01g03490",0.00140898042829,"--","None","heavy-metal-associated domain-containing protein, putative, expressed"
"LOC_Os03g49610",0.00140210839574,"Os3BGlu8","None","Os3bglu8 - beta-glucosidase, exo-beta-glucansase, high similarity to Os3bglu7, expressed"
"LOC_Os09g28300",0.00139858742248,"--","None","remorin C-terminal domain containing protein, putative, expressed"
"LOC_Os01g60670",0.00139721473762,"--","None","receptor-like protein kinase precursor, putative, expressed"
"LOC_Os01g60330",0.00137670102376,"--","None","inactive receptor kinase At2g26730 precursor, putative, expressed"
"LOC_Os06g22810",0.00134836144766,"--","None","TKL_IRAK_CrRLK1L-1.14 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog, expressed"
"LOC_Os03g57780",0.00134408490921,"--","None","protein kinase, putative, expressed"
"LOC_Os04g55570",0.00133306413617,"--","None","plant protein of unknown function DUF869 domain containing protein, expressed"
"LOC_Os04g42840",0.00133009847053,"--","None","HEAT repeat family protein, putative, expressed"
"LOC_Os10g21940",0.00130684060556,"--","None","expressed protein"
"LOC_Os03g22040",0.00129763196443,"--","None","expressed protein"
"LOC_Os05g16640",0.00129548297418,"--","None","DUF630/DUF632 domains containing protein, putative, expressed"
"LOC_Os06g51270",0.00129487527638,"--","None","1,3-beta-glucan synthase component domain containing protein, expressed"
"LOC_Os10g42110",0.00129248343456,"--","None","protein kinase family protein, putative, expressed"
"LOC_Os05g32350",0.00128846648275,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os04g33500",0.00127125609003,"--","None","protein kinase, putative, expressed"
"LOC_Os05g30750",0.00126730456847,"OsFTIP7","None","anthranilate phosphoribosyltransferase, putative, expressed"
