"result.gene","result.weight","result.symbol","result.alias","result.annotation"
"LOC_Os03g53800",1,"--","None","periplasmic beta-glucosidase precursor, putative, expressed"
"LOC_Os07g10770",0.0725726923924,"OsCesA8","None","CESA8 - cellulose synthase, expressed"
"LOC_Os07g10770",0.0725726923924,"OsCesA8","None","CESA8 - cellulose synthase, expressed"
"LOC_Os05g08370",0.0639716010418,"--","None","CESA1 - cellulose synthase, expressed"
"LOC_Os05g08370",0.0639716010418,"--","None","CESA1 - cellulose synthase, expressed"
"LOC_Os05g32110",0.0633535300638,"OsBC1L4","None","COBRA, putative, expressed"
"LOC_Os05g32110",0.0633535300638,"OsBC1L4","None","COBRA, putative, expressed"
"LOC_Os03g52630",0.0532469866891,"OsGH9A3","None","endoglucanase, putative, expressed"
"LOC_Os03g52630",0.0532469866891,"OsGH9A3","None","endoglucanase, putative, expressed"
"LOC_Os05g03190",0.048213805814,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os05g03190",0.048213805814,"--","None","IQ calmodulin-binding motif domain containing protein, expressed"
"LOC_Os09g36350",0.0479280028798,"--","None","endoglucanase, putative, expressed"
"LOC_Os09g36350",0.0479280028798,"--","None","endoglucanase, putative, expressed"
"LOC_Os07g24190",0.0441581468296,"--","None","CESA3 - cellulose synthase, expressed"
"LOC_Os07g24190",0.0441581468296,"--","None","CESA3 - cellulose synthase, expressed"
"LOC_Os09g32080",0.0410834696863,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os09g32080",0.0410834696863,"bc15|OsCTL1","None","CHIT13 - Chitinase family protein precursor, expressed"
"LOC_Os08g43270",0.0391482236363,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os08g43270",0.0391482236363,"--","None","BAG domain-containing protein, putative, expressed"
"LOC_Os03g56380",0.0384281024696,"--","None","methyltransferase, putative, expressed"
"LOC_Os03g56380",0.0384281024696,"--","None","methyltransferase, putative, expressed"
"LOC_Os06g11990",0.0371039987944,"OsCSIL1","None","expressed protein"
"LOC_Os06g11990",0.0371039987944,"OsCSIL1","None","expressed protein"
"LOC_Os08g13920",0.0353025248819,"OsXTH8","None","glycosyl hydrolases family 16, putative, expressed"
"LOC_Os08g13920",0.0353025248819,"OsXTH8","None","glycosyl hydrolases family 16, putative, expressed"
"LOC_Os05g04380",0.0352805054489,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04380",0.0352805054489,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g32500",0.0351260754466,"--","None","expressed protein"
"LOC_Os05g32500",0.0351260754466,"--","None","expressed protein"
"LOC_Os06g03640",0.0347645459169,"--","None","BAG domain containing protein, expressed"
"LOC_Os06g03640",0.0347645459169,"--","None","BAG domain containing protein, expressed"
"LOC_Os02g47880",0.0346074847885,"--","None","tetratricopeptide repeat domain containing protein, expressed"
