"gene","weight","symbol","alias","annotation"
"LOC_Os08g31340",1,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os12g40900",0.0483032550778,"--","None","OsIAA31 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os12g40900",0.0483032550778,"--","None","OsIAA31 - Auxin-responsive Aux/IAA gene family member, expressed"
"LOC_Os01g62110",0.0374038844569,"--","None","expressed protein"
"LOC_Os01g62110",0.0374038844569,"--","None","expressed protein"
"LOC_Os05g48890",0.0360852052909,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os05g48890",0.0360852052909,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os10g40530",0.0347729671489,"--","None","LTPL146 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g40530",0.0347729671489,"--","None","LTPL146 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os04g46810",0.0309256704947,"--","None","LTPL120 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os04g46810",0.0309256704947,"--","None","LTPL120 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os11g35350",0.0304397070014,"--","None","expressed protein"
"LOC_Os11g35350",0.0304397070014,"--","None","expressed protein"
"LOC_Os07g18750",0.0289440724779,"--","None","LTPL42 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os07g18750",0.0289440724779,"--","None","LTPL42 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os04g58760",0.0282074787933,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os04g58760",0.0282074787933,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os01g48710",0.0265051021784,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os01g48710",0.0265051021784,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os09g07460",0.0251952490086,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os09g07460",0.0251952490086,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os10g40710",0.024553620642,"OsEXPB2","None","expansin precursor, putative, expressed"
"LOC_Os10g40710",0.024553620642,"OsEXPB2","None","expansin precursor, putative, expressed"
"LOC_Os01g68589",0.0241868297963,"--","None","LTPL39 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os01g68589",0.0241868297963,"--","None","LTPL39 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g40510",0.0224957953447,"--","None","LTPL144 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os10g40510",0.0224957953447,"--","None","LTPL144 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"LOC_Os02g43660",0.0218309305772,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g43660",0.0218309305772,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g48320",0.0214231330737,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g48320",0.0214231330737,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g44080",0.019788475402,"--","None","aquaporin protein, putative, expressed"
"LOC_Os05g04470",0.0190354322133,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os09g31210",0.018416009643,"--","None","AGC_PVPK_like_CDK8.1 - ACG kinases include homologs to PKA, PKG and PKC, expressed"
