"gene","weight","symbol","alias","annotation"
"LOC_Os09g36490",1,"--","None","expressed protein"
"LOC_Os03g14150",0.0674119546009,"--","None","expressed protein"
"LOC_Os03g14150",0.0674119546009,"--","None","expressed protein"
"LOC_Os10g06680",0.0658933654978,"--","None","expressed protein"
"LOC_Os10g06680",0.0658933654978,"--","None","expressed protein"
"LOC_Os02g25020",0.0588226609865,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g25020",0.0588226609865,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g58760",0.0543457724001,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os04g58760",0.0543457724001,"OsCASP1","None","membrane associated DUF588 domain containing protein, putative, expressed"
"LOC_Os05g04470",0.0419111153056,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os05g04470",0.0419111153056,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g06320",0.0405804654183,"--","None","DNA binding protein, putative, expressed"
"LOC_Os08g06320",0.0405804654183,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0394147769696,"--","None","DNA binding protein, putative, expressed"
"LOC_Os04g50030",0.0394147769696,"--","None","DNA binding protein, putative, expressed"
"LOC_Os02g43660",0.0365891229945,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os02g43660",0.0365891229945,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os03g18640",0.0362996478442,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os03g18640",0.0362996478442,"--","None","laccase precursor protein, putative, expressed"
"LOC_Os04g34630",0.0358317823393,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os04g34630",0.0358317823393,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os03g22600",0.0355453992673,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os03g22600",0.0355453992673,"WIN1","None","BTBN6 - Bric-a-Brac, Tramtrack, Broad Complex BTB domain with non-phototropic hypocotyl 3 NPH3 and coiled-coil domains, expressed"
"LOC_Os06g44970",0.0340125919716,"OsPIN2|LRA1","None","auxin efflux carrier component, putative, expressed"
"LOC_Os06g44970",0.0340125919716,"OsPIN2|LRA1","None","auxin efflux carrier component, putative, expressed"
"LOC_Os07g44590",0.0313675338809,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g44590",0.0313675338809,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os08g38560",0.0308260113127,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os08g38560",0.0308260113127,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os05g51780",0.030289844673,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os05g51780",0.030289844673,"--","None","zinc finger, C3HC4 type domain containing protein, expressed"
"LOC_Os03g17220",0.0284725299751,"--","None","dirigent, putative, expressed"
"LOC_Os03g17220",0.0284725299751,"--","None","dirigent, putative, expressed"
"LOC_Os07g44550",0.0278919870239,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os07g44550",0.0278919870239,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os02g03870",0.0268571084323,"--","None","periplasmic beta-glucosidase precursor, putative, expressed"
"LOC_Os02g03870",0.0268571084323,"--","None","periplasmic beta-glucosidase precursor, putative, expressed"
"LOC_Os03g05500",0.0267753829506,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os03g05500",0.0267753829506,"--","None","DUF260 domain containing protein, putative, expressed"
"LOC_Os08g15420",0.0263501892266,"--","None","CSLC3 - cellulose synthase-like family C, expressed"
"LOC_Os08g15420",0.0263501892266,"--","None","CSLC3 - cellulose synthase-like family C, expressed"
"LOC_Os07g01440",0.0261295008413,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os07g01440",0.0261295008413,"--","None","plastocyanin-like domain containing protein, putative, expressed"
"LOC_Os07g40020",0.0260549698818,"--","None","GRAS family transcription factor domain containing protein, expressed"
"LOC_Os07g40020",0.0260549698818,"--","None","GRAS family transcription factor domain containing protein, expressed"
"LOC_Os02g03270",0.0252220549786,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os02g03270",0.0252220549786,"--","None","AT hook motif domain containing protein, expressed"
"LOC_Os04g38860",0.0252092647048,"--","None","expressed protein"
"LOC_Os04g38860",0.0252092647048,"--","None","expressed protein"
"LOC_Os05g48890",0.0251231940511,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os05g48890",0.0251231940511,"--","None","fasciclin domain containing protein, expressed"
"LOC_Os01g15810",0.0247936152243,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os01g15810",0.0247936152243,"--","None","peroxidase precursor, putative, expressed"
"LOC_Os11g42960",0.0244598546098,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g42960",0.0244598546098,"--","None","integral membrane protein TIGR01569 containing protein, expressed"
"LOC_Os11g35350",0.024181353088,"--","None","expressed protein"
"LOC_Os11g35350",0.024181353088,"--","None","expressed protein"
"LOC_Os03g56090",0.0234386195821,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os03g56090",0.0234386195821,"--","None","MYB family transcription factor, putative, expressed"
"LOC_Os10g23090",0.0233668047063,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os10g23090",0.0233668047063,"--","None","homeobox associated leucine zipper, putative, expressed"
"LOC_Os10g02500",0.0226968883517,"OsBRL2","None","serine/threonine-protein kinase BRI1-like 2 precursor, putative, expressed"
"LOC_Os10g02500",0.0226968883517,"OsBRL2","None","serine/threonine-protein kinase BRI1-like 2 precursor, putative, expressed"
"LOC_Os09g30190",0.0224378525398,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os09g30190",0.0224378525398,"--","None","receptor-like protein kinase 2 precursor, putative, expressed"
"LOC_Os07g46910",0.0223744719027,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os07g46910",0.0223744719027,"--","None","sex determination protein tasselseed-2, putative, expressed"
"LOC_Os09g07460",0.0222238170851,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os09g07460",0.0222238170851,"--","None","kelch repeat protein, putative, expressed"
"LOC_Os04g41970",0.0219668911817,"OsGLU3|RT","None","endoglucanase, putative, expressed"
"LOC_Os04g41970",0.0219668911817,"OsGLU3|RT","None","endoglucanase, putative, expressed"
