"gene","weight","symbol","alias","annotation"
"LOC_Os11g37080",1,"--","None","h/ACA ribonucleoprotein complex subunit 1-like protein 1, putative, expressed"
"LOC_Os06g16290",0.0422436497624,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os06g16290",0.0422436497624,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os05g08360",0.0402291896504,"--","None","rRNA 2-O-methyltransferase fibrillarin 2, putative, expressed"
"LOC_Os05g08360",0.0402291896504,"--","None","rRNA 2-O-methyltransferase fibrillarin 2, putative, expressed"
"LOC_Os03g06980",0.039247317453,"--","None","nucleic acid binding protein, putative, expressed"
"LOC_Os03g06980",0.039247317453,"--","None","nucleic acid binding protein, putative, expressed"
"LOC_Os10g41410",0.0376582279505,"--","None","nucleoside diphosphate kinase, putative, expressed"
"LOC_Os10g41410",0.0376582279505,"--","None","nucleoside diphosphate kinase, putative, expressed"
"LOC_Os01g16910",0.0374319242073,"--","None","outer mitochondrial membrane porin, putative, expressed"
"LOC_Os01g16910",0.0374319242073,"--","None","outer mitochondrial membrane porin, putative, expressed"
"LOC_Os02g57590",0.037052467462,"--","None","rRNA 2-O-methyltransferase fibrillarin 2, putative, expressed"
"LOC_Os02g57590",0.037052467462,"--","None","rRNA 2-O-methyltransferase fibrillarin 2, putative, expressed"
"LOC_Os08g23710",0.0360691015524,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.0360691015524,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g09350",0.0355718517637,"--","None","gar2, putative, expressed"
"LOC_Os08g09350",0.0355718517637,"--","None","gar2, putative, expressed"
"LOC_Os03g63400",0.0351816211165,"Osj3g2BTF3","None","transcription factor BTF3, putative, expressed"
"LOC_Os03g63400",0.0351816211165,"Osj3g2BTF3","None","transcription factor BTF3, putative, expressed"
"LOC_Os03g04750",0.0349357448051,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os03g04750",0.0349357448051,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os05g06310",0.0336251673082,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.0336251673082,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os07g08330",0.0332984089066,"--","None","ribosomal protein L4, putative, expressed"
"LOC_Os07g08330",0.0332984089066,"--","None","ribosomal protein L4, putative, expressed"
"LOC_Os06g02510",0.0331645611448,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os06g02510",0.0331645611448,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os04g39700",0.0330282975959,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os04g39700",0.0330282975959,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os02g18550",0.0330215071714,"--","None","40S ribosomal protein S3a, putative, expressed"
"LOC_Os02g18550",0.0330215071714,"--","None","40S ribosomal protein S3a, putative, expressed"
"LOC_Os06g19640",0.0329066827644,"--","None","39S ribosomal protein L46, mitochondrial precursor, putative, expressed"
"LOC_Os06g19640",0.0329066827644,"--","None","39S ribosomal protein L46, mitochondrial precursor, putative, expressed"
"LOC_Os04g50990",0.0325729410043,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os04g50990",0.0325729410043,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os07g10660",0.0324398736177,"--","None","ribosomal protein, putative, expressed"
"LOC_Os07g10660",0.0324398736177,"--","None","ribosomal protein, putative, expressed"
"LOC_Os09g32500",0.0322444522003,"--","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os09g32500",0.0322444522003,"--","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os05g11710",0.0318448588756,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.0318448588756,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os02g27760",0.0313589423168,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os02g27760",0.0313589423168,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os01g54870",0.0305095904565,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os01g54870",0.0305095904565,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os02g01332",0.0304059674831,"--","None","ribosomal protein L6, putative, expressed"
"LOC_Os02g01332",0.0304059674831,"--","None","ribosomal protein L6, putative, expressed"
"LOC_Os02g22780",0.0302286057298,"--","None","T-complex protein, putative, expressed"
"LOC_Os02g22780",0.0302286057298,"--","None","T-complex protein, putative, expressed"
"LOC_Os05g05560",0.0301929385907,"--","None","expressed protein"
"LOC_Os05g05560",0.0301929385907,"--","None","expressed protein"
"LOC_Os03g63410",0.0299529692718,"--","None","elongation factor Tu, putative, expressed"
"LOC_Os03g63410",0.0299529692718,"--","None","elongation factor Tu, putative, expressed"
"LOC_Os01g60790",0.0294231693247,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g60790",0.0294231693247,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os07g08660",0.0291847267335,"--","None","40S ribosomal protein S15, putative, expressed"
"LOC_Os07g08660",0.0291847267335,"--","None","40S ribosomal protein S15, putative, expressed"
"LOC_Os01g25610",0.0282676384703,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os01g25610",0.0282676384703,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os01g47660",0.0274271708966,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os01g47660",0.0274271708966,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os09g38400",0.0270224381128,"--","None","prostatic spermine-binding protein precursor, putative, expressed"
"LOC_Os09g38400",0.0270224381128,"--","None","prostatic spermine-binding protein precursor, putative, expressed"
"LOC_Os09g39500",0.0270073704285,"--","None","ubiquitin fusion protein, putative, expressed"
"LOC_Os09g39500",0.0270073704285,"--","None","ubiquitin fusion protein, putative, expressed"
"LOC_Os05g19370",0.0269922826739,"--","None","60S ribosomal protein L15, putative, expressed"
"LOC_Os05g19370",0.0269922826739,"--","None","60S ribosomal protein L15, putative, expressed"
"LOC_Os03g27260",0.0269398194034,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os03g27260",0.0269398194034,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os02g37862",0.026873057319,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os02g37862",0.026873057319,"--","None","60S ribosomal protein L6, putative, expressed"
"LOC_Os08g13690",0.0267272378489,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.0267272378489,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os02g37870",0.0265922361985,"--","None","Brix domain containing protein, putative, expressed"
"LOC_Os02g37870",0.0265922361985,"--","None","Brix domain containing protein, putative, expressed"
"LOC_Os03g08440",0.0264709243867,"--","None","ribosomal protein S2, putative, expressed"
"LOC_Os03g08440",0.0264709243867,"--","None","ribosomal protein S2, putative, expressed"
"LOC_Os03g58050",0.0261478294294,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.0261478294294,"--","None","ribosomal protein S13p/S18e, putative, expressed"
