"gene","weight","symbol","alias","annotation"
"LOC_Os03g06620",1,"OsARD|OsARD2","None","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase protein, putative, expressed"
"LOC_Os05g41210",0.0333348860905,"OsCam2","None","OsCam2 - Calmodulin, expressed"
"LOC_Os05g41210",0.0333348860905,"OsCam2","None","OsCam2 - Calmodulin, expressed"
"LOC_Os10g27174",0.0326349254998,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os10g27174",0.0326349254998,"--","None","40S ribosomal protein S28, putative, expressed"
"LOC_Os03g22810",0.0317951160365,"SodCc7","None","copper/zinc superoxide dismutase, putative, expressed"
"LOC_Os03g22810",0.0317951160365,"SodCc7","None","copper/zinc superoxide dismutase, putative, expressed"
"LOC_Os03g56190",0.0277088920814,"--","None","cytochrome c oxidase-related, putative, expressed"
"LOC_Os03g56190",0.0277088920814,"--","None","cytochrome c oxidase-related, putative, expressed"
"LOC_Os03g22460",0.0270289685882,"--","None","expressed protein"
"LOC_Os03g22460",0.0270289685882,"--","None","expressed protein"
"LOC_Os03g38520",0.026195294561,"--","None","expressed protein"
"LOC_Os03g38520",0.026195294561,"--","None","expressed protein"
"LOC_Os02g07910",0.0258440145122,"--","None","fiber protein Fb15, putative, expressed"
"LOC_Os02g07910",0.0258440145122,"--","None","fiber protein Fb15, putative, expressed"
"LOC_Os07g45320",0.0247344870246,"--","None","COX VIIa, putative, expressed"
"LOC_Os07g45320",0.0247344870246,"--","None","COX VIIa, putative, expressed"
"LOC_Os12g37419",0.024701282181,"COX5c","None","cytochrome c oxidase polypeptide Vc, putative, expressed"
"LOC_Os12g37419",0.024701282181,"COX5c","None","cytochrome c oxidase polypeptide Vc, putative, expressed"
"LOC_Os02g21280",0.0236846879259,"--","None","POEI30 - Pollen Ole e I allergen and extensin family protein precursor, expressed"
"LOC_Os02g21280",0.0236846879259,"--","None","POEI30 - Pollen Ole e I allergen and extensin family protein precursor, expressed"
"LOC_Os07g48244",0.0232547230738,"--","None","ubiquinol-cytochrome c reductase complex 6.7 kDa protein, putative, expressed"
"LOC_Os07g48244",0.0232547230738,"--","None","ubiquinol-cytochrome c reductase complex 6.7 kDa protein, putative, expressed"
"LOC_Os05g38520",0.0230074845596,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os05g38520",0.0230074845596,"--","None","60S ribosomal protein L36-2, putative, expressed"
"LOC_Os02g48660",0.021802158618,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os02g48660",0.021802158618,"--","None","60S ribosomal protein L31, putative, expressed"
"LOC_Os03g22340",0.0215324386851,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os03g22340",0.0215324386851,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os06g50000",0.021087996955,"--","None","LYR motif containing protein, putative, expressed"
"LOC_Os06g50000",0.021087996955,"--","None","LYR motif containing protein, putative, expressed"
"LOC_Os03g48080",0.0203673486007,"--","None","CHCH domain containing protein, expressed"
"LOC_Os03g48080",0.0203673486007,"--","None","CHCH domain containing protein, expressed"
"LOC_Os01g48770",0.0198929729176,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os05g33210",0.0194557191088,"--","None","cytochrome b-c1 complex subunit 9, putative, expressed"
"LOC_Os02g52290",0.0191652118388,"--","None","peptidyl-prolyl cis-trans isomerase, FKBP-type, putative, expressed"
"LOC_Os02g06650",0.0189279523207,"--","None","COX VIIa, putative, expressed"
"LOC_Os07g40580",0.0189085133228,"--","None","eukaryotic translation initiation factor 5A, putative, expressed"
"LOC_Os08g02340",0.0186102538847,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os03g03130",0.0185010462551,"--","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os08g42000",0.0183830098048,"--","None","nuclear transport factor, putative, expressed"
"LOC_Os02g54470",0.0176040562674,"--","None","60S ribosomal protein L35a-3, putative, expressed"
"LOC_Os05g37330",0.0174123316542,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os01g19840",0.0172270104325,"--","None","60S ribosomal protein L29-2, putative, expressed"
"LOC_Os01g46926",0.0170626753322,"OsUBC5a","None","ubiquitin-conjugating enzyme, putative, expressed"
"LOC_Os05g39960",0.0165393112639,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g01820",0.0164411508661,"--","None","cytochrome b5-like Heme/Steroid binding domain containing protein, expressed"
"LOC_Os02g03860",0.0163955686891,"--","None","mitochondrial ATP synthase precursor, putative, expressed"
"LOC_Os05g48320",0.0161896809919,"--","None","60S ribosomal protein L37a, putative, expressed"
"LOC_Os06g48780",0.0158799700172,"--","None","60S acidic ribosomal protein, putative, expressed"
"LOC_Os11g01300",0.0155617051906,"--","None","protein transport protein Sec61 subunit beta, putative, expressed"
"LOC_Os02g40880",0.0154055920574,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os08g06040",0.015179859764,"--","None","60S ribosomal protein L34, putative, expressed"
"LOC_Os07g41790",0.0151311850282,"--","None","LSM domain containing protein, expressed"
"LOC_Os02g30050",0.0150954832862,"--","None","ribosomal protein L29, putative, expressed"
"LOC_Os09g38020",0.0150052732655,"--","None","Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed"
"LOC_Os03g56241",0.014748510486,"--","None","40S ribosomal protein S29, putative, expressed"
"LOC_Os02g46839",0.0145352880837,"--","None","expressed protein"
"LOC_Os09g24540",0.0142422045319,"--","None","peptidyl-prolyl cis-trans isomerase, putative, expressed"
"LOC_Os08g09180",0.0141966686177,"--","None","postsynaptic protein CRIPT, putative, expressed"
"LOC_Os02g55060",0.0141249923855,"--","None","cytochrome b5-like Heme/Steroid binding domain containing protein, expressed"
"LOC_Os04g52180",0.0140921080757,"--","None","expressed protein"
"LOC_Os02g08090",0.0140868468416,"--","None","LSM domain containing protein, expressed"
"LOC_Os12g31780",0.0140279387842,"--","None","nitrilase-associated protein, putative, expressed"
"LOC_Os08g02080",0.0136726367879,"--","None","rickettsia 17 kDa surface antigen family protein, expressed"
"LOC_Os04g35300",0.0135585095241,"--","None","SLL1 protein, putative, expressed"
"LOC_Os09g31260",0.0134415809459,"--","None","expressed protein"
"LOC_Os02g07890",0.0133920754974,"--","None","60S ribosomal protein L27a-3, putative, expressed"
"LOC_Os10g27190",0.0133603190651,"--","None","40S ribosomal protein S17, putative, expressed"
"LOC_Os02g56990",0.0132483990043,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os07g44740",0.0129951206525,"--","None","chaperonin, putative, expressed"
"LOC_Os07g32800",0.012949681074,"OsAtg8","None","autophagy-related protein, putative, expressed"
"LOC_Os02g02890",0.0128806117935,"OsCYP2|OsCyp2-P|LRT2","None","peptidyl-prolyl cis-trans isomerase, putative, expressed"
"LOC_Os11g41150",0.0124163874181,"--","None","nitrilase-associated protein, putative, expressed"
"LOC_Os01g21440",0.0120877879376,"--","None","expressed protein"
"LOC_Os03g30430",0.0120309107238,"--","None","nitrilase-associated protein, putative, expressed"
"LOC_Os05g43252",0.0119927751236,"--","None","expressed protein"
"LOC_Os07g12650",0.0117973046861,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os12g01260",0.0115786484458,"--","None","protein transport protein Sec61 subunit beta, putative, expressed"
"LOC_Os03g04590",0.0115705038123,"--","None","ribosomal protein, putative, expressed"
"LOC_Os08g02410",0.0115407130187,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os06g07580",0.0115211452283,"--","None","expressed protein"
"LOC_Os10g36200",0.0114798830041,"--","None","heavy metal-associated domain containing protein, expressed"
"LOC_Os07g47710",0.0113675972353,"--","None","60S ribosomal protein L22-2, putative, expressed"
"LOC_Os09g20660",0.0112752528866,"--","None","UPF0041 domain containing protein, putative, expressed"
