"gene","weight","symbol","alias","annotation"
"LOC_Os09g32500",1,"--","None","60S ribosomal protein L32, putative, expressed"
"LOC_Os05g06310",0.126274344526,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os05g06310",0.126274344526,"--","None","60S ribosomal protein L18-3, putative, expressed"
"LOC_Os08g23710",0.122837946139,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g23710",0.122837946139,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os03g04750",0.118919764032,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os03g04750",0.118919764032,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os08g02410",0.109200719975,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os08g02410",0.109200719975,"--","None","40S ribosomal protein S13, putative, expressed"
"LOC_Os05g11710",0.108365544035,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g11710",0.108365544035,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os02g27760",0.107155928743,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os02g27760",0.107155928743,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os08g13690",0.107039532247,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os08g13690",0.107039532247,"--","None","60S ribosomal protein L7, putative, expressed"
"LOC_Os06g02510",0.106941347175,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os06g02510",0.106941347175,"--","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.105551169969,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os03g37970",0.105551169969,"OsiBBC1","None","ribosomal protein L13, putative, expressed"
"LOC_Os02g18550",0.105246643986,"--","None","40S ribosomal protein S3a, putative, expressed"
"LOC_Os02g18550",0.105246643986,"--","None","40S ribosomal protein S3a, putative, expressed"
"LOC_Os03g58050",0.10452192336,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os03g58050",0.10452192336,"--","None","ribosomal protein S13p/S18e, putative, expressed"
"LOC_Os08g44480",0.101300978562,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os08g44480",0.101300978562,"--","None","40S ribosomal protein S25, putative, expressed"
"LOC_Os02g01560",0.0985532844772,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os02g01560",0.0985532844772,"--","None","40S ribosomal protein S4, putative, expressed"
"LOC_Os01g60790",0.0983741225657,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os01g60790",0.0983741225657,"--","None","40S ribosomal protein S26, putative, expressed"
"LOC_Os05g49030",0.0964357302098,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os05g49030",0.0964357302098,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os02g33140",0.0956161117583,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g33140",0.0956161117583,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g56960",0.0954574441815,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g56960",0.0954574441815,"--","None","ribosomal protein, putative, expressed"
"LOC_Os02g13530",0.0945005634545,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os02g13530",0.0945005634545,"--","None","40S ribosomal protein S24, putative, expressed"
"LOC_Os07g10720",0.0905773558204,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os07g10720",0.0905773558204,"--","None","40S ribosomal protein S15a, putative, expressed"
"LOC_Os03g27260",0.0900238142685,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os03g27260",0.0900238142685,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os01g54870",0.0892139622542,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os01g54870",0.0892139622542,"--","None","60S ribosomal protein L18a, putative, expressed"
"LOC_Os02g47140",0.0887604407067,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g47140",0.0887604407067,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os01g22490",0.0885836363056,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os01g22490",0.0885836363056,"OsUBI5|UBQ5|OsCCD4b","None","40S ribosomal protein S27a, putative, expressed"
"LOC_Os10g08930",0.0885375708288,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g08930",0.0885375708288,"--","None","S10/S20 domain containing ribosomal protein, putative, expressed"
"LOC_Os02g40880",0.0884939906593,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os02g40880",0.0884939906593,"--","None","ribosomal protein L14, putative, expressed"
"LOC_Os09g08430",0.0883056674011,"--","None","ribosomal protein L22, putative, expressed"
"LOC_Os09g08430",0.0883056674011,"--","None","ribosomal protein L22, putative, expressed"
"LOC_Os03g18570",0.0873834134445,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os03g18570",0.0873834134445,"--","None","40S ribosomal protein S7, putative, expressed"
"LOC_Os04g50990",0.0872247274132,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os04g50990",0.0872247274132,"--","None","L11 domain containing ribosomal protein, putative, expressed"
"LOC_Os10g41410",0.0857139490131,"--","None","nucleoside diphosphate kinase, putative, expressed"
