"gene","weight","symbol","alias","annotation"
"LOC_Os02g02130",1,"--","None","ribosomal protein L37, putative, expressed"
"LOC_Os10g32820",0.110479164133,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os10g32820",0.110479164133,"--","None","60S ribosomal protein L21-2, putative, expressed"
"LOC_Os04g35090",0.0945909463379,"--","None","40S ribosomal protein S10, putative, expressed"
"LOC_Os04g35090",0.0945909463379,"--","None","40S ribosomal protein S10, putative, expressed"
"LOC_Os03g58430",0.0914934338657,"--","None","40S ribosomal protein S15, putative, expressed"
"LOC_Os03g58430",0.0914934338657,"--","None","40S ribosomal protein S15, putative, expressed"
"LOC_Os07g42950",0.0906745629097,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os07g42950",0.0906745629097,"--","None","40S ribosomal protein S6, putative, expressed"
"LOC_Os03g31134",0.0886442020378,"--","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os03g31134",0.0886442020378,"--","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os03g31090",0.0808029149965,"--","None","40S ribosomal protein S19, putative, expressed"
"LOC_Os03g31090",0.0808029149965,"--","None","40S ribosomal protein S19, putative, expressed"
"LOC_Os07g05580",0.075885555107,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os07g05580",0.075885555107,"--","None","ribosomal protein L7Ae, putative, expressed"
"LOC_Os08g41810",0.0698290450211,"--","None","ribosomal protein L22, putative, expressed"
"LOC_Os08g41810",0.0698290450211,"--","None","ribosomal protein L22, putative, expressed"
"LOC_Os01g10820",0.066829457243,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os01g10820",0.066829457243,"--","None","ribosomal protein L5, putative, expressed"
"LOC_Os05g28750",0.0577492147236,"--","None","60S ribosomal protein L29-2, putative, expressed"
"LOC_Os05g28750",0.0577492147236,"--","None","60S ribosomal protein L29-2, putative, expressed"
"LOC_Os01g61814",0.0575320459074,"--","None","40S ribosomal protein S23, putative, expressed"
"LOC_Os01g61814",0.0575320459074,"--","None","40S ribosomal protein S23, putative, expressed"
