"gene","weight","symbol","alias","annotation"
"LOC_Os12g08270",1,"--","None","inositol-1-monophosphatase, putative, expressed"
"LOC_Os08g14830",0.0625758060599,"--","None","NB-ARC domain containing protein, expressed"
"LOC_Os08g14830",0.0625758060599,"--","None","NB-ARC domain containing protein, expressed"
"LOC_Os04g28870",0.0566410410677,"--","None","dehydrogenase, putative, expressed"
"LOC_Os04g28870",0.0566410410677,"--","None","dehydrogenase, putative, expressed"
"LOC_Os10g01640",0.0536165752463,"--","None","decarboxylase, putative, expressed"
"LOC_Os10g01640",0.0536165752463,"--","None","decarboxylase, putative, expressed"
"LOC_Os09g15365",0.0534939943273,"--","None","hydrophobic protein, putative, expressed"
"LOC_Os09g15365",0.0534939943273,"--","None","hydrophobic protein, putative, expressed"
"LOC_Os09g33830",0.0519137187645,"--","None","solute carrier family 35 member F1, putative, expressed"
"LOC_Os09g33830",0.0519137187645,"--","None","solute carrier family 35 member F1, putative, expressed"
"LOC_Os02g18930",0.0497560790912,"OsCBL8","None","calcineurin B, putative, expressed"
"LOC_Os02g18930",0.0497560790912,"OsCBL8","None","calcineurin B, putative, expressed"
"LOC_Os05g14220",0.0489674615371,"--","None","tyrosine protein kinase domain containing protein, putative, expressed"
"LOC_Os05g14220",0.0489674615371,"--","None","tyrosine protein kinase domain containing protein, putative, expressed"
"LOC_Os05g20930",0.0485026685691,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os05g20930",0.0485026685691,"--","None","ZOS5-07 - C2H2 zinc finger protein, expressed"
"LOC_Os08g01710",0.048349915166,"--","None","GLTP domain containing protein, putative, expressed"
"LOC_Os08g01710",0.048349915166,"--","None","GLTP domain containing protein, putative, expressed"
"LOC_Os09g15370",0.0476409605547,"--","None","expressed protein"
"LOC_Os09g15370",0.0476409605547,"--","None","expressed protein"
"LOC_Os01g33810",0.0475675451522,"--","None","disease resistance protein RPM1, putative, expressed"
"LOC_Os01g33810",0.0475675451522,"--","None","disease resistance protein RPM1, putative, expressed"
"LOC_Os08g14109",0.0461238446288,"--","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os08g14109",0.0461238446288,"--","None","retrotransposon protein, putative, Ty1-copia subclass, expressed"
"LOC_Os04g42740",0.0459726210198,"--","None","serine/threonine-protein kinase receptor precursor, putative, expressed"
"LOC_Os04g42740",0.0459726210198,"--","None","serine/threonine-protein kinase receptor precursor, putative, expressed"
"LOC_Os02g09220",0.0458974914785,"OsCYP71D8L","None","cytochrome P450, putative, expressed"
"LOC_Os02g09220",0.0458974914785,"OsCYP71D8L","None","cytochrome P450, putative, expressed"
"LOC_Os11g39530",0.045587134885,"--","None","jacalin-like lectin domain containing protein, expressed"
"LOC_Os11g39530",0.045587134885,"--","None","jacalin-like lectin domain containing protein, expressed"
"LOC_Os01g60060",0.0453593351749,"--","None","leucine-rich repeat family protein, putative, expressed"
"LOC_Os01g60060",0.0453593351749,"--","None","leucine-rich repeat family protein, putative, expressed"
"LOC_Os04g34390",0.0452203945218,"--","None","serine/threonine-protein kinase receptor precursor, putative, expressed"
